Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
81	0.9	5.e-002	0.1	3.2366e-003
82	0.85	5.e-002	0.1	2.9863e-003
83	0.8	5.e-002	0.1	2.7379e-003
84	0.75	5.e-002	0.1	2.4928e-003
85	0.7	5.e-002	0.1	2.2524e-003
86	0.65	5.e-002	0.1	2.0183e-003
87	0.6	5.e-002	0.1	1.7919e-003
88	0.55	5.e-002	0.1	1.5744e-003
89	0.5	5.e-002	0.1	1.3674e-003
90	0.45	5.e-002	0.1	1.1721e-003
91	0.4	5.e-002	0.1	9.8974e-004
92	0.35	5.e-002	0.1	8.2137e-004
93	0.3	5.e-002	0.1	6.6794e-004
94	0.25	5.e-002	0.1	5.3003e-004
95	0.2	5.e-002	0.1	4.0796e-004
96	0.15	5.e-002	0.1	3.0106e-004
97	0.1	5.e-002	0.1	2.0948e-004
98	5.e-002	5.e-002	0.1	1.2217e-004
99	0.	5.e-002	0.1	0.
100	0.	0.	0.1	0.
101	0.	-5.e-002	0.1	0.
102	0.	0.	5.e-002	0.
103	0.	0.	0.	0.
104	0.	-5.e-002	0.	0.
105	0.	-5.e-002	5.e-002	0.
106	0.	5.e-002	0.	0.
107	0.	5.e-002	5.e-002	0.
108	0.95	5.e-002	5.e-002	3.4874e-003
109	0.9	5.e-002	5.e-002	3.2369e-003
110	0.85	5.e-002	5.e-002	2.9867e-003
111	0.8	5.e-002	5.e-002	2.7384e-003
112	0.75	5.e-002	5.e-002	2.4934e-003
113	0.7	5.e-002	5.e-002	2.2532e-003
114	0.65	5.e-002	5.e-002	2.0191e-003
115	0.6	5.e-002	5.e-002	1.7927e-003
116	0.55	5.e-002	5.e-002	1.5753e-003
117	0.5	5.e-002	5.e-002	1.3682e-003
118	0.45	5.e-002	5.e-002	1.1728e-003
119	0.4	5.e-002	5.e-002	9.9014e-004
120	0.35	5.e-002	5.e-002	8.214e-004
121	0.3	5.e-002	5.e-002	6.6739e-004
122	0.25	5.e-002	5.e-002	5.286e-004
123	0.2	5.e-002	5.e-002	4.0525e-004
124	0.15	5.e-002	5.e-002	2.9607e-004
125	0.1	5.e-002	5.e-002	2.0254e-004
126	5.e-002	5.e-002	5.e-002	1.1454e-004
127	5.e-002	5.e-002	0.	1.2217e-004
128	0.1	5.e-002	0.	2.0948e-004
129	0.15	5.e-002	0.	3.0106e-004
130	0.2	5.e-002	0.	4.0796e-004
131	0.25	5.e-002	0.	5.3003e-004
132	0.3	5.e-002	0.	6.6794e-004
133	0.35	5.e-002	0.	8.2137e-004
134	0.4	5.e-002	0.	9.8974e-004
135	0.45	5.e-002	0.	1.1721e-003
136	0.5	5.e-002	0.	1.3674e-003
137	0.55	5.e-002	0.	1.5744e-003
138	0.6	5.e-002	0.	1.7919e-003
139	0.65	5.e-002	0.	2.0183e-003
140	0.7	5.e-002	0.	2.2524e-003
141	0.75	5.e-002	0.	2.4928e-003
142	0.8	5.e-002	0.	2.7379e-003
143	0.85	5.e-002	0.	2.9863e-003
144	0.9	5.e-002	0.	3.2366e-003
145	0.95	5.e-002	0.	3.487e-003
146	1.	5.e-002	0.	3.741e-003
147	1.	5.e-002	5.e-002	3.7417e-003
148	1.	0.	5.e-002	3.6977e-003
149	1.	0.	0.	3.6966e-003
150	1.	-5.e-002	0.	3.6789e-003
151	1.	-5.e-002	5.e-002	3.6804e-003
152	0.95	-5.e-002	5.e-002	3.4275e-003
153	0.9	-5.e-002	5.e-002	3.1721e-003
154	0.85	-5.e-002	5.e-002	2.9174e-003
155	0.8	-5.e-002	5.e-002	2.6647e-003
156	0.75	-5.e-002	5.e-002	2.4157e-003
157	0.7	-5.e-002	5.e-002	2.1719e-003
158	0.65	-5.e-002	5.e-002	1.9346e-003
159	0.6	-5.e-002	5.e-002	1.7054e-003
160	0.55	-5.e-002	5.e-002	1.4858e-003
161	0.5	-5.e-002	5.e-002	1.2771e-003
162	0.45	-5.e-002	5.e-002	1.0809e-003
163	0.4	-5.e-002	5.e-002	8.9844e-004
164	0.35	-5.e-002	5.e-002	7.3118e-004
165	0.3	-5.e-002	5.e-002	5.8038e-004
166	0.25	-5.e-002	5.e-002	4.4718e-004
167	0.2	-5.e-002	5.e-002	3.3265e-004
168	0.15	-5.e-002	5.e-002	2.3691e-004
169	0.1	-5.e-002	5.e-002	1.6199e-004
170	5.e-002	-5.e-002	5.e-002	1.0074e-004
171	0.95	-5.e-002	0.	3.426e-003
172	0.9	-5.e-002	0.	3.1705e-003
173	0.85	-5.e-002	0.	2.9157e-003
174	0.8	-5.e-002	0.	2.663e-003
175	0.75	-5.e-002	0.	2.4139e-003
176	0.7	-5.e-002	0.	2.17e-003
177	0.65	-5.e-002	0.	1.9327e-003
178	0.6	-5.e-002	0.	1.7036e-003
179	0.55	-5.e-002	0.	1.484e-003
180	0.5	-5.e-002	0.	1.2755e-003
181	0.45	-5.e-002	0.	1.0795e-003
182	0.4	-5.e-002	0.	8.975e-004
183	0.35	-5.e-002	0.	7.3089e-004
184	0.3	-5.e-002	0.	5.8111e-004
185	0.25	-5.e-002	0.	4.4946e-004
186	0.2	-5.e-002	0.	3.3728e-004
187	0.15	-5.e-002	0.	2.454e-004
188	0.1	-5.e-002	0.	1.749e-004
189	5.e-002	-5.e-002	0.	1.1587e-004
190	0.925	-8.6736e-019	5.e-002	3.3195e-003
191	0.95	-2.6021e-018	2.5e-002	3.4458e-003
192	0.95	-8.6736e-019	7.5e-002	3.4458e-003
193	0.95	2.5e-002	5.e-002	3.4641e-003
194	0.975	-8.6736e-019	5.e-002	3.5728e-003
195	0.95	-2.5e-002	5.e-002	3.4341e-003
196	0.875	1.7256e-031	5.e-002	3.0659e-003
197	0.9	1.4791e-031	2.5e-002	3.1924e-003
198	0.9	4.9304e-032	7.5e-002	3.1924e-003
199	0.9	2.5e-002	5.e-002	3.2119e-003
200	0.9	-2.5e-002	5.e-002	3.1794e-003
201	0.825	1.7347e-018	5.e-002	2.8134e-003
202	0.85	3.6978e-031	2.5e-002	2.9391e-003
203	0.85	1.2326e-031	7.5e-002	2.9391e-003
204	0.85	2.5e-002	5.e-002	2.96e-003
205	0.85	-2.5e-002	5.e-002	2.9252e-003
206	0.775	1.7347e-018	5.e-002	2.5635e-003
207	0.8	5.2042e-018	2.5e-002	2.6877e-003
208	0.8	1.7347e-018	7.5e-002	2.6877e-003
209	0.8	2.5e-002	5.e-002	2.7099e-003
210	0.8	-2.5e-002	5.e-002	2.6729e-003
211	0.725	-1.8489e-032	5.e-002	2.3179e-003
212	0.75	-5.5467e-032	2.5e-002	2.4398e-003
213	0.75	-1.8489e-032	7.5e-002	2.4398e-003
214	0.75	2.5e-002	5.e-002	2.4633e-003
215	0.75	-2.5e-002	5.e-002	2.4242e-003
216	0.675	1.2326e-032	5.e-002	2.078e-003
217	0.7	0.	2.5e-002	2.1968e-003
218	0.7	0.	7.5e-002	2.1968e-003
219	0.7	2.5e-002	5.e-002	2.2215e-003
220	0.7	-2.5e-002	5.e-002	2.1806e-003
221	0.625	1.2326e-032	5.e-002	1.8453e-003
222	0.65	3.6978e-032	2.5e-002	1.9603e-003
223	0.65	1.2326e-032	7.5e-002	1.9603e-003
224	0.65	2.5e-002	5.e-002	1.986e-003
225	0.65	-2.5e-002	5.e-002	1.9434e-003
226	0.575	1.2326e-032	5.e-002	1.6211e-003
227	0.6	0.	2.5e-002	1.7317e-003
228	0.6	0.	7.5e-002	1.7317e-003
229	0.6	2.5e-002	5.e-002	1.7583e-003
230	0.6	-2.5e-002	5.e-002	1.7143e-003
231	0.525	-1.7347e-018	5.e-002	1.407e-003
232	0.55	3.6978e-032	2.5e-002	1.5124e-003
233	0.55	1.2326e-032	7.5e-002	1.5124e-003
234	0.55	2.5e-002	5.e-002	1.5398e-003
235	0.55	-2.5e-002	5.e-002	1.4946e-003
236	0.475	-3.4694e-018	5.e-002	1.2043e-003
237	0.5	-5.2042e-018	2.5e-002	1.3038e-003
238	0.5	-1.7347e-018	7.5e-002	1.3038e-003
239	0.5	2.5e-002	5.e-002	1.3318e-003
240	0.5	-2.5e-002	5.e-002	1.2857e-003
241	0.425	-1.7347e-018	5.e-002	1.0144e-003
242	0.45	-5.2042e-018	2.5e-002	1.1074e-003
243	0.45	-1.7347e-018	7.5e-002	1.1074e-003
244	0.45	2.5e-002	5.e-002	1.1358e-003
245	0.45	-2.5e-002	5.e-002	1.0892e-003
246	0.375	2.7733e-032	5.e-002	8.3859e-004
247	0.4	8.32e-032	2.5e-002	9.2449e-004
248	0.4	2.7733e-032	7.5e-002	9.2449e-004
249	0.4	2.5e-002	5.e-002	9.5294e-004
250	0.4	-2.5e-002	5.e-002	9.0624e-004
251	0.325	0.	5.e-002	6.7803e-004
252	0.35	0.	2.5e-002	7.5629e-004
253	0.35	0.	7.5e-002	7.5629e-004
254	0.35	2.5e-002	5.e-002	7.8443e-004
255	0.35	-2.5e-002	5.e-002	7.3826e-004
256	0.275	-3.0815e-033	5.e-002	5.337e-004
257	0.3	0.	2.5e-002	6.0394e-004
258	0.3	0.	7.5e-002	6.0394e-004
259	0.3	2.5e-002	5.e-002	6.3124e-004
260	0.3	-2.5e-002	5.e-002	5.8643e-004
261	0.225	-8.6736e-019	5.e-002	4.0631e-004
262	0.25	-9.2445e-033	2.5e-002	4.6832e-004
263	0.25	-3.0815e-033	7.5e-002	4.6832e-004
264	0.25	2.5e-002	5.e-002	4.9406e-004
265	0.25	-2.5e-002	5.e-002	4.5172e-004
266	0.175	-8.6736e-019	5.e-002	2.9578e-004
267	0.2	-2.6021e-018	2.5e-002	3.4994e-004
268	0.2	-8.6736e-019	7.5e-002	3.4994e-004
269	0.2	2.5e-002	5.e-002	3.7313e-004
270	0.2	-2.5e-002	5.e-002	3.3487e-004
271	0.125	-8.6736e-019	5.e-002	2.0215e-004
272	0.15	1.3867e-032	2.5e-002	2.485e-004
273	0.15	4.6222e-033	7.5e-002	2.485e-004
274	0.15	2.5e-002	5.e-002	2.6791e-004
275	0.15	-2.5e-002	5.e-002	2.3562e-004
276	7.5e-002	-8.6736e-019	5.e-002	1.2308e-004
277	0.1	-2.6021e-018	2.5e-002	1.6401e-004
278	0.1	-8.6736e-019	7.5e-002	1.6401e-004
279	0.1	2.5e-002	5.e-002	1.7772e-004
280	0.1	-2.5e-002	5.e-002	1.5483e-004
281	5.e-002	-4.6222e-033	2.5e-002	9.2101e-005
282	5.e-002	-1.5407e-033	7.5e-002	9.2101e-005
283	2.5e-002	-1.5407e-033	5.e-002	5.8659e-005
284	5.e-002	2.5e-002	5.e-002	9.9206e-005
285	5.e-002	-2.5e-002	5.e-002	8.6549e-005
286	7.5e-002	-1.7347e-018	0.	1.3713e-004
287	2.5e-002	-3.0815e-033	0.	7.2907e-005
288	5.e-002	2.5e-002	0.	1.1162e-004
289	5.e-002	-2.5e-002	0.	1.0431e-004
290	0.125	-1.7347e-018	0.	2.1109e-004
291	0.1	2.5e-002	0.	1.8693e-004
292	0.1	-2.5e-002	0.	1.6749e-004
293	0.175	-1.7347e-018	0.	3.0084e-004
294	0.15	2.5e-002	0.	2.7366e-004
295	0.15	-2.5e-002	0.	2.4334e-004
296	0.225	-1.7347e-018	0.	4.0895e-004
297	0.2	2.5e-002	0.	3.763e-004
298	0.2	-2.5e-002	0.	3.3905e-004
299	0.275	-6.163e-033	0.	5.3481e-004
300	0.25	2.5e-002	0.	4.9562e-004
301	0.25	-2.5e-002	0.	4.5371e-004
302	0.325	0.	0.	6.7815e-004
303	0.3	2.5e-002	0.	6.3175e-004
304	0.3	-2.5e-002	0.	5.8701e-004
305	0.375	5.5467e-032	0.	8.3806e-004
306	0.35	2.5e-002	0.	7.8426e-004
307	0.35	-2.5e-002	0.	7.3793e-004
308	0.425	-3.4694e-018	0.	1.0135e-003
309	0.4	2.5e-002	0.	9.5232e-004
310	0.4	-2.5e-002	0.	9.0531e-004
311	0.475	-6.9389e-018	0.	1.2031e-003
312	0.45	2.5e-002	0.	1.1349e-003
313	0.45	-2.5e-002	0.	1.0879e-003
314	0.525	-3.4694e-018	0.	1.4056e-003
315	0.5	2.5e-002	0.	1.3308e-003
316	0.5	-2.5e-002	0.	1.2842e-003
317	0.575	2.4652e-032	0.	1.6197e-003
318	0.55	2.5e-002	0.	1.5386e-003
319	0.55	-2.5e-002	0.	1.4929e-003
320	0.625	2.4652e-032	0.	1.8438e-003
321	0.6	2.5e-002	0.	1.7571e-003
322	0.6	-2.5e-002	0.	1.7125e-003
323	0.675	2.4652e-032	0.	2.0766e-003
324	0.65	2.5e-002	0.	1.9849e-003
325	0.65	-2.5e-002	0.	1.9417e-003
326	0.725	-3.6978e-032	0.	2.3166e-003
327	0.7	2.5e-002	0.	2.2204e-003
328	0.7	-2.5e-002	0.	2.1788e-003
329	0.775	3.4694e-018	0.	2.5623e-003
330	0.75	2.5e-002	0.	2.4623e-003
331	0.75	-2.5e-002	0.	2.4226e-003
332	0.825	3.4694e-018	0.	2.8122e-003
333	0.8	2.5e-002	0.	2.709e-003
334	0.8	-2.5e-002	0.	2.6713e-003
335	0.875	3.4513e-031	0.	3.0649e-003
336	0.85	2.5e-002	0.	2.9592e-003
337	0.85	-2.5e-002	0.	2.9237e-003
338	0.925	-1.7347e-018	0.	3.3186e-003
339	0.9	2.5e-002	0.	3.2112e-003
340	0.9	-2.5e-002	0.	3.178e-003
341	0.95	2.5e-002	0.	3.4635e-003
342	0.975	-1.7347e-018	0.	3.5719e-003
343	0.95	-2.5e-002	0.	3.4327e-003
344	0.925	0.	0.1	3.3186e-003
345	0.95	-2.5e-002	0.1	3.4327e-003
346	0.975	0.	0.1	3.5719e-003
347	0.95	2.5e-002	0.1	3.4635e-003
348	0.875	0.	0.1	3.0649e-003
349	0.9	-2.5e-002	0.1	3.178e-003
350	0.9	2.5e-002	0.1	3.2112e-003
351	0.825	0.	0.1	2.8122e-003
352	0.85	-2.5e-002	0.1	2.9237e-003
353	0.85	2.5e-002	0.1	2.9592e-003
354	0.775	0.	0.1	2.5623e-003
355	0.8	-2.5e-002	0.1	2.6713e-003
356	0.8	2.5e-002	0.1	2.709e-003
357	0.725	0.	0.1	2.3166e-003
358	0.75	-2.5e-002	0.1	2.4226e-003
359	0.75	2.5e-002	0.1	2.4623e-003
360	0.675	0.	0.1	2.0766e-003
361	0.7	-2.5e-002	0.1	2.1788e-003
362	0.7	2.5e-002	0.1	2.2204e-003
363	0.625	0.	0.1	1.8438e-003
364	0.65	-2.5e-002	0.1	1.9417e-003
365	0.65	2.5e-002	0.1	1.9849e-003
366	0.575	0.	0.1	1.6197e-003
367	0.6	-2.5e-002	0.1	1.7125e-003
368	0.6	2.5e-002	0.1	1.7571e-003
369	0.525	0.	0.1	1.4056e-003
370	0.55	-2.5e-002	0.1	1.4929e-003
371	0.55	2.5e-002	0.1	1.5386e-003
372	0.475	0.	0.1	1.2031e-003
373	0.5	-2.5e-002	0.1	1.2842e-003
374	0.5	2.5e-002	0.1	1.3308e-003
375	0.425	0.	0.1	1.0135e-003
376	0.45	-2.5e-002	0.1	1.0879e-003
377	0.45	2.5e-002	0.1	1.1349e-003
378	0.375	0.	0.1	8.3806e-004
379	0.4	-2.5e-002	0.1	9.0531e-004
380	0.4	2.5e-002	0.1	9.5232e-004
381	0.325	0.	0.1	6.7815e-004
382	0.35	-2.5e-002	0.1	7.3793e-004
383	0.35	2.5e-002	0.1	7.8426e-004
384	0.275	0.	0.1	5.3481e-004
385	0.3	-2.5e-002	0.1	5.8701e-004
386	0.3	2.5e-002	0.1	6.3175e-004
387	0.225	0.	0.1	4.0895e-004
388	0.25	-2.5e-002	0.1	4.5371e-004
389	0.25	2.5e-002	0.1	4.9562e-004
390	0.175	0.	0.1	3.0084e-004
391	0.2	-2.5e-002	0.1	3.3905e-004
392	0.2	2.5e-002	0.1	3.763e-004
393	0.125	0.	0.1	2.1109e-004
394	0.15	-2.5e-002	0.1	2.4334e-004
395	0.15	2.5e-002	0.1	2.7366e-004
396	7.5e-002	0.	0.1	1.3713e-004
397	0.1	-2.5e-002	0.1	1.6749e-004
398	0.1	2.5e-002	0.1	1.8693e-004
399	5.e-002	-2.5e-002	0.1	1.0431e-004
400	5.e-002	2.5e-002	0.1	1.1162e-004
401	2.5e-002	0.	0.1	7.2907e-005
402	7.5e-002	-5.e-002	0.1	1.4571e-004
403	2.5e-002	-5.e-002	0.1	9.3349e-005
404	5.e-002	-5.e-002	7.5e-002	1.0495e-004
405	0.125	-5.e-002	0.1	2.0791e-004
406	0.1	-5.e-002	7.5e-002	1.6447e-004
407	0.175	-5.e-002	0.1	2.8869e-004
408	0.15	-5.e-002	7.5e-002	2.3925e-004
409	0.225	-5.e-002	0.1	3.9088e-004
410	0.2	-5.e-002	7.5e-002	3.3377e-004
411	0.275	-5.e-002	0.1	5.1293e-004
412	0.25	-5.e-002	7.5e-002	4.4778e-004
413	0.325	-5.e-002	0.1	6.5381e-004
414	0.3	-5.e-002	7.5e-002	5.8058e-004
415	0.375	-5.e-002	0.1	8.1218e-004
416	0.35	-5.e-002	7.5e-002	7.3113e-004
417	0.425	-5.e-002	0.1	9.8667e-004
418	0.4	-5.e-002	7.5e-002	8.9823e-004
419	0.475	-5.e-002	0.1	1.1758e-003
420	0.45	-5.e-002	7.5e-002	1.0806e-003
421	0.525	-5.e-002	0.1	1.3783e-003
422	0.5	-5.e-002	7.5e-002	1.2768e-003
423	0.575	-5.e-002	0.1	1.5925e-003
424	0.55	-5.e-002	7.5e-002	1.4854e-003
425	0.625	-5.e-002	0.1	1.817e-003
426	0.6	-5.e-002	7.5e-002	1.705e-003
427	0.675	-5.e-002	0.1	2.0504e-003
428	0.65	-5.e-002	7.5e-002	1.9342e-003
429	0.725	-5.e-002	0.1	2.2912e-003
430	0.7	-5.e-002	7.5e-002	2.1714e-003
431	0.775	-5.e-002	0.1	2.5379e-003
432	0.75	-5.e-002	7.5e-002	2.4153e-003
433	0.825	-5.e-002	0.1	2.789e-003
434	0.8	-5.e-002	7.5e-002	2.6643e-003
435	0.875	-5.e-002	0.1	3.0429e-003
436	0.85	-5.e-002	7.5e-002	2.917e-003
437	0.925	-5.e-002	0.1	3.2983e-003
438	0.9	-5.e-002	7.5e-002	3.1718e-003
439	0.975	-5.e-002	0.1	3.5529e-003
440	0.95	-5.e-002	7.5e-002	3.4271e-003
441	1.	-2.5e-002	0.1	3.6848e-003
442	1.	-5.e-002	7.5e-002	3.6801e-003
443	1.	2.5e-002	0.1	3.7153e-003
444	1.	0.	7.5e-002	3.6973e-003
445	0.975	5.e-002	0.1	3.6122e-003
446	1.	5.e-002	7.5e-002	3.7416e-003
447	0.925	5.e-002	0.1	3.3618e-003
448	0.95	5.e-002	7.5e-002	3.4872e-003
449	0.875	5.e-002	0.1	3.1113e-003
450	0.9	5.e-002	7.5e-002	3.2368e-003
451	0.825	5.e-002	0.1	2.8618e-003
452	0.85	5.e-002	7.5e-002	2.9866e-003
453	0.775	5.e-002	0.1	2.6148e-003
454	0.8	5.e-002	7.5e-002	2.7383e-003
455	0.725	5.e-002	0.1	2.3719e-003
456	0.75	5.e-002	7.5e-002	2.4933e-003
457	0.675	5.e-002	0.1	2.1345e-003
458	0.7	5.e-002	7.5e-002	2.253e-003
459	0.625	5.e-002	0.1	1.9041e-003
460	0.65	5.e-002	7.5e-002	2.0189e-003
461	0.575	5.e-002	0.1	1.6819e-003
462	0.6	5.e-002	7.5e-002	1.7925e-003
463	0.525	5.e-002	0.1	1.4696e-003
464	0.55	5.e-002	7.5e-002	1.5751e-003
465	0.475	5.e-002	0.1	1.2682e-003
466	0.5	5.e-002	7.5e-002	1.368e-003
467	0.425	5.e-002	0.1	1.0792e-003
468	0.45	5.e-002	7.5e-002	1.1726e-003
469	0.375	5.e-002	0.1	9.0374e-004
470	0.4	5.e-002	7.5e-002	9.9006e-004
471	0.325	5.e-002	0.1	7.4275e-004
472	0.35	5.e-002	7.5e-002	8.2142e-004
473	0.275	5.e-002	0.1	5.9702e-004
474	0.3	5.e-002	7.5e-002	6.6755e-004
475	0.225	5.e-002	0.1	4.6705e-004
476	0.25	5.e-002	7.5e-002	5.29e-004
477	0.175	5.e-002	0.1	3.5255e-004
478	0.2	5.e-002	7.5e-002	4.0591e-004
479	0.125	5.e-002	0.1	2.5387e-004
480	0.15	5.e-002	7.5e-002	2.9756e-004
481	7.5e-002	5.e-002	0.1	1.6492e-004
482	0.1	5.e-002	7.5e-002	2.0342e-004
483	2.5e-002	5.e-002	0.1	8.4456e-005
484	5.e-002	5.e-002	7.5e-002	1.173e-004
485	0.	2.5e-002	0.1	0.
486	0.	5.e-002	7.5e-002	0.
487	0.	-2.5e-002	0.1	0.
488	0.	0.	7.5e-002	0.
489	0.	-5.e-002	7.5e-002	0.
490	0.	0.	2.5e-002	0.
491	0.	-2.5e-002	5.e-002	0.
492	0.	2.5e-002	5.e-002	0.
493	0.	-2.5e-002	0.	0.
494	0.	2.5e-002	0.	0.
495	0.	-5.e-002	2.5e-002	0.
496	2.5e-002	-5.e-002	0.	9.3349e-005
497	2.5e-002	-5.e-002	5.e-002	7.4485e-005
498	0.	5.e-002	2.5e-002	0.
499	2.5e-002	5.e-002	0.	8.4456e-005
500	2.5e-002	5.e-002	5.e-002	7.5059e-005
501	0.925	5.e-002	5.e-002	3.3621e-003
502	0.95	5.e-002	2.5e-002	3.4872e-003
503	0.975	5.e-002	5.e-002	3.6127e-003
504	0.875	5.e-002	5.e-002	3.1116e-003
505	0.9	5.e-002	2.5e-002	3.2368e-003
506	0.825	5.e-002	5.e-002	2.8622e-003
507	0.85	5.e-002	2.5e-002	2.9866e-003
508	0.775	5.e-002	5.e-002	2.6154e-003
509	0.8	5.e-002	2.5e-002	2.7383e-003
510	0.725	5.e-002	5.e-002	2.3726e-003
511	0.75	5.e-002	2.5e-002	2.4933e-003
512	0.675	5.e-002	5.e-002	2.1353e-003
513	0.7	5.e-002	2.5e-002	2.253e-003
514	0.625	5.e-002	5.e-002	1.9049e-003
515	0.65	5.e-002	2.5e-002	2.0189e-003
516	0.575	5.e-002	5.e-002	1.6828e-003
517	0.6	5.e-002	2.5e-002	1.7925e-003
518	0.525	5.e-002	5.e-002	1.4704e-003
519	0.55	5.e-002	2.5e-002	1.5751e-003
520	0.475	5.e-002	5.e-002	1.2689e-003
521	0.5	5.e-002	2.5e-002	1.368e-003
522	0.425	5.e-002	5.e-002	1.0798e-003
523	0.45	5.e-002	2.5e-002	1.1726e-003
524	0.375	5.e-002	5.e-002	9.0398e-004
525	0.4	5.e-002	2.5e-002	9.9006e-004
526	0.325	5.e-002	5.e-002	7.4251e-004
527	0.35	5.e-002	2.5e-002	8.2142e-004
528	0.275	5.e-002	5.e-002	5.9607e-004
529	0.3	5.e-002	2.5e-002	6.6755e-004
530	0.225	5.e-002	5.e-002	4.6504e-004
531	0.25	5.e-002	2.5e-002	5.29e-004
532	0.175	5.e-002	5.e-002	3.4888e-004
533	0.2	5.e-002	2.5e-002	4.0591e-004
534	0.125	5.e-002	5.e-002	2.4771e-004
535	0.15	5.e-002	2.5e-002	2.9756e-004
536	7.5e-002	5.e-002	5.e-002	1.5731e-004
537	0.1	5.e-002	2.5e-002	2.0342e-004
538	5.e-002	5.e-002	2.5e-002	1.173e-004
539	7.5e-002	5.e-002	0.	1.6492e-004
540	0.125	5.e-002	0.	2.5387e-004
541	0.175	5.e-002	0.	3.5255e-004
542	0.225	5.e-002	0.	4.6705e-004
543	0.275	5.e-002	0.	5.9702e-004
544	0.325	5.e-002	0.	7.4275e-004
545	0.375	5.e-002	0.	9.0374e-004
546	0.425	5.e-002	0.	1.0792e-003
547	0.475	5.e-002	0.	1.2682e-003
548	0.525	5.e-002	0.	1.4696e-003
549	0.575	5.e-002	0.	1.6819e-003
550	0.625	5.e-002	0.	1.9041e-003
551	0.675	5.e-002	0.	2.1345e-003
