Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
531	0.25	5.e-002	2.5e-002	1.3432e+008
532	0.175	5.e-002	5.e-002	1.472e+008
533	0.2	5.e-002	2.5e-002	1.4337e+008
534	0.125	5.e-002	5.e-002	1.5551e+008
535	0.15	5.e-002	2.5e-002	1.52e+008
536	7.5e-002	5.e-002	5.e-002	1.6292e+008
537	0.1	5.e-002	2.5e-002	1.6323e+008
538	5.e-002	5.e-002	2.5e-002	1.8051e+008
539	7.5e-002	5.e-002	0.	1.7853e+008
540	0.125	5.e-002	0.	1.597e+008
541	0.175	5.e-002	0.	1.4817e+008
542	0.225	5.e-002	0.	1.3955e+008
543	0.275	5.e-002	0.	1.3047e+008
544	0.325	5.e-002	0.	1.2149e+008
545	0.375	5.e-002	0.	1.1248e+008
546	0.425	5.e-002	0.	1.0349e+008
547	0.475	5.e-002	0.	9.4487e+007
548	0.525	5.e-002	0.	8.5489e+007
549	0.575	5.e-002	0.	7.6491e+007
550	0.625	5.e-002	0.	6.7495e+007
551	0.675	5.e-002	0.	5.8499e+007
552	0.725	5.e-002	0.	4.9509e+007
553	0.775	5.e-002	0.	4.0522e+007
554	0.825	5.e-002	0.	3.1541e+007
555	0.875	5.e-002	0.	2.2561e+007
556	0.925	5.e-002	0.	1.3448e+007
557	0.975	5.e-002	0.	1.6301e+007
558	1.	5.e-002	2.5e-002	3.2522e+007
559	1.	2.5e-002	0.	2.0287e+007
560	1.	2.5e-002	5.e-002	2.0383e+007
561	1.	0.	2.5e-002	9.0606e+006
562	1.	-2.5e-002	5.e-002	4.0061e+006
563	1.	-2.5e-002	0.	3.9947e+006
564	1.	-5.e-002	2.5e-002	2.4019e+006
565	0.975	-5.e-002	0.	3.7491e+006
566	0.975	-5.e-002	5.e-002	4.1303e+006
567	0.925	-5.e-002	5.e-002	1.2566e+007
568	0.95	-5.e-002	2.5e-002	6.5451e+006
569	0.875	-5.e-002	5.e-002	2.3332e+007
570	0.9	-5.e-002	2.5e-002	1.8504e+007
571	0.825	-5.e-002	5.e-002	3.2423e+007
572	0.85	-5.e-002	2.5e-002	2.7741e+007
573	0.775	-5.e-002	5.e-002	4.1385e+007
574	0.8	-5.e-002	2.5e-002	3.6698e+007
575	0.725	-5.e-002	5.e-002	5.038e+007
576	0.75	-5.e-002	2.5e-002	4.5701e+007
577	0.675	-5.e-002	5.e-002	5.9376e+007
578	0.7	-5.e-002	2.5e-002	5.4695e+007
579	0.625	-5.e-002	5.e-002	6.8374e+007
580	0.65	-5.e-002	2.5e-002	6.3693e+007
581	0.575	-5.e-002	5.e-002	7.7373e+007
582	0.6	-5.e-002	2.5e-002	7.2691e+007
583	0.525	-5.e-002	5.e-002	8.6372e+007
584	0.55	-5.e-002	2.5e-002	8.169e+007
585	0.475	-5.e-002	5.e-002	9.5371e+007
586	0.5	-5.e-002	2.5e-002	9.0689e+007
587	0.425	-5.e-002	5.e-002	1.0437e+008
588	0.45	-5.e-002	2.5e-002	9.9688e+007
589	0.375	-5.e-002	5.e-002	1.1337e+008
590	0.4	-5.e-002	2.5e-002	1.0869e+008
591	0.325	-5.e-002	5.e-002	1.2237e+008
592	0.35	-5.e-002	2.5e-002	1.1769e+008
593	0.275	-5.e-002	5.e-002	1.3136e+008
594	0.3	-5.e-002	2.5e-002	1.2668e+008
595	0.225	-5.e-002	5.e-002	1.4038e+008
596	0.25	-5.e-002	2.5e-002	1.3573e+008
597	0.175	-5.e-002	5.e-002	1.4952e+008
598	0.2	-5.e-002	2.5e-002	1.4451e+008
599	0.125	-5.e-002	5.e-002	1.6023e+008
600	0.15	-5.e-002	2.5e-002	1.5487e+008
601	7.5e-002	-5.e-002	5.e-002	1.8641e+008
602	0.1	-5.e-002	2.5e-002	1.5969e+008
603	5.e-002	-5.e-002	2.5e-002	1.9694e+008
604	0.925	-5.e-002	0.	1.2381e+007
605	0.875	-5.e-002	0.	2.2915e+007
606	0.825	-5.e-002	0.	3.2018e+007
607	0.775	-5.e-002	0.	4.1015e+007
608	0.725	-5.e-002	0.	5.0017e+007
609	0.675	-5.e-002	0.	5.9014e+007
610	0.625	-5.e-002	0.	6.8012e+007
611	0.575	-5.e-002	0.	7.701e+007
612	0.525	-5.e-002	0.	8.6008e+007
613	0.475	-5.e-002	0.	9.5007e+007
614	0.425	-5.e-002	0.	1.0401e+008
615	0.375	-5.e-002	0.	1.1301e+008
616	0.325	-5.e-002	0.	1.2199e+008
617	0.275	-5.e-002	0.	1.3104e+008
618	0.225	-5.e-002	0.	1.3986e+008
619	0.175	-5.e-002	0.	1.4985e+008
620	0.125	-5.e-002	0.	1.543e+008
621	7.5e-002	-5.e-002	0.	1.6728e+008
