Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
246	0.375	2.7733e-032	5.e-002	1.2601e-003
247	0.4	8.32e-032	2.5e-002	1.389e-003
248	0.4	2.7733e-032	7.5e-002	1.389e-003
249	0.4	2.5e-002	5.e-002	1.4317e-003
250	0.4	-2.5e-002	5.e-002	1.3615e-003
251	0.325	0.	5.e-002	1.0193e-003
252	0.35	0.	2.5e-002	1.1367e-003
253	0.35	0.	7.5e-002	1.1367e-003
254	0.35	2.5e-002	5.e-002	1.179e-003
255	0.35	-2.5e-002	5.e-002	1.1095e-003
256	0.275	-3.0815e-033	5.e-002	8.0269e-004
257	0.3	0.	2.5e-002	9.0811e-004
258	0.3	0.	7.5e-002	9.0811e-004
259	0.3	2.5e-002	5.e-002	9.4911e-004
260	0.3	-2.5e-002	5.e-002	8.8173e-004
261	0.225	-8.6736e-019	5.e-002	6.1146e-004
262	0.25	-9.2445e-033	2.5e-002	7.0457e-004
263	0.25	-3.0815e-033	7.5e-002	7.0457e-004
264	0.25	2.5e-002	5.e-002	7.4322e-004
265	0.25	-2.5e-002	5.e-002	6.7958e-004
266	0.175	-8.6736e-019	5.e-002	4.4543e-004
267	0.2	-2.6021e-018	2.5e-002	5.2682e-004
268	0.2	-8.6736e-019	7.5e-002	5.2682e-004
269	0.2	2.5e-002	5.e-002	5.6162e-004
270	0.2	-2.5e-002	5.e-002	5.0414e-004
271	0.125	-8.6736e-019	5.e-002	3.0464e-004
272	0.15	1.3867e-032	2.5e-002	3.7437e-004
273	0.15	4.6222e-033	7.5e-002	3.7437e-004
274	0.15	2.5e-002	5.e-002	4.0348e-004
275	0.15	-2.5e-002	5.e-002	3.55e-004
276	7.5e-002	-8.6736e-019	5.e-002	1.8561e-004
277	0.1	-2.6021e-018	2.5e-002	2.4726e-004
278	0.1	-8.6736e-019	7.5e-002	2.4726e-004
279	0.1	2.5e-002	5.e-002	2.6781e-004
280	0.1	-2.5e-002	5.e-002	2.3347e-004
281	5.e-002	-4.6222e-033	2.5e-002	1.3892e-004
282	5.e-002	-1.5407e-033	7.5e-002	1.3892e-004
283	2.5e-002	-1.5407e-033	5.e-002	8.8485e-005
284	5.e-002	2.5e-002	5.e-002	1.4956e-004
285	5.e-002	-2.5e-002	5.e-002	1.3059e-004
286	7.5e-002	-1.7347e-018	0.	2.0682e-004
287	2.5e-002	-3.0815e-033	0.	1.0998e-004
288	5.e-002	2.5e-002	0.	1.6831e-004
289	5.e-002	-2.5e-002	0.	1.5737e-004
290	0.125	-1.7347e-018	0.	3.1817e-004
291	0.1	2.5e-002	0.	2.8174e-004
292	0.1	-2.5e-002	0.	2.5259e-004
293	0.175	-1.7347e-018	0.	4.531e-004
294	0.15	2.5e-002	0.	4.1221e-004
295	0.15	-2.5e-002	0.	3.6671e-004
296	0.225	-1.7347e-018	0.	6.1549e-004
297	0.2	2.5e-002	0.	5.6645e-004
298	0.2	-2.5e-002	0.	5.105e-004
299	0.275	-6.163e-033	0.	8.0442e-004
300	0.25	2.5e-002	0.	7.4563e-004
301	0.25	-2.5e-002	0.	6.8263e-004
302	0.325	0.	0.	1.0195e-003
303	0.3	2.5e-002	0.	9.4994e-004
304	0.3	-2.5e-002	0.	8.8267e-004
305	0.375	5.5467e-032	0.	1.2594e-003
306	0.35	2.5e-002	0.	1.1788e-003
307	0.35	-2.5e-002	0.	1.1091e-003
308	0.425	-3.4694e-018	0.	1.5224e-003
309	0.4	2.5e-002	0.	1.4309e-003
310	0.4	-2.5e-002	0.	1.3601e-003
311	0.475	-6.9389e-018	0.	1.8068e-003
312	0.45	2.5e-002	0.	1.7047e-003
313	0.45	-2.5e-002	0.	1.6339e-003
314	0.525	-3.4694e-018	0.	2.1105e-003
315	0.5	2.5e-002	0.	1.9984e-003
316	0.5	-2.5e-002	0.	1.9283e-003
317	0.575	2.4652e-032	0.	2.4315e-003
318	0.55	2.5e-002	0.	2.3101e-003
319	0.55	-2.5e-002	0.	2.2412e-003
320	0.625	2.4652e-032	0.	2.7675e-003
321	0.6	2.5e-002	0.	2.6377e-003
322	0.6	-2.5e-002	0.	2.5706e-003
323	0.675	2.4652e-032	0.	3.1165e-003
324	0.65	2.5e-002	0.	2.9791e-003
325	0.65	-2.5e-002	0.	2.9141e-003
326	0.725	-3.6978e-032	0.	3.4763e-003
327	0.7	2.5e-002	0.	3.3322e-003
328	0.7	-2.5e-002	0.	3.2696e-003
329	0.775	3.4694e-018	0.	3.8446e-003
330	0.75	2.5e-002	0.	3.6948e-003
