Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
120	0.35	5.e-002	5.e-002	3.6292e+007
121	0.3	5.e-002	5.e-002	3.926e+007
122	0.25	5.e-002	5.e-002	4.2348e+007
123	0.2	5.e-002	5.e-002	4.5158e+007
124	0.15	5.e-002	5.e-002	4.8309e+007
125	0.1	5.e-002	5.e-002	4.8105e+007
126	5.e-002	5.e-002	5.e-002	9.5121e+007
127	5.e-002	5.e-002	0.	1.4686e+008
128	0.1	5.e-002	0.	6.7882e+007
129	0.15	5.e-002	0.	4.8435e+007
130	0.2	5.e-002	0.	4.8489e+007
131	0.25	5.e-002	0.	4.481e+007
132	0.3	5.e-002	0.	4.1987e+007
133	0.35	5.e-002	0.	3.8941e+007
134	0.4	5.e-002	0.	3.5954e+007
135	0.45	5.e-002	0.	3.2951e+007
136	0.5	5.e-002	0.	2.9953e+007
137	0.55	5.e-002	0.	2.6953e+007
138	0.6	5.e-002	0.	2.3955e+007
139	0.65	5.e-002	0.	2.0959e+007
140	0.7	5.e-002	0.	1.7966e+007
141	0.75	5.e-002	0.	1.4982e+007
142	0.8	5.e-002	0.	1.2013e+007
143	0.85	5.e-002	0.	9.0775e+006
144	0.9	5.e-002	0.	6.2254e+006
145	0.95	5.e-002	0.	4.0677e+006
146	1.	5.e-002	0.	1.0982e+007
147	1.	5.e-002	5.e-002	1.1235e+007
148	1.	0.	5.e-002	4.1042e+006
149	1.	0.	0.	4.329e+006
150	1.	-5.e-002	0.	1.098e+006
151	1.	-5.e-002	5.e-002	9.6913e+005
152	0.95	-5.e-002	5.e-002	3.246e+006
153	0.9	-5.e-002	5.e-002	7.9296e+006
154	0.85	-5.e-002	5.e-002	1.0835e+007
155	0.8	-5.e-002	5.e-002	1.3791e+007
156	0.75	-5.e-002	5.e-002	1.6775e+007
157	0.7	-5.e-002	5.e-002	1.9769e+007
158	0.65	-5.e-002	5.e-002	2.2766e+007
159	0.6	-5.e-002	5.e-002	2.5765e+007
160	0.55	-5.e-002	5.e-002	2.8764e+007
161	0.5	-5.e-002	5.e-002	3.1764e+007
162	0.45	-5.e-002	5.e-002	3.4762e+007
163	0.4	-5.e-002	5.e-002	3.7766e+007
164	0.35	-5.e-002	5.e-002	4.0755e+007
165	0.3	-5.e-002	5.e-002	4.3785e+007
166	0.25	-5.e-002	5.e-002	4.6705e+007
167	0.2	-5.e-002	5.e-002	4.9887e+007
168	0.15	-5.e-002	5.e-002	5.3054e+007
169	0.1	-5.e-002	5.e-002	6.2601e+007
170	5.e-002	-5.e-002	5.e-002	1.438e+008
171	0.95	-5.e-002	0.	2.7033e+006
172	0.9	-5.e-002	0.	6.8764e+006
173	0.85	-5.e-002	0.	9.9793e+006
174	0.8	-5.e-002	0.	1.2996e+007
175	0.75	-5.e-002	0.	1.6006e+007
176	0.7	-5.e-002	0.	1.9008e+007
177	0.65	-5.e-002	0.	2.2009e+007
178	0.6	-5.e-002	0.	2.5009e+007
179	0.55	-5.e-002	0.	2.8009e+007
180	0.5	-5.e-002	0.	3.1008e+007
181	0.45	-5.e-002	0.	3.4009e+007
182	0.4	-5.e-002	0.	3.7005e+007
183	0.35	-5.e-002	0.	4.0018e+007
184	0.3	-5.e-002	0.	4.2966e+007
185	0.25	-5.e-002	0.	4.6176e+007
186	0.2	-5.e-002	0.	4.8371e+007
187	0.15	-5.e-002	0.	5.5368e+007
188	0.1	-5.e-002	0.	3.8986e+007
189	5.e-002	-5.e-002	0.	1.474e+008
190	0.925	-8.6736e-019	5.e-002	3.6951e+006
191	0.95	-2.6021e-018	2.5e-002	4.0753e+006
192	0.95	-8.6736e-019	7.5e-002	4.0753e+006
193	0.95	2.5e-002	5.e-002	1.9436e+006
194	0.975	-8.6736e-019	5.e-002	2.8022e+006
195	0.95	-2.5e-002	5.e-002	3.3687e+006
196	0.875	1.7256e-031	5.e-002	3.0151e+006
197	0.9	1.4791e-031	2.5e-002	3.492e+006
198	0.9	4.9304e-032	7.5e-002	3.492e+006
199	0.9	2.5e-002	5.e-002	2.0891e+006
200	0.9	-2.5e-002	5.e-002	4.5273e+006
201	0.825	1.7347e-018	5.e-002	2.797e+006
202	0.85	3.6978e-031	2.5e-002	3.3424e+006
203	0.85	1.2326e-031	7.5e-002	3.3424e+006
204	0.85	2.5e-002	5.e-002	3.3714e+006
205	0.85	-2.5e-002	5.e-002	5.7388e+006
206	0.775	1.7347e-018	5.e-002	2.7359e+006
207	0.8	5.2042e-018	2.5e-002	3.3362e+006
208	0.8	1.7347e-018	7.5e-002	3.3362e+006
209	0.8	2.5e-002	5.e-002	4.8008e+006
210	0.8	-2.5e-002	5.e-002	7.14e+006
211	0.725	-1.8489e-032	5.e-002	2.7098e+006
212	0.75	-5.5467e-032	2.5e-002	3.3313e+006
213	0.75	-1.8489e-032	7.5e-002	3.3313e+006
214	0.75	2.5e-002	5.e-002	6.2589e+006
215	0.75	-2.5e-002	5.e-002	8.5862e+006
216	0.675	1.2326e-032	5.e-002	2.6991e+006
217	0.7	0.	2.5e-002	3.332e+006
218	0.7	0.	7.5e-002	3.332e+006
219	0.7	2.5e-002	5.e-002	7.7313e+006
220	0.7	-2.5e-002	5.e-002	1.0056e+007
221	0.625	1.2326e-032	5.e-002	2.6943e+006
222	0.65	3.6978e-032	2.5e-002	3.332e+006
223	0.65	1.2326e-032	7.5e-002	3.332e+006
224	0.65	2.5e-002	5.e-002	9.2106e+006
225	0.65	-2.5e-002	5.e-002	1.1537e+007
226	0.575	1.2326e-032	5.e-002	2.6922e+006
227	0.6	0.	2.5e-002	3.3321e+006
228	0.6	0.	7.5e-002	3.3321e+006
229	0.6	2.5e-002	5.e-002	1.0695e+007
230	0.6	-2.5e-002	5.e-002	1.3024e+007
231	0.525	-1.7347e-018	5.e-002	2.6913e+006
232	0.55	3.6978e-032	2.5e-002	3.3322e+006
233	0.55	1.2326e-032	7.5e-002	3.3322e+006
234	0.55	2.5e-002	5.e-002	1.2182e+007
235	0.55	-2.5e-002	5.e-002	1.4514e+007
236	0.475	-3.4694e-018	5.e-002	2.6909e+006
237	0.5	-5.2042e-018	2.5e-002	3.3321e+006
238	0.5	-1.7347e-018	7.5e-002	3.3321e+006
239	0.5	2.5e-002	5.e-002	1.3672e+007
240	0.5	-2.5e-002	5.e-002	1.6006e+007
241	0.425	-1.7347e-018	5.e-002	2.6908e+006
242	0.45	-5.2042e-018	2.5e-002	3.3325e+006
243	0.45	-1.7347e-018	7.5e-002	3.3325e+006
244	0.45	2.5e-002	5.e-002	1.5165e+007
245	0.45	-2.5e-002	5.e-002	1.7499e+007
246	0.375	2.7733e-032	5.e-002	2.6903e+006
247	0.4	8.32e-032	2.5e-002	3.3312e+006
248	0.4	2.7733e-032	7.5e-002	3.3312e+006
249	0.4	2.5e-002	5.e-002	1.6655e+007
250	0.4	-2.5e-002	5.e-002	1.8997e+007
251	0.325	0.	5.e-002	2.692e+006
252	0.35	0.	2.5e-002	3.3357e+006
253	0.35	0.	7.5e-002	3.3357e+006
254	0.35	2.5e-002	5.e-002	1.8161e+007
255	0.35	-2.5e-002	5.e-002	2.048e+007
256	0.275	-3.0815e-033	5.e-002	2.6857e+006
257	0.3	0.	2.5e-002	3.3205e+006
258	0.3	0.	7.5e-002	3.3205e+006
259	0.3	2.5e-002	5.e-002	1.9612e+007
260	0.3	-2.5e-002	5.e-002	2.202e+007
261	0.225	-8.6736e-019	5.e-002	2.726e+006
262	0.25	-9.2445e-033	2.5e-002	3.3837e+006
263	0.25	-3.0815e-033	7.5e-002	3.3837e+006
264	0.25	2.5e-002	5.e-002	2.1274e+007
265	0.25	-2.5e-002	5.e-002	2.3355e+007
266	0.175	-8.6736e-019	5.e-002	2.933e+006
267	0.2	-2.6021e-018	2.5e-002	3.2513e+006
268	0.2	-8.6736e-019	7.5e-002	3.2513e+006
269	0.2	2.5e-002	5.e-002	2.2224e+007
270	0.2	-2.5e-002	5.e-002	2.5392e+007
271	0.125	-8.6736e-019	5.e-002	1.0746e+007
272	0.15	1.3867e-032	2.5e-002	4.4609e+006
273	0.15	4.6222e-033	7.5e-002	4.4609e+006
274	0.15	2.5e-002	5.e-002	2.5838e+007
275	0.15	-2.5e-002	5.e-002	2.4926e+007
276	7.5e-002	-8.6736e-019	5.e-002	5.1175e+007
277	0.1	-2.6021e-018	2.5e-002	1.488e+007
278	0.1	-8.6736e-019	7.5e-002	1.488e+007
279	0.1	2.5e-002	5.e-002	1.2662e+007
280	0.1	-2.5e-002	5.e-002	4.3031e+007
281	5.e-002	-4.6222e-033	2.5e-002	7.2884e+007
282	5.e-002	-1.5407e-033	7.5e-002	7.2884e+007
283	2.5e-002	-1.5407e-033	5.e-002	1.7607e+008
284	5.e-002	2.5e-002	5.e-002	5.7059e+007
285	5.e-002	-2.5e-002	5.e-002	1.0105e+008
286	7.5e-002	-1.7347e-018	0.	4.8176e+007
287	2.5e-002	-3.0815e-033	0.	2.0416e+008
288	5.e-002	2.5e-002	0.	1.0429e+008
289	5.e-002	-2.5e-002	0.	1.1458e+008
290	0.125	-1.7347e-018	0.	6.2179e+006
291	0.1	2.5e-002	0.	3.3309e+007
292	0.1	-2.5e-002	0.	2.1469e+007
293	0.175	-1.7347e-018	0.	4.499e+006
294	0.15	2.5e-002	0.	2.5848e+007
295	0.15	-2.5e-002	0.	2.6365e+007
296	0.225	-1.7347e-018	0.	4.4324e+006
297	0.2	2.5e-002	0.	2.5675e+007
298	0.2	-2.5e-002	0.	2.2925e+007
299	0.275	-6.163e-033	0.	4.4461e+006
300	0.25	2.5e-002	0.	2.3956e+007
301	0.25	-2.5e-002	0.	2.1701e+007
302	0.325	0.	0.	4.4277e+006
303	0.3	2.5e-002	0.	2.25e+007
304	0.3	-2.5e-002	0.	2.0151e+007
305	0.375	5.5467e-032	0.	4.4337e+006
306	0.35	2.5e-002	0.	2.1e+007
307	0.35	-2.5e-002	0.	1.8668e+007
308	0.425	-3.4694e-018	0.	4.4314e+006
309	0.4	2.5e-002	0.	1.9508e+007
310	0.4	-2.5e-002	0.	1.7176e+007
311	0.475	-6.9389e-018	0.	4.4321e+006
312	0.45	2.5e-002	0.	1.8016e+007
313	0.45	-2.5e-002	0.	1.5686e+007
314	0.525	-3.4694e-018	0.	4.4317e+006
315	0.5	2.5e-002	0.	1.6526e+007
316	0.5	-2.5e-002	0.	1.4199e+007
317	0.575	2.4652e-032	0.	4.4314e+006
318	0.55	2.5e-002	0.	1.5038e+007
319	0.55	-2.5e-002	0.	1.2714e+007
320	0.625	2.4652e-032	0.	4.4307e+006
321	0.6	2.5e-002	0.	1.3553e+007
322	0.6	-2.5e-002	0.	1.1234e+007
323	0.675	2.4652e-032	0.	4.4293e+006
324	0.65	2.5e-002	0.	1.2072e+007
325	0.65	-2.5e-002	0.	9.7583e+006
326	0.725	-3.6978e-032	0.	4.4253e+006
327	0.7	2.5e-002	0.	1.0599e+007
328	0.7	-2.5e-002	0.	8.2897e+006
329	0.775	3.4694e-018	0.	4.4215e+006
330	0.75	2.5e-002	0.	9.1378e+006
331	0.75	-2.5e-002	0.	6.8321e+006
332	0.825	3.4694e-018	0.	4.4123e+006
333	0.8	2.5e-002	0.	7.7018e+006
334	0.8	-2.5e-002	0.	5.3836e+006
335	0.875	3.4513e-031	0.	4.4527e+006
336	0.85	2.5e-002	0.	6.3057e+006
337	0.85	-2.5e-002	0.	3.9547e+006
338	0.925	-1.7347e-018	0.	4.1779e+006
339	0.9	2.5e-002	0.	4.9508e+006
340	0.9	-2.5e-002	0.	2.6463e+006
341	0.95	2.5e-002	0.	2.601e+006
342	0.975	-1.7347e-018	0.	3.1674e+006
343	0.95	-2.5e-002	0.	2.6229e+006
344	0.925	0.	0.1	4.1779e+006
345	0.95	-2.5e-002	0.1	2.6229e+006
346	0.975	0.	0.1	3.1674e+006
347	0.95	2.5e-002	0.1	2.601e+006
348	0.875	0.	0.1	4.4527e+006
349	0.9	-2.5e-002	0.1	2.6463e+006
350	0.9	2.5e-002	0.1	4.9508e+006
351	0.825	0.	0.1	4.4123e+006
352	0.85	-2.5e-002	0.1	3.9547e+006
353	0.85	2.5e-002	0.1	6.3057e+006
354	0.775	0.	0.1	4.4215e+006
355	0.8	-2.5e-002	0.1	5.3836e+006
356	0.8	2.5e-002	0.1	7.7018e+006
357	0.725	0.	0.1	4.4253e+006
358	0.75	-2.5e-002	0.1	6.8321e+006
359	0.75	2.5e-002	0.1	9.1378e+006
360	0.675	0.	0.1	4.4293e+006
361	0.7	-2.5e-002	0.1	8.2897e+006
362	0.7	2.5e-002	0.1	1.0599e+007
363	0.625	0.	0.1	4.4307e+006
364	0.65	-2.5e-002	0.1	9.7583e+006
365	0.65	2.5e-002	0.1	1.2072e+007
366	0.575	0.	0.1	4.4314e+006
367	0.6	-2.5e-002	0.1	1.1234e+007
368	0.6	2.5e-002	0.1	1.3553e+007
369	0.525	0.	0.1	4.4317e+006
370	0.55	-2.5e-002	0.1	1.2714e+007
371	0.55	2.5e-002	0.1	1.5038e+007
372	0.475	0.	0.1	4.4321e+006
373	0.5	-2.5e-002	0.1	1.4199e+007
374	0.5	2.5e-002	0.1	1.6526e+007
375	0.425	0.	0.1	4.4314e+006
376	0.45	-2.5e-002	0.1	1.5686e+007
377	0.45	2.5e-002	0.1	1.8016e+007
378	0.375	0.	0.1	4.4337e+006
379	0.4	-2.5e-002	0.1	1.7176e+007
380	0.4	2.5e-002	0.1	1.9508e+007
381	0.325	0.	0.1	4.4277e+006
382	0.35	-2.5e-002	0.1	1.8668e+007
383	0.35	2.5e-002	0.1	2.1e+007
384	0.275	0.	0.1	4.4461e+006
385	0.3	-2.5e-002	0.1	2.0151e+007
386	0.3	2.5e-002	0.1	2.25e+007
387	0.225	0.	0.1	4.4324e+006
388	0.25	-2.5e-002	0.1	2.1701e+007
389	0.25	2.5e-002	0.1	2.3956e+007
390	0.175	0.	0.1	4.499e+006
391	0.2	-2.5e-002	0.1	2.2925e+007
392	0.2	2.5e-002	0.1	2.5675e+007
393	0.125	0.	0.1	6.2179e+006
394	0.15	-2.5e-002	0.1	2.6365e+007
395	0.15	2.5e-002	0.1	2.5848e+007
396	7.5e-002	0.	0.1	4.8176e+007
397	0.1	-2.5e-002	0.1	2.1469e+007
398	0.1	2.5e-002	0.1	3.3309e+007
399	5.e-002	-2.5e-002	0.1	1.1458e+008
400	5.e-002	2.5e-002	0.1	1.0429e+008
401	2.5e-002	0.	0.1	2.0416e+008
402	7.5e-002	-5.e-002	0.1	8.2562e+007
403	2.5e-002	-5.e-002	0.1	2.5047e+008
404	5.e-002	-5.e-002	7.5e-002	1.3233e+008
405	0.125	-5.e-002	0.1	4.7163e+007
406	0.1	-5.e-002	7.5e-002	5.0517e+007
407	0.175	-5.e-002	0.1	5.1832e+007
408	0.15	-5.e-002	7.5e-002	5.419e+007
409	0.225	-5.e-002	0.1	4.7271e+007
410	0.2	-5.e-002	7.5e-002	4.9128e+007
411	0.275	-5.e-002	0.1	4.4571e+007
412	0.25	-5.e-002	7.5e-002	4.644e+007
413	0.325	-5.e-002	0.1	4.1492e+007
414	0.3	-5.e-002	7.5e-002	4.3375e+007
415	0.375	-5.e-002	0.1	3.8511e+007
416	0.35	-5.e-002	7.5e-002	4.0386e+007
417	0.425	-5.e-002	0.1	3.5507e+007
418	0.4	-5.e-002	7.5e-002	3.7385e+007
419	0.475	-5.e-002	0.1	3.2508e+007
420	0.45	-5.e-002	7.5e-002	3.4385e+007
421	0.525	-5.e-002	0.1	2.9508e+007
422	0.5	-5.e-002	7.5e-002	3.1386e+007
423	0.575	-5.e-002	0.1	2.6509e+007
424	0.55	-5.e-002	7.5e-002	2.8386e+007
425	0.625	-5.e-002	0.1	2.3509e+007
426	0.6	-5.e-002	7.5e-002	2.5386e+007
427	0.675	-5.e-002	0.1	2.0508e+007
428	0.65	-5.e-002	7.5e-002	2.2387e+007
429	0.725	-5.e-002	0.1	1.7507e+007
430	0.7	-5.e-002	7.5e-002	1.9388e+007
431	0.775	-5.e-002	0.1	1.4501e+007
432	0.75	-5.e-002	7.5e-002	1.639e+007
433	0.825	-5.e-002	0.1	1.1488e+007
434	0.8	-5.e-002	7.5e-002	1.3393e+007
435	0.875	-5.e-002	0.1	8.4274e+006
436	0.85	-5.e-002	7.5e-002	1.0406e+007
437	0.925	-5.e-002	0.1	4.758e+006
438	0.9	-5.e-002	7.5e-002	7.4026e+006
439	0.975	-5.e-002	0.1	1.5498e+006
440	0.95	-5.e-002	7.5e-002	2.9685e+006
441	1.	-2.5e-002	0.1	1.9592e+006
442	1.	-5.e-002	7.5e-002	1.0118e+006
443	1.	2.5e-002	0.1	7.4815e+006
444	1.	0.	7.5e-002	4.1665e+006
445	0.975	5.e-002	0.1	5.6003e+006
446	1.	5.e-002	7.5e-002	1.1104e+007
447	0.925	5.e-002	0.1	4.7568e+006
448	0.95	5.e-002	7.5e-002	3.3915e+006
449	0.875	5.e-002	0.1	7.6482e+006
450	0.9	5.e-002	7.5e-002	4.6436e+006
451	0.825	5.e-002	0.1	1.0545e+007
452	0.85	5.e-002	7.5e-002	7.6059e+006
453	0.775	5.e-002	0.1	1.3497e+007
454	0.8	5.e-002	7.5e-002	1.0628e+007
455	0.725	5.e-002	0.1	1.6474e+007
456	0.75	5.e-002	7.5e-002	1.3624e+007
457	0.675	5.e-002	0.1	1.9462e+007
458	0.7	5.e-002	7.5e-002	1.6621e+007
459	0.625	5.e-002	0.1	2.2457e+007
460	0.65	5.e-002	7.5e-002	1.962e+007
461	0.575	5.e-002	0.1	2.5454e+007
462	0.6	5.e-002	7.5e-002	2.2619e+007
463	0.525	5.e-002	0.1	2.8453e+007
464	0.55	5.e-002	7.5e-002	2.5618e+007
465	0.475	5.e-002	0.1	3.1452e+007
466	0.5	5.e-002	7.5e-002	2.8618e+007
467	0.425	5.e-002	0.1	3.4452e+007
468	0.45	5.e-002	7.5e-002	3.1617e+007
469	0.375	5.e-002	0.1	3.7447e+007
470	0.4	5.e-002	7.5e-002	3.4617e+007
471	0.325	5.e-002	0.1	4.0464e+007
472	0.35	5.e-002	7.5e-002	3.7616e+007
473	0.275	5.e-002	0.1	4.3399e+007
474	0.3	5.e-002	7.5e-002	4.0623e+007
475	0.225	5.e-002	0.1	4.6648e+007
476	0.25	5.e-002	7.5e-002	4.3579e+007
477	0.175	5.e-002	0.1	4.8426e+007
478	0.2	5.e-002	7.5e-002	4.6822e+007
479	0.125	5.e-002	0.1	5.8129e+007
480	0.15	5.e-002	7.5e-002	4.8356e+007
481	7.5e-002	5.e-002	0.1	9.5734e+007
482	0.1	5.e-002	7.5e-002	5.7626e+007
483	2.5e-002	5.e-002	0.1	2.5525e+008
484	5.e-002	5.e-002	7.5e-002	1.121e+008
485	0.	2.5e-002	0.1	5.1007e+008
486	0.	5.e-002	7.5e-002	5.0796e+008
487	0.	-2.5e-002	0.1	5.2317e+008
488	0.	0.	7.5e-002	4.1333e+008
489	0.	-5.e-002	7.5e-002	5.3021e+008
490	0.	0.	2.5e-002	4.1333e+008
491	0.	-2.5e-002	5.e-002	4.0936e+008
492	0.	2.5e-002	5.e-002	4.2183e+008
493	0.	-2.5e-002	0.	5.2317e+008
494	0.	2.5e-002	0.	5.1007e+008
495	0.	-5.e-002	2.5e-002	5.3021e+008
496	2.5e-002	-5.e-002	0.	2.5047e+008
497	2.5e-002	-5.e-002	5.e-002	1.9075e+008
498	0.	5.e-002	2.5e-002	5.0796e+008
499	2.5e-002	5.e-002	0.	2.5525e+008
500	2.5e-002	5.e-002	5.e-002	2.2577e+008
501	0.925	5.e-002	5.e-002	2.5544e+006
502	0.95	5.e-002	2.5e-002	3.3915e+006
503	0.975	5.e-002	5.e-002	5.0868e+006
504	0.875	5.e-002	5.e-002	4.6048e+006
505	0.9	5.e-002	2.5e-002	4.6436e+006
506	0.825	5.e-002	5.e-002	7.6897e+006
507	0.85	5.e-002	2.5e-002	7.6059e+006
508	0.775	5.e-002	5.e-002	1.0755e+007
509	0.8	5.e-002	2.5e-002	1.0628e+007
510	0.725	5.e-002	5.e-002	1.3772e+007
511	0.75	5.e-002	2.5e-002	1.3624e+007
512	0.675	5.e-002	5.e-002	1.6779e+007
513	0.7	5.e-002	2.5e-002	1.6621e+007
514	0.625	5.e-002	5.e-002	1.9782e+007
515	0.65	5.e-002	2.5e-002	1.962e+007
516	0.575	5.e-002	5.e-002	2.2783e+007
517	0.6	5.e-002	2.5e-002	2.2619e+007
518	0.525	5.e-002	5.e-002	2.5783e+007
519	0.55	5.e-002	2.5e-002	2.5618e+007
520	0.475	5.e-002	5.e-002	2.8784e+007
521	0.5	5.e-002	2.5e-002	2.8618e+007
522	0.425	5.e-002	5.e-002	3.1783e+007
523	0.45	5.e-002	2.5e-002	3.1617e+007
524	0.375	5.e-002	5.e-002	3.4786e+007
525	0.4	5.e-002	2.5e-002	3.4617e+007
526	0.325	5.e-002	5.e-002	3.7776e+007
527	0.35	5.e-002	2.5e-002	3.7616e+007
528	0.275	5.e-002	5.e-002	4.0804e+007
529	0.3	5.e-002	2.5e-002	4.0623e+007
530	0.225	5.e-002	5.e-002	4.3749e+007
531	0.25	5.e-002	2.5e-002	4.3579e+007
532	0.175	5.e-002	5.e-002	4.6704e+007
533	0.2	5.e-002	2.5e-002	4.6822e+007
534	0.125	5.e-002	5.e-002	4.7763e+007
535	0.15	5.e-002	2.5e-002	4.8356e+007
536	7.5e-002	5.e-002	5.e-002	5.5824e+007
537	0.1	5.e-002	2.5e-002	5.7626e+007
538	5.e-002	5.e-002	2.5e-002	1.121e+008
539	7.5e-002	5.e-002	0.	9.5734e+007
540	0.125	5.e-002	0.	5.8129e+007
541	0.175	5.e-002	0.	4.8426e+007
542	0.225	5.e-002	0.	4.6648e+007
543	0.275	5.e-002	0.	4.3399e+007
544	0.325	5.e-002	0.	4.0464e+007
545	0.375	5.e-002	0.	3.7447e+007
