Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
84	0.075	-0.025	0.075	4.0292e+08
85	0.075	-0.025	0.1	4.0003e+08
86	0.075	0.	0.	4.3227e+08
87	0.075	0.	0.025	4.2923e+08
88	0.075	0.	0.05	4.2848e+08
89	0.075	0.	0.075	4.3118e+08
90	0.075	0.	0.1	4.3454e+08
91	0.075	0.025	0.	4.6044e+08
92	0.075	0.025	0.025	4.5780e+08
93	0.075	0.025	0.05	4.5765e+08
94	0.075	0.025	0.075	4.6209e+08
95	0.075	0.025	0.1	4.5094e+08
96	0.075	0.05	0.	4.9061e+08
97	0.075	0.05	0.025	4.8019e+08
98	0.075	0.05	0.05	4.8198e+08
99	0.075	0.05	0.075	4.8549e+08
100	0.075	0.05	0.1	4.9596e+08
101	0.1	-0.05	0.	3.8307e+08
102	0.1	-0.05	0.025	3.8014e+08
103	0.1	-0.05	0.05	3.7908e+08
104	0.1	-0.05	0.075	3.7237e+08
105	0.1	-0.05	0.1	3.7847e+08
106	0.1	-0.025	0.	4.0323e+08
107	0.1	-0.025	0.025	4.0236e+08
108	0.1	-0.025	0.05	4.0551e+08
109	0.1	-0.025	0.075	4.0348e+08
110	0.1	-0.025	0.1	4.0782e+08
111	0.1	0.	0.	4.2532e+08
112	0.1	0.	0.025	4.3227e+08
113	0.1	0.	0.05	4.2897e+08
114	0.1	0.	0.075	4.3059e+08
115	0.1	0.	0.1	4.3306e+08
116	0.1	0.025	0.	4.5490e+08
117	0.1	0.025	0.025	4.5961e+08
118	0.1	0.025	0.05	4.5822e+08
119	0.1	0.025	0.075	4.5658e+08
120	0.1	0.025	0.1	4.5728e+08
121	0.1	0.05	0.	4.8540e+08
122	0.1	0.05	0.025	4.8301e+08
123	0.1	0.05	0.05	4.8603e+08
124	0.1	0.05	0.075	4.8492e+08
125	0.1	0.05	0.1	4.8362e+08
126	0.125	-0.05	0.	3.8433e+08
127	0.125	-0.05	0.025	3.8076e+08
128	0.125	-0.05	0.05	3.7834e+08
129	0.125	-0.05	0.075	3.7994e+08
130	0.125	-0.05	0.1	3.7638e+08
131	0.125	-0.025	0.	4.0434e+08
132	0.125	-0.025	0.025	4.0472e+08
133	0.125	-0.025	0.05	4.0171e+08
134	0.125	-0.025	0.075	4.0701e+08
135	0.125	-0.025	0.1	4.0411e+08
136	0.125	0.	0.	4.3078e+08
137	0.125	0.	0.025	4.3004e+08
138	0.125	0.	0.05	4.4223e+08
139	0.125	0.	0.075	4.2972e+08
140	0.125	0.	0.1	4.2486e+08
141	0.125	0.025	0.	4.5239e+08
142	0.125	0.025	0.025	4.6104e+08
143	0.125	0.025	0.05	4.6315e+08
144	0.125	0.025	0.075	4.5575e+08
145	0.125	0.025	0.1	4.6294e+08
146	0.125	0.05	0.	4.8737e+08
147	0.125	0.05	0.025	4.8377e+08
148	0.125	0.05	0.05	4.8349e+08
149	0.125	0.05	0.075	4.8520e+08
150	0.125	0.05	0.1	4.8790e+08
151	0.15	-0.05	0.	3.8221e+08
152	0.15	-0.05	0.025	3.7894e+08
153	0.15	-0.05	0.05	3.8047e+08
154	0.15	-0.05	0.075	3.8704e+08
155	0.15	-0.05	0.1	3.8177e+08
156	0.15	-0.025	0.	4.0933e+08
157	0.15	-0.025	0.025	4.0826e+08
158	0.15	-0.025	0.05	4.0739e+08
159	0.15	-0.025	0.075	4.0686e+08
160	0.15	-0.025	0.1	4.0942e+08
161	0.15	0.	0.	4.3449e+08
162	0.15	0.	0.025	4.3292e+08
163	0.15	0.	0.05	4.2961e+08
164	0.15	0.	0.075	4.3334e+08
165	0.15	0.	0.1	4.3178e+08
166	0.15	0.025	0.	4.5638e+08
167	0.15	0.025	0.025	4.6731e+08
168	0.15	0.025	0.05	4.5187e+08
169	0.15	0.025	0.075	4.6101e+08
170	0.15	0.025	0.1	4.5435e+08
171	0.15	0.05	0.	4.8351e+08
172	0.15	0.05	0.025	4.9293e+08
173	0.15	0.05	0.05	4.7928e+08
174	0.15	0.05	0.075	4.8020e+08
175	0.15	0.05	0.1	4.8293e+08
176	0.175	-0.05	0.	3.7991e+08
177	0.175	-0.05	0.025	3.8521e+08
178	0.175	-0.05	0.05	3.8086e+08
179	0.175	-0.05	0.075	3.8450e+08
180	0.175	-0.05	0.1	3.7843e+08
181	0.175	-0.025	0.	4.0137e+08
182	0.175	-0.025	0.025	4.0651e+08
183	0.175	-0.025	0.05	4.0214e+08
184	0.175	-0.025	0.075	4.1220e+08
185	0.175	-0.025	0.1	4.0227e+08
186	0.175	0.	0.	4.2842e+08
187	0.175	0.	0.025	4.3344e+08
188	0.175	0.	0.05	4.2998e+08
189	0.175	0.	0.075	4.2676e+08
190	0.175	0.	0.1	4.3906e+08
191	0.175	0.025	0.	4.5309e+08
192	0.175	0.025	0.025	4.5604e+08
193	0.175	0.025	0.05	4.5599e+08
194	0.175	0.025	0.075	4.5935e+08
195	0.175	0.025	0.1	4.5844e+08
196	0.175	0.05	0.	4.7832e+08
197	0.175	0.05	0.025	4.8024e+08
198	0.175	0.05	0.05	4.8063e+08
199	0.175	0.05	0.075	4.8438e+08
200	0.175	0.05	0.1	4.7700e+08
201	0.2	-0.05	0.	3.9020e+08
202	0.2	-0.05	0.025	3.8167e+08
203	0.2	-0.05	0.05	3.8397e+08
204	0.2	-0.05	0.075	3.8044e+08
205	0.2	-0.05	0.1	3.8001e+08
206	0.2	-0.025	0.	4.0515e+08
207	0.2	-0.025	0.025	4.0484e+08
208	0.2	-0.025	0.05	4.0665e+08
209	0.2	-0.025	0.075	4.0481e+08
210	0.2	-0.025	0.1	4.1027e+08
211	0.2	0.	0.	4.2930e+08
212	0.2	0.	0.025	4.2892e+08
213	0.2	0.	0.05	4.3065e+08
214	0.2	0.	0.075	4.3544e+08
215	0.2	0.	0.1	4.3275e+08
216	0.2	0.025	0.	4.5564e+08
217	0.2	0.025	0.025	4.5078e+08
218	0.2	0.025	0.05	4.5184e+08
219	0.2	0.025	0.075	4.5134e+08
220	0.2	0.025	0.1	4.6077e+08
221	0.2	0.05	0.	4.8204e+08
222	0.2	0.05	0.025	4.7669e+08
223	0.2	0.05	0.05	4.7783e+08
224	0.2	0.05	0.075	4.7683e+08
225	0.2	0.05	0.1	4.7660e+08
226	0.225	-0.05	0.	3.8692e+08
227	0.225	-0.05	0.025	3.8461e+08
228	0.225	-0.05	0.05	3.9192e+08
229	0.225	-0.05	0.075	3.8936e+08
230	0.225	-0.05	0.1	3.8954e+08
231	0.225	-0.025	0.	4.1095e+08
232	0.225	-0.025	0.025	4.0737e+08
233	0.225	-0.025	0.05	4.1071e+08
234	0.225	-0.025	0.075	4.0761e+08
235	0.225	-0.025	0.1	4.1409e+08
236	0.225	0.	0.	4.3341e+08
237	0.225	0.	0.025	4.3291e+08
238	0.225	0.	0.05	4.3245e+08
239	0.225	0.	0.075	4.3802e+08
240	0.225	0.	0.1	4.2705e+08
241	0.225	0.025	0.	4.6195e+08
242	0.225	0.025	0.025	4.5458e+08
243	0.225	0.025	0.05	4.5013e+08
244	0.225	0.025	0.075	4.5251e+08
245	0.225	0.025	0.1	4.4924e+08
246	0.225	0.05	0.	4.8100e+08
247	0.225	0.05	0.025	4.7453e+08
248	0.225	0.05	0.05	4.7915e+08
249	0.225	0.05	0.075	4.8284e+08
250	0.225	0.05	0.1	4.7593e+08
251	0.25	-0.05	0.	3.8617e+08
252	0.25	-0.05	0.025	3.8296e+08
253	0.25	-0.05	0.05	3.8580e+08
254	0.25	-0.05	0.075	3.9497e+08
255	0.25	-0.05	0.1	3.8941e+08
256	0.25	-0.025	0.	4.0864e+08
257	0.25	-0.025	0.025	4.0750e+08
258	0.25	-0.025	0.05	4.0936e+08
259	0.25	-0.025	0.075	4.0993e+08
260	0.25	-0.025	0.1	4.0813e+08
261	0.25	0.	0.	4.3384e+08
262	0.25	0.	0.025	4.2871e+08
263	0.25	0.	0.05	4.2870e+08
264	0.25	0.	0.075	4.3329e+08
265	0.25	0.	0.1	4.2797e+08
266	0.25	0.025	0.	4.5715e+08
267	0.25	0.025	0.025	4.5445e+08
268	0.25	0.025	0.05	4.4786e+08
269	0.25	0.025	0.075	4.5490e+08
270	0.25	0.025	0.1	4.4838e+08
271	0.25	0.05	0.	4.7965e+08
272	0.25	0.05	0.025	4.7605e+08
273	0.25	0.05	0.05	4.8406e+08
274	0.25	0.05	0.075	4.8109e+08
275	0.25	0.05	0.1	4.7295e+08
276	0.275	-0.05	0.	3.8222e+08
277	0.275	-0.05	0.025	3.8615e+08
278	0.275	-0.05	0.05	3.8470e+08
279	0.275	-0.05	0.075	3.9417e+08
280	0.275	-0.05	0.1	3.8847e+08
281	0.275	-0.025	0.	4.1332e+08
282	0.275	-0.025	0.025	4.0932e+08
283	0.275	-0.025	0.05	4.0966e+08
284	0.275	-0.025	0.075	4.1015e+08
285	0.275	-0.025	0.1	4.1389e+08
286	0.275	0.	0.	4.3308e+08
287	0.275	0.	0.025	4.2835e+08
288	0.275	0.	0.05	4.3762e+08
289	0.275	0.	0.075	4.3100e+08
290	0.275	0.	0.1	4.3043e+08
291	0.275	0.025	0.	4.4348e+08
292	0.275	0.025	0.025	4.5606e+08
293	0.275	0.025	0.05	4.5412e+08
294	0.275	0.025	0.075	4.5412e+08
295	0.275	0.025	0.1	4.5229e+08
296	0.275	0.05	0.	4.7331e+08
297	0.275	0.05	0.025	4.7409e+08
298	0.275	0.05	0.05	4.7726e+08
299	0.275	0.05	0.075	4.7793e+08
300	0.275	0.05	0.1	4.7462e+08
301	0.3	-0.05	0.	3.9296e+08
302	0.3	-0.05	0.025	3.8975e+08
303	0.3	-0.05	0.05	3.8843e+08
304	0.3	-0.05	0.075	3.9062e+08
305	0.3	-0.05	0.1	3.8576e+08
306	0.3	-0.025	0.	4.1177e+08
307	0.3	-0.025	0.025	4.0593e+08
308	0.3	-0.025	0.05	4.0763e+08
309	0.3	-0.025	0.075	4.0437e+08
310	0.3	-0.025	0.1	4.1043e+08
311	0.3	0.	0.	4.3757e+08
312	0.3	0.	0.025	4.3160e+08
313	0.3	0.	0.05	4.3423e+08
314	0.3	0.	0.075	4.4014e+08
315	0.3	0.	0.1	4.3340e+08
316	0.3	0.025	0.	4.5023e+08
317	0.3	0.025	0.025	4.5073e+08
318	0.3	0.025	0.05	4.5301e+08
319	0.3	0.025	0.075	4.5071e+08
320	0.3	0.025	0.1	4.5098e+08
321	0.3	0.05	0.	4.7774e+08
322	0.3	0.05	0.025	4.7789e+08
323	0.3	0.05	0.05	4.6775e+08
324	0.3	0.05	0.075	4.7090e+08
325	0.3	0.05	0.1	4.7224e+08
326	0.325	-0.05	0.	3.9338e+08
327	0.325	-0.05	0.025	3.9508e+08
328	0.325	-0.05	0.05	3.9996e+08
329	0.325	-0.05	0.075	3.9004e+08
330	0.325	-0.05	0.1	3.9020e+08
331	0.325	-0.025	0.	4.1369e+08
332	0.325	-0.025	0.025	4.0951e+08
333	0.325	-0.025	0.05	4.1129e+08
334	0.325	-0.025	0.075	4.1039e+08
335	0.325	-0.025	0.1	4.0312e+08
336	0.325	0.	0.	4.3243e+08
337	0.325	0.	0.025	4.3138e+08
338	0.325	0.	0.05	4.3640e+08
339	0.325	0.	0.075	4.3203e+08
340	0.325	0.	0.1	4.2767e+08
341	0.325	0.025	0.	4.5132e+08
342	0.325	0.025	0.025	4.4469e+08
343	0.325	0.025	0.05	4.4787e+08
344	0.325	0.025	0.075	4.5455e+08
345	0.325	0.025	0.1	4.5136e+08
346	0.325	0.05	0.	4.7599e+08
347	0.325	0.05	0.025	4.6507e+08
348	0.325	0.05	0.05	4.7158e+08
349	0.325	0.05	0.075	4.7070e+08
350	0.325	0.05	0.1	4.7611e+08
351	0.35	-0.05	0.	3.9512e+08
352	0.35	-0.05	0.025	3.9502e+08
353	0.35	-0.05	0.05	3.9785e+08
354	0.35	-0.05	0.075	3.9184e+08
355	0.35	-0.05	0.1	3.9720e+08
356	0.35	-0.025	0.	4.0906e+08
357	0.35	-0.025	0.025	4.0894e+08
358	0.35	-0.025	0.05	4.1499e+08
359	0.35	-0.025	0.075	4.0754e+08
360	0.35	-0.025	0.1	4.1439e+08
361	0.35	0.	0.	4.3236e+08
362	0.35	0.	0.025	4.3571e+08
363	0.35	0.	0.05	4.3180e+08
364	0.35	0.	0.075	4.3220e+08
365	0.35	0.	0.1	4.3377e+08
366	0.35	0.025	0.	4.4911e+08
367	0.35	0.025	0.025	4.4895e+08
368	0.35	0.025	0.05	4.5322e+08
369	0.35	0.025	0.075	4.5140e+08
370	0.35	0.025	0.1	4.5003e+08
371	0.35	0.05	0.	4.7069e+08
372	0.35	0.05	0.025	4.7701e+08
373	0.35	0.05	0.05	4.6933e+08
374	0.35	0.05	0.075	4.6922e+08
375	0.35	0.05	0.1	4.6457e+08
376	0.375	-0.05	0.	3.9437e+08
377	0.375	-0.05	0.025	3.9657e+08
378	0.375	-0.05	0.05	3.9714e+08
379	0.375	-0.05	0.075	3.9484e+08
380	0.375	-0.05	0.1	3.9752e+08
381	0.375	-0.025	0.	4.1567e+08
382	0.375	-0.025	0.025	4.1693e+08
383	0.375	-0.025	0.05	4.1651e+08
384	0.375	-0.025	0.075	4.1844e+08
385	0.375	-0.025	0.1	4.1269e+08
386	0.375	0.	0.	4.2742e+08
387	0.375	0.	0.025	4.3430e+08
388	0.375	0.	0.05	4.3471e+08
389	0.375	0.	0.075	4.3743e+08
390	0.375	0.	0.1	4.3644e+08
391	0.375	0.025	0.	4.5777e+08
392	0.375	0.025	0.025	4.5299e+08
393	0.375	0.025	0.05	4.5158e+08
394	0.375	0.025	0.075	4.4576e+08
395	0.375	0.025	0.1	4.5187e+08
396	0.375	0.05	0.	4.6742e+08
397	0.375	0.05	0.025	4.7029e+08
398	0.375	0.05	0.05	4.6970e+08
399	0.375	0.05	0.075	4.7127e+08
400	0.375	0.05	0.1	4.6913e+08
401	0.4	-0.05	0.	3.9896e+08
402	0.4	-0.05	0.025	3.8737e+08
403	0.4	-0.05	0.05	3.9660e+08
404	0.4	-0.05	0.075	3.9981e+08
405	0.4	-0.05	0.1	4.0192e+08
406	0.4	-0.025	0.	4.1643e+08
407	0.4	-0.025	0.025	4.1958e+08
408	0.4	-0.025	0.05	4.1456e+08
409	0.4	-0.025	0.075	4.1401e+08
410	0.4	-0.025	0.1	4.1576e+08
411	0.4	0.	0.	4.3200e+08
412	0.4	0.	0.025	4.2930e+08
413	0.4	0.	0.05	4.3023e+08
414	0.4	0.	0.075	4.2816e+08
415	0.4	0.	0.1	4.3383e+08
416	0.4	0.025	0.	4.5005e+08
417	0.4	0.025	0.025	4.4871e+08
418	0.4	0.025	0.05	4.4796e+08
419	0.4	0.025	0.075	4.5182e+08
420	0.4	0.025	0.1	4.5281e+08
421	0.4	0.05	0.	4.6377e+08
422	0.4	0.05	0.025	4.6318e+08
423	0.4	0.05	0.05	4.7157e+08
424	0.4	0.05	0.075	4.6285e+08
425	0.4	0.05	0.1	4.7005e+08
426	0.425	-0.05	0.	4.0264e+08
427	0.425	-0.05	0.025	4.0265e+08
428	0.425	-0.05	0.05	3.9985e+08
429	0.425	-0.05	0.075	3.9975e+08
430	0.425	-0.05	0.1	4.0466e+08
431	0.425	-0.025	0.	4.0701e+08
432	0.425	-0.025	0.025	4.1321e+08
433	0.425	-0.025	0.05	4.1757e+08
434	0.425	-0.025	0.075	4.1364e+08
435	0.425	-0.025	0.1	4.1887e+08
436	0.425	0.	0.	4.3187e+08
437	0.425	0.	0.025	4.3246e+08
438	0.425	0.	0.05	4.3106e+08
439	0.425	0.	0.075	4.3020e+08
440	0.425	0.	0.1	4.3012e+08
441	0.425	0.025	0.	4.5023e+08
442	0.425	0.025	0.025	4.4647e+08
443	0.425	0.025	0.05	4.5268e+08
444	0.425	0.025	0.075	4.5160e+08
445	0.425	0.025	0.1	4.5321e+08
446	0.425	0.05	0.	4.6229e+08
447	0.425	0.05	0.025	4.6016e+08
448	0.425	0.05	0.05	4.6648e+08
449	0.425	0.05	0.075	4.7732e+08
450	0.425	0.05	0.1	4.7123e+08
451	0.45	-0.05	0.	3.9723e+08
452	0.45	-0.05	0.025	4.0036e+08
453	0.45	-0.05	0.05	4.0132e+08
454	0.45	-0.05	0.075	3.9463e+08
455	0.45	-0.05	0.1	4.0337e+08
456	0.45	-0.025	0.	4.1495e+08
457	0.45	-0.025	0.025	4.1520e+08
458	0.45	-0.025	0.05	4.1558e+08
459	0.45	-0.025	0.075	4.1931e+08
460	0.45	-0.025	0.1	4.1299e+08
461	0.45	0.	0.	4.2611e+08
462	0.45	0.	0.025	4.3312e+08
463	0.45	0.	0.05	4.2494e+08
464	0.45	0.	0.075	4.3097e+08
465	0.45	0.	0.1	4.3611e+08
466	0.45	0.025	0.	4.5058e+08
467	0.45	0.025	0.025	4.5224e+08
468	0.45	0.025	0.05	4.5073e+08
469	0.45	0.025	0.075	4.5715e+08
470	0.45	0.025	0.1	4.4639e+08
471	0.45	0.05	0.	4.6648e+08
472	0.45	0.05	0.025	4.6337e+08
473	0.45	0.05	0.05	4.6856e+08
474	0.45	0.05	0.075	4.6477e+08
475	0.45	0.05	0.1	4.7139e+08
476	0.475	-0.05	0.	3.9880e+08
477	0.475	-0.05	0.025	4.0501e+08
478	0.475	-0.05	0.05	4.0240e+08
479	0.475	-0.05	0.075	4.0040e+08
480	0.475	-0.05	0.1	4.0224e+08
481	0.475	-0.025	0.	4.1712e+08
482	0.475	-0.025	0.025	4.1744e+08
483	0.475	-0.025	0.05	4.1557e+08
484	0.475	-0.025	0.075	4.1392e+08
485	0.475	-0.025	0.1	4.1514e+08
486	0.475	0.	0.	4.2619e+08
487	0.475	0.	0.025	4.3492e+08
488	0.475	0.	0.05	4.2774e+08
489	0.475	0.	0.075	4.3126e+08
490	0.475	0.	0.1	4.3425e+08
491	0.475	0.025	0.	4.5076e+08
492	0.475	0.025	0.025	4.4140e+08
493	0.475	0.025	0.05	4.4743e+08
494	0.475	0.025	0.075	4.4940e+08
495	0.475	0.025	0.1	4.4794e+08
496	0.475	0.05	0.	4.6848e+08
497	0.475	0.05	0.025	4.6045e+08
498	0.475	0.05	0.05	4.5590e+08
499	0.475	0.05	0.075	4.6650e+08
500	0.475	0.05	0.1	4.6151e+08
501	0.5	-0.05	0.	3.9634e+08
502	0.5	-0.05	0.025	4.0149e+08
503	0.5	-0.05	0.05	4.0596e+08
504	0.5	-0.05	0.075	3.9794e+08
505	0.5	-0.05	0.1	4.0951e+08
506	0.5	-0.025	0.	4.1421e+08
507	0.5	-0.025	0.025	4.1729e+08
508	0.5	-0.025	0.05	4.1294e+08
509	0.5	-0.025	0.075	4.1714e+08
510	0.5	-0.025	0.1	4.1656e+08
511	0.5	0.	0.	4.2686e+08
512	0.5	0.	0.025	4.4177e+08
513	0.5	0.	0.05	4.3030e+08
514	0.5	0.	0.075	4.3030e+08
515	0.5	0.	0.1	4.3536e+08
516	0.5	0.025	0.	4.5349e+08
517	0.5	0.025	0.025	4.5103e+08
518	0.5	0.025	0.05	4.4271e+08
519	0.5	0.025	0.075	4.4777e+08
520	0.5	0.025	0.1	4.4028e+08
521	0.5	0.05	0.	4.6533e+08
522	0.5	0.05	0.025	4.5596e+08
523	0.5	0.05	0.05	4.5903e+08
524	0.5	0.05	0.075	4.6199e+08
525	0.5	0.05	0.1	4.6364e+08
526	0.525	-0.05	0.	4.0266e+08
527	0.525	-0.05	0.025	4.0840e+08
528	0.525	-0.05	0.05	4.0583e+08
529	0.525	-0.05	0.075	4.0558e+08
530	0.525	-0.05	0.1	3.9953e+08
531	0.525	-0.025	0.	4.2343e+08
532	0.525	-0.025	0.025	4.1507e+08
533	0.525	-0.025	0.05	4.2356e+08
534	0.525	-0.025	0.075	4.2451e+08
535	0.525	-0.025	0.1	4.1947e+08
536	0.525	0.	0.	4.3557e+08
537	0.525	0.	0.025	4.2135e+08
538	0.525	0.	0.05	4.3133e+08
539	0.525	0.	0.075	4.3582e+08
540	0.525	0.	0.1	4.3520e+08
541	0.525	0.025	0.	4.4190e+08
542	0.525	0.025	0.025	4.4521e+08
543	0.525	0.025	0.05	4.3720e+08
544	0.525	0.025	0.075	4.4773e+08
545	0.525	0.025	0.1	4.3953e+08
546	0.525	0.05	0.	4.6466e+08
547	0.525	0.05	0.025	4.6486e+08
548	0.525	0.05	0.05	4.5875e+08
549	0.525	0.05	0.075	4.6242e+08
550	0.525	0.05	0.1	4.5970e+08
551	0.55	-0.05	0.	4.0578e+08
552	0.55	-0.05	0.025	4.0128e+08
553	0.55	-0.05	0.05	4.0702e+08
554	0.55	-0.05	0.075	3.9968e+08
555	0.55	-0.05	0.1	3.9907e+08
556	0.55	-0.025	0.	4.1810e+08
557	0.55	-0.025	0.025	4.1780e+08
558	0.55	-0.025	0.05	4.1942e+08
559	0.55	-0.025	0.075	4.1633e+08
560	0.55	-0.025	0.1	4.2482e+08
561	0.55	0.	0.	4.3256e+08
562	0.55	0.	0.025	4.3281e+08
563	0.55	0.	0.05	4.3269e+08
564	0.55	0.	0.075	4.3547e+08
565	0.55	0.	0.1	4.3400e+08
566	0.55	0.025	0.	4.4708e+08
567	0.55	0.025	0.025	4.4813e+08
568	0.55	0.025	0.05	4.3900e+08
569	0.55	0.025	0.075	4.3914e+08
570	0.55	0.025	0.1	4.4523e+08
571	0.55	0.05	0.	4.5827e+08
572	0.55	0.05	0.025	4.6113e+08
573	0.55	0.05	0.05	4.5907e+08
574	0.55	0.05	0.075	4.6114e+08
575	0.55	0.05	0.1	4.5443e+08
576	0.575	-0.05	0.	4.0647e+08
577	0.575	-0.05	0.025	4.0214e+08
578	0.575	-0.05	0.05	4.0776e+08
579	0.575	-0.05	0.075	4.0039e+08
580	0.575	-0.05	0.1	4.0763e+08
581	0.575	-0.025	0.	4.1433e+08
582	0.575	-0.025	0.025	4.1797e+08
583	0.575	-0.025	0.05	4.2226e+08
584	0.575	-0.025	0.075	4.2002e+08
585	0.575	-0.025	0.1	4.1373e+08
586	0.575	0.	0.	4.2968e+08
587	0.575	0.	0.025	4.2682e+08
588	0.575	0.	0.05	4.2615e+08
589	0.575	0.	0.075	4.3241e+08
590	0.575	0.	0.1	4.3394e+08
591	0.575	0.025	0.	4.4632e+08
592	0.575	0.025	0.025	4.4690e+08
593	0.575	0.025	0.05	4.4471e+08
594	0.575	0.025	0.075	4.4378e+08
595	0.575	0.025	0.1	4.4094e+08
596	0.575	0.05	0.	4.5589e+08
597	0.575	0.05	0.025	4.5266e+08
598	0.575	0.05	0.05	4.5441e+08
599	0.575	0.05	0.075	4.5783e+08
600	0.575	0.05	0.1	4.5707e+08
601	0.6	-0.05	0.	4.1800e+08
602	0.6	-0.05	0.025	4.0361e+08
603	0.6	-0.05	0.05	4.0759e+08
604	0.6	-0.05	0.075	4.0335e+08
605	0.6	-0.05	0.1	4.0673e+08
606	0.6	-0.025	0.	4.1884e+08
607	0.6	-0.025	0.025	4.2284e+08
608	0.6	-0.025	0.05	4.1849e+08
609	0.6	-0.025	0.075	4.1936e+08
610	0.6	-0.025	0.1	4.1856e+08
611	0.6	0.	0.	4.2717e+08
612	0.6	0.	0.025	4.2975e+08
613	0.6	0.	0.05	4.3069e+08
614	0.6	0.	0.075	4.3226e+08
615	0.6	0.	0.1	4.3394e+08
616	0.6	0.025	0.	4.4317e+08
617	0.6	0.025	0.025	4.4311e+08
618	0.6	0.025	0.05	4.3789e+08
619	0.6	0.025	0.075	4.4592e+08
620	0.6	0.025	0.1	4.4153e+08
621	0.6	0.05	0.	4.5873e+08
622	0.6	0.05	0.025	4.6080e+08
623	0.6	0.05	0.05	4.5531e+08
624	0.6	0.05	0.075	4.5227e+08
625	0.6	0.05	0.1	4.5594e+08
626	0.625	-0.05	0.	4.1064e+08
627	0.625	-0.05	0.025	4.0847e+08
628	0.625	-0.05	0.05	4.0765e+08
629	0.625	-0.05	0.075	4.1135e+08
630	0.625	-0.05	0.1	4.1113e+08
631	0.625	-0.025	0.	4.1959e+08
632	0.625	-0.025	0.025	4.1519e+08
