Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
103	0.	0.	0.	0.
104	0.	-5.e-002	0.	0.
105	0.	-5.e-002	5.e-002	0.
106	0.	5.e-002	0.	0.
107	0.	5.e-002	5.e-002	0.
108	0.95	5.e-002	5.e-002	5.3672e-003
109	0.9	5.e-002	5.e-002	4.9472e-003
110	0.85	5.e-002	5.e-002	4.5304e-003
111	0.8	5.e-002	5.e-002	4.1191e-003
112	0.75	5.e-002	5.e-002	3.7154e-003
113	0.7	5.e-002	5.e-002	3.3217e-003
114	0.65	5.e-002	5.e-002	2.94e-003
115	0.6	5.e-002	5.e-002	2.5728e-003
116	0.55	5.e-002	5.e-002	2.2222e-003
117	0.5	5.e-002	5.e-002	1.8905e-003
118	0.45	5.e-002	5.e-002	1.5798e-003
119	0.4	5.e-002	5.e-002	1.2924e-003
120	0.35	5.e-002	5.e-002	1.0305e-003
121	0.3	5.e-002	5.e-002	7.9603e-004
122	0.25	5.e-002	5.e-002	5.9104e-004
123	0.2	5.e-002	5.e-002	4.1717e-004
124	0.15	5.e-002	5.e-002	2.7508e-004
125	0.1	5.e-002	5.e-002	1.6496e-004
126	5.e-002	5.e-002	5.e-002	7.9206e-005
127	5.e-002	5.e-002	0.	7.9176e-005
128	0.1	5.e-002	0.	1.6362e-004
129	0.15	5.e-002	0.	2.7245e-004
130	0.2	5.e-002	0.	4.1364e-004
131	0.25	5.e-002	0.	5.8719e-004
132	0.3	5.e-002	0.	7.921e-004
133	0.35	5.e-002	0.	1.0266e-003
134	0.4	5.e-002	0.	1.2887e-003
135	0.45	5.e-002	0.	1.5763e-003
136	0.5	5.e-002	0.	1.8872e-003
137	0.55	5.e-002	0.	2.2192e-003
138	0.6	5.e-002	0.	2.5701e-003
139	0.65	5.e-002	0.	2.9376e-003
140	0.7	5.e-002	0.	3.3196e-003
141	0.75	5.e-002	0.	3.7136e-003
142	0.8	5.e-002	0.	4.1176e-003
143	0.85	5.e-002	0.	4.5292e-003
144	0.9	5.e-002	0.	4.9464e-003
145	0.95	5.e-002	0.	5.3663e-003
146	1.	5.e-002	0.	5.7941e-003
147	1.	5.e-002	5.e-002	5.7949e-003
148	1.	0.	5.e-002	5.754e-003
149	1.	0.	0.	5.7531e-003
150	1.	-5.e-002	0.	5.7526e-003
151	1.	-5.e-002	5.e-002	5.7537e-003
152	0.95	-5.e-002	5.e-002	5.3322e-003
153	0.9	-5.e-002	5.e-002	4.91e-003
154	0.85	-5.e-002	5.e-002	4.4909e-003
155	0.8	-5.e-002	5.e-002	4.0774e-003
156	0.75	-5.e-002	5.e-002	3.6716e-003
157	0.7	-5.e-002	5.e-002	3.2758e-003
158	0.65	-5.e-002	5.e-002	2.8923e-003
159	0.6	-5.e-002	5.e-002	2.5233e-003
160	0.55	-5.e-002	5.e-002	2.171e-003
161	0.5	-5.e-002	5.e-002	1.8377e-003
162	0.45	-5.e-002	5.e-002	1.5256e-003
163	0.4	-5.e-002	5.e-002	1.237e-003
164	0.35	-5.e-002	5.e-002	9.741e-004
165	0.3	-5.e-002	5.e-002	7.3916e-004
166	0.25	-5.e-002	5.e-002	5.3439e-004
167	0.2	-5.e-002	5.e-002	3.6203e-004
168	0.15	-5.e-002	5.e-002	2.2433e-004
169	0.1	-5.e-002	5.e-002	1.2325e-004
170	5.e-002	-5.e-002	5.e-002	6.0565e-005
171	0.95	-5.e-002	0.	5.331e-003
172	0.9	-5.e-002	0.	4.9084e-003
173	0.85	-5.e-002	0.	4.489e-003
174	0.8	-5.e-002	0.	4.0752e-003
175	0.75	-5.e-002	0.	3.6691e-003
176	0.7	-5.e-002	0.	3.2731e-003
177	0.65	-5.e-002	0.	2.8892e-003
178	0.6	-5.e-002	0.	2.5199e-003
179	0.55	-5.e-002	0.	2.1674e-003
180	0.5	-5.e-002	0.	1.8338e-003
181	0.45	-5.e-002	0.	1.5215e-003
182	0.4	-5.e-002	0.	1.2327e-003
183	0.35	-5.e-002	0.	9.6971e-004
184	0.3	-5.e-002	0.	7.3478e-004
185	0.25	-5.e-002	0.	5.3026e-004
186	0.2	-5.e-002	0.	3.5856e-004
187	0.15	-5.e-002	0.	2.2245e-004
188	0.1	-5.e-002	0.	1.2519e-004
189	5.e-002	-5.e-002	0.	6.7893e-005
190	0.925	-8.6736e-019	5.e-002	5.1202e-003
191	0.95	-2.6021e-018	2.5e-002	5.3312e-003
192	0.95	-8.6736e-019	7.5e-002	5.3312e-003
193	0.95	2.5e-002	5.e-002	5.345e-003
194	0.975	-8.6736e-019	5.e-002	5.5438e-003
195	0.95	-2.5e-002	5.e-002	5.3274e-003
196	0.875	1.7256e-031	5.e-002	4.699e-003
197	0.9	1.4791e-031	2.5e-002	4.9089e-003
198	0.9	4.9304e-032	7.5e-002	4.9089e-003
199	0.9	2.5e-002	5.e-002	4.9234e-003
200	0.9	-2.5e-002	5.e-002	4.9048e-003
201	0.825	1.7347e-018	5.e-002	4.282e-003
202	0.85	3.6978e-031	2.5e-002	4.4894e-003
203	0.85	1.2326e-031	7.5e-002	4.4894e-003
204	0.85	2.5e-002	5.e-002	4.505e-003
205	0.85	-2.5e-002	5.e-002	4.4851e-003
206	0.775	1.7347e-018	5.e-002	3.8716e-003
207	0.8	5.2042e-018	2.5e-002	4.0754e-003
208	0.8	1.7347e-018	7.5e-002	4.0754e-003
209	0.8	2.5e-002	5.e-002	4.0919e-003
210	0.8	-2.5e-002	5.e-002	4.071e-003
211	0.725	-1.8489e-032	5.e-002	3.4699e-003
212	0.75	-5.5467e-032	2.5e-002	3.669e-003
213	0.75	-1.8489e-032	7.5e-002	3.669e-003
214	0.75	2.5e-002	5.e-002	3.6865e-003
215	0.75	-2.5e-002	5.e-002	3.6645e-003
216	0.675	1.2326e-032	5.e-002	3.0794e-003
217	0.7	0.	2.5e-002	3.2725e-003
218	0.7	0.	7.5e-002	3.2725e-003
219	0.7	2.5e-002	5.e-002	3.2911e-003
220	0.7	-2.5e-002	5.e-002	3.268e-003
221	0.625	1.2326e-032	5.e-002	2.7021e-003
222	0.65	3.6978e-032	2.5e-002	2.8882e-003
223	0.65	1.2326e-032	7.5e-002	2.8882e-003
224	0.65	2.5e-002	5.e-002	2.9078e-003
225	0.65	-2.5e-002	5.e-002	2.8837e-003
226	0.575	1.2326e-032	5.e-002	2.3405e-003
227	0.6	0.	2.5e-002	2.5184e-003
228	0.6	0.	7.5e-002	2.5184e-003
229	0.6	2.5e-002	5.e-002	2.5389e-003
230	0.6	-2.5e-002	5.e-002	2.5139e-003
231	0.525	-1.7347e-018	5.e-002	1.9966e-003
232	0.55	3.6978e-032	2.5e-002	2.1653e-003
233	0.55	1.2326e-032	7.5e-002	2.1653e-003
234	0.55	2.5e-002	5.e-002	2.1868e-003
235	0.55	-2.5e-002	5.e-002	2.1609e-003
236	0.475	-3.4694e-018	5.e-002	1.6729e-003
237	0.5	-5.2042e-018	2.5e-002	1.8312e-003
238	0.5	-1.7347e-018	7.5e-002	1.8312e-003
239	0.5	2.5e-002	5.e-002	1.8535e-003
240	0.5	-2.5e-002	5.e-002	1.8267e-003
241	0.425	-1.7347e-018	5.e-002	1.3715e-003
242	0.45	-5.2042e-018	2.5e-002	1.5183e-003
243	0.45	-1.7347e-018	7.5e-002	1.5183e-003
244	0.45	2.5e-002	5.e-002	1.5414e-003
245	0.45	-2.5e-002	5.e-002	1.5139e-003
246	0.375	2.7733e-032	5.e-002	1.0946e-003
247	0.4	8.32e-032	2.5e-002	1.2288e-003
248	0.4	2.7733e-032	7.5e-002	1.2288e-003
249	0.4	2.5e-002	5.e-002	1.2528e-003
250	0.4	-2.5e-002	5.e-002	1.2244e-003
251	0.325	0.	5.e-002	8.4464e-004
252	0.35	0.	2.5e-002	9.6507e-004
253	0.35	0.	7.5e-002	9.6507e-004
254	0.35	2.5e-002	5.e-002	9.8979e-004
255	0.35	-2.5e-002	5.e-002	9.6075e-004
256	0.275	-3.0815e-033	5.e-002	6.2375e-004
257	0.3	0.	2.5e-002	7.2932e-004
258	0.3	0.	7.5e-002	7.2932e-004
259	0.3	2.5e-002	5.e-002	7.5464e-004
260	0.3	-2.5e-002	5.e-002	7.2504e-004
261	0.225	-8.6736e-019	5.e-002	4.342e-004
262	0.25	-9.2445e-033	2.5e-002	5.2384e-004
263	0.25	-3.0815e-033	7.5e-002	5.2384e-004
264	0.25	2.5e-002	5.e-002	5.4954e-004
265	0.25	-2.5e-002	5.e-002	5.1955e-004
266	0.175	-8.6736e-019	5.e-002	2.7819e-004
267	0.2	-2.6021e-018	2.5e-002	3.5088e-004
268	0.2	-8.6736e-019	7.5e-002	3.5088e-004
269	0.2	2.5e-002	5.e-002	3.7653e-004
270	0.2	-2.5e-002	5.e-002	3.466e-004
271	0.125	-8.6736e-019	5.e-002	1.5803e-004
272	0.15	1.3867e-032	2.5e-002	2.1277e-004
273	0.15	4.6222e-033	7.5e-002	2.1277e-004
274	0.15	2.5e-002	5.e-002	2.3742e-004
275	0.15	-2.5e-002	5.e-002	2.0831e-004
276	7.5e-002	-8.6736e-019	5.e-002	7.5184e-005
277	0.1	-2.6021e-018	2.5e-002	1.1193e-004
278	0.1	-8.6736e-019	7.5e-002	1.1193e-004
279	0.1	2.5e-002	5.e-002	1.3314e-004
280	0.1	-2.5e-002	5.e-002	1.0778e-004
281	5.e-002	-4.6222e-033	2.5e-002	4.9258e-005
282	5.e-002	-1.5407e-033	7.5e-002	4.9258e-005
283	2.5e-002	-1.5407e-033	5.e-002	2.9057e-005
284	5.e-002	2.5e-002	5.e-002	6.1891e-005
285	5.e-002	-2.5e-002	5.e-002	4.3861e-005
286	7.5e-002	-1.7347e-018	0.	7.7708e-005
287	2.5e-002	-3.0815e-033	0.	3.5834e-005
288	5.e-002	2.5e-002	0.	6.4493e-005
289	5.e-002	-2.5e-002	0.	5.2585e-005
290	0.125	-1.7347e-018	0.	1.5624e-004
291	0.1	2.5e-002	0.	1.3219e-004
292	0.1	-2.5e-002	0.	1.0867e-004
293	0.175	-1.7347e-018	0.	2.7464e-004
294	0.15	2.5e-002	0.	2.3452e-004
295	0.15	-2.5e-002	0.	2.0578e-004
296	0.225	-1.7347e-018	0.	4.2999e-004
297	0.2	2.5e-002	0.	3.7268e-004
298	0.2	-2.5e-002	0.	3.4272e-004
299	0.275	-6.163e-033	0.	6.1935e-004
300	0.25	2.5e-002	0.	5.4535e-004
301	0.25	-2.5e-002	0.	5.1518e-004
302	0.325	0.	0.	8.4027e-004
303	0.3	2.5e-002	0.	7.504e-004
304	0.3	-2.5e-002	0.	7.2054e-004
305	0.375	5.5467e-032	0.	1.0904e-003
306	0.35	2.5e-002	0.	9.8564e-004
307	0.35	-2.5e-002	0.	9.5631e-004
308	0.425	-3.4694e-018	0.	1.3674e-003
309	0.4	2.5e-002	0.	1.2488e-003
310	0.4	-2.5e-002	0.	1.2202e-003
311	0.475	-6.9389e-018	0.	1.6691e-003
312	0.45	2.5e-002	0.	1.5377e-003
313	0.45	-2.5e-002	0.	1.5098e-003
314	0.525	-3.4694e-018	0.	1.9931e-003
315	0.5	2.5e-002	0.	1.85e-003
316	0.5	-2.5e-002	0.	1.8229e-003
317	0.575	2.4652e-032	0.	2.3372e-003
318	0.55	2.5e-002	0.	2.1835e-003
319	0.55	-2.5e-002	0.	2.1573e-003
320	0.625	2.4652e-032	0.	2.6992e-003
321	0.6	2.5e-002	0.	2.536e-003
322	0.6	-2.5e-002	0.	2.5106e-003
323	0.675	2.4652e-032	0.	3.0767e-003
324	0.65	2.5e-002	0.	2.9052e-003
325	0.65	-2.5e-002	0.	2.8807e-003
326	0.725	-3.6978e-032	0.	3.4676e-003
327	0.7	2.5e-002	0.	3.2887e-003
328	0.7	-2.5e-002	0.	3.2653e-003
329	0.775	3.4694e-018	0.	3.8695e-003
330	0.75	2.5e-002	0.	3.6845e-003
331	0.75	-2.5e-002	0.	3.6621e-003
332	0.825	3.4694e-018	0.	4.2803e-003
333	0.8	2.5e-002	0.	4.0902e-003
334	0.8	-2.5e-002	0.	4.0689e-003
335	0.875	3.4513e-031	0.	4.6976e-003
336	0.85	2.5e-002	0.	4.5036e-003
337	0.85	-2.5e-002	0.	4.4834e-003
338	0.925	-1.7347e-018	0.	5.1191e-003
339	0.9	2.5e-002	0.	4.9223e-003
340	0.9	-2.5e-002	0.	4.9033e-003
341	0.95	2.5e-002	0.	5.3441e-003
342	0.975	-1.7347e-018	0.	5.5431e-003
343	0.95	-2.5e-002	0.	5.3263e-003
344	0.925	0.	0.1	5.1191e-003
345	0.95	-2.5e-002	0.1	5.3263e-003
346	0.975	0.	0.1	5.5431e-003
347	0.95	2.5e-002	0.1	5.3441e-003
348	0.875	0.	0.1	4.6976e-003
349	0.9	-2.5e-002	0.1	4.9033e-003
350	0.9	2.5e-002	0.1	4.9223e-003
351	0.825	0.	0.1	4.2803e-003
352	0.85	-2.5e-002	0.1	4.4834e-003
353	0.85	2.5e-002	0.1	4.5036e-003
354	0.775	0.	0.1	3.8695e-003
355	0.8	-2.5e-002	0.1	4.0689e-003
356	0.8	2.5e-002	0.1	4.0902e-003
357	0.725	0.	0.1	3.4676e-003
358	0.75	-2.5e-002	0.1	3.6621e-003
359	0.75	2.5e-002	0.1	3.6845e-003
360	0.675	0.	0.1	3.0767e-003
361	0.7	-2.5e-002	0.1	3.2653e-003
362	0.7	2.5e-002	0.1	3.2887e-003
363	0.625	0.	0.1	2.6992e-003
364	0.65	-2.5e-002	0.1	2.8807e-003
365	0.65	2.5e-002	0.1	2.9052e-003
366	0.575	0.	0.1	2.3372e-003
367	0.6	-2.5e-002	0.1	2.5106e-003
368	0.6	2.5e-002	0.1	2.536e-003
369	0.525	0.	0.1	1.9931e-003
370	0.55	-2.5e-002	0.1	2.1573e-003
371	0.55	2.5e-002	0.1	2.1835e-003
372	0.475	0.	0.1	1.6691e-003
373	0.5	-2.5e-002	0.1	1.8229e-003
374	0.5	2.5e-002	0.1	1.85e-003
375	0.425	0.	0.1	1.3674e-003
376	0.45	-2.5e-002	0.1	1.5098e-003
377	0.45	2.5e-002	0.1	1.5377e-003
378	0.375	0.	0.1	1.0904e-003
379	0.4	-2.5e-002	0.1	1.2202e-003
380	0.4	2.5e-002	0.1	1.2488e-003
381	0.325	0.	0.1	8.4027e-004
382	0.35	-2.5e-002	0.1	9.5631e-004
383	0.35	2.5e-002	0.1	9.8564e-004
384	0.275	0.	0.1	6.1935e-004
385	0.3	-2.5e-002	0.1	7.2054e-004
386	0.3	2.5e-002	0.1	7.504e-004
387	0.225	0.	0.1	4.2999e-004
388	0.25	-2.5e-002	0.1	5.1518e-004
389	0.25	2.5e-002	0.1	5.4535e-004
390	0.175	0.	0.1	2.7464e-004
391	0.2	-2.5e-002	0.1	3.4272e-004
392	0.2	2.5e-002	0.1	3.7268e-004
393	0.125	0.	0.1	1.5624e-004
394	0.15	-2.5e-002	0.1	2.0578e-004
395	0.15	2.5e-002	0.1	2.3452e-004
396	7.5e-002	0.	0.1	7.7708e-005
397	0.1	-2.5e-002	0.1	1.0867e-004
398	0.1	2.5e-002	0.1	1.3219e-004
399	5.e-002	-2.5e-002	0.1	5.2585e-005
400	5.e-002	2.5e-002	0.1	6.4493e-005
401	2.5e-002	0.	0.1	3.5834e-005
402	7.5e-002	-5.e-002	0.1	9.335e-005
403	2.5e-002	-5.e-002	0.1	5.32e-005
404	5.e-002	-5.e-002	7.5e-002	6.1668e-005
405	0.125	-5.e-002	0.1	1.6882e-004
406	0.1	-5.e-002	7.5e-002	1.2372e-004
407	0.175	-5.e-002	0.1	2.8588e-004
408	0.15	-5.e-002	7.5e-002	2.2386e-004
409	0.225	-5.e-002	0.1	4.4015e-004
410	0.2	-5.e-002	7.5e-002	3.6118e-004
411	0.275	-5.e-002	0.1	6.2857e-004
412	0.25	-5.e-002	7.5e-002	5.3338e-004
413	0.325	-5.e-002	0.1	8.4859e-004
414	0.3	-5.e-002	7.5e-002	7.3809e-004
415	0.375	-5.e-002	0.1	1.0978e-003
416	0.35	-5.e-002	7.5e-002	9.7303e-004
417	0.425	-5.e-002	0.1	1.374e-003
418	0.4	-5.e-002	7.5e-002	1.2359e-003
419	0.475	-5.e-002	0.1	1.6748e-003
420	0.45	-5.e-002	7.5e-002	1.5246e-003
421	0.525	-5.e-002	0.1	1.9981e-003
422	0.5	-5.e-002	7.5e-002	1.8367e-003
423	0.575	-5.e-002	0.1	2.3414e-003
424	0.55	-5.e-002	7.5e-002	2.1701e-003
425	0.625	-5.e-002	0.1	2.7026e-003
426	0.6	-5.e-002	7.5e-002	2.5225e-003
427	0.675	-5.e-002	0.1	3.0795e-003
428	0.65	-5.e-002	7.5e-002	2.8916e-003
429	0.725	-5.e-002	0.1	3.4697e-003
430	0.7	-5.e-002	7.5e-002	3.2752e-003
431	0.775	-5.e-002	0.1	3.8711e-003
432	0.75	-5.e-002	7.5e-002	3.671e-003
433	0.825	-5.e-002	0.1	4.2813e-003
434	0.8	-5.e-002	7.5e-002	4.0769e-003
435	0.875	-5.e-002	0.1	4.6981e-003
436	0.85	-5.e-002	7.5e-002	4.4905e-003
437	0.925	-5.e-002	0.1	5.1194e-003
438	0.9	-5.e-002	7.5e-002	4.9096e-003
439	0.975	-5.e-002	0.1	5.5419e-003
440	0.95	-5.e-002	7.5e-002	5.3319e-003
441	1.	-2.5e-002	0.1	5.7485e-003
442	1.	-5.e-002	7.5e-002	5.7534e-003
443	1.	2.5e-002	0.1	5.7686e-003
444	1.	0.	7.5e-002	5.7536e-003
445	0.975	5.e-002	0.1	5.5771e-003
446	1.	5.e-002	7.5e-002	5.7948e-003
447	0.925	5.e-002	0.1	5.156e-003
448	0.95	5.e-002	7.5e-002	5.367e-003
449	0.875	5.e-002	0.1	4.7372e-003
450	0.9	5.e-002	7.5e-002	4.947e-003
451	0.825	5.e-002	0.1	4.3226e-003
452	0.85	5.e-002	7.5e-002	4.5301e-003
453	0.775	5.e-002	0.1	3.9145e-003
454	0.8	5.e-002	7.5e-002	4.1187e-003
455	0.725	5.e-002	0.1	3.5152e-003
456	0.75	5.e-002	7.5e-002	3.715e-003
457	0.675	5.e-002	0.1	3.1269e-003
458	0.7	5.e-002	7.5e-002	3.3211e-003
459	0.625	5.e-002	0.1	2.7519e-003
460	0.65	5.e-002	7.5e-002	2.9394e-003
461	0.575	5.e-002	0.1	2.3925e-003
462	0.6	5.e-002	7.5e-002	2.5721e-003
463	0.525	5.e-002	0.1	2.0507e-003
464	0.55	5.e-002	7.5e-002	2.2215e-003
465	0.475	5.e-002	0.1	1.729e-003
466	0.5	5.e-002	7.5e-002	1.8897e-003
467	0.425	5.e-002	0.1	1.4295e-003
468	0.45	5.e-002	7.5e-002	1.579e-003
469	0.375	5.e-002	0.1	1.1543e-003
470	0.4	5.e-002	7.5e-002	1.2915e-003
471	0.325	5.e-002	0.1	9.0577e-004
472	0.35	5.e-002	7.5e-002	1.0295e-003
473	0.275	5.e-002	0.1	6.8583e-004
474	0.3	5.e-002	7.5e-002	7.9507e-004
475	0.225	5.e-002	0.1	4.9642e-004
476	0.25	5.e-002	7.5e-002	5.9011e-004
477	0.175	5.e-002	0.1	3.3894e-004
478	0.2	5.e-002	7.5e-002	4.163e-004
479	0.125	5.e-002	0.1	2.143e-004
480	0.15	5.e-002	7.5e-002	2.7451e-004
481	7.5e-002	5.e-002	0.1	1.1833e-004
482	0.1	5.e-002	7.5e-002	1.6435e-004
483	2.5e-002	5.e-002	0.1	4.4949e-005
484	5.e-002	5.e-002	7.5e-002	7.9482e-005
485	0.	2.5e-002	0.1	0.
486	0.	5.e-002	7.5e-002	0.
487	0.	-2.5e-002	0.1	0.
488	0.	0.	7.5e-002	0.
489	0.	-5.e-002	7.5e-002	0.
490	0.	0.	2.5e-002	0.
491	0.	-2.5e-002	5.e-002	0.
492	0.	2.5e-002	5.e-002	0.
493	0.	-2.5e-002	0.	0.
494	0.	2.5e-002	0.	0.
495	0.	-5.e-002	2.5e-002	0.
496	2.5e-002	-5.e-002	0.	5.32e-005
497	2.5e-002	-5.e-002	5.e-002	4.028e-005
498	0.	5.e-002	2.5e-002	0.
499	2.5e-002	5.e-002	0.	4.4949e-005
500	2.5e-002	5.e-002	5.e-002	4.4075e-005
501	0.925	5.e-002	5.e-002	5.1568e-003
502	0.95	5.e-002	2.5e-002	5.367e-003
503	0.975	5.e-002	5.e-002	5.578e-003
504	0.875	5.e-002	5.e-002	4.7382e-003
505	0.9	5.e-002	2.5e-002	4.947e-003
506	0.825	5.e-002	5.e-002	4.3239e-003
507	0.85	5.e-002	2.5e-002	4.5301e-003
508	0.775	5.e-002	5.e-002	3.9162e-003
509	0.8	5.e-002	2.5e-002	4.1187e-003
510	0.725	5.e-002	5.e-002	3.5172e-003
511	0.75	5.e-002	2.5e-002	3.715e-003
512	0.675	5.e-002	5.e-002	3.1292e-003
513	0.7	5.e-002	2.5e-002	3.3211e-003
514	0.625	5.e-002	5.e-002	2.7545e-003
515	0.65	5.e-002	2.5e-002	2.9394e-003
516	0.575	5.e-002	5.e-002	2.3953e-003
517	0.6	5.e-002	2.5e-002	2.5721e-003
518	0.525	5.e-002	5.e-002	2.0539e-003
519	0.55	5.e-002	2.5e-002	2.2215e-003
520	0.475	5.e-002	5.e-002	1.7324e-003
521	0.5	5.e-002	2.5e-002	1.8897e-003
522	0.425	5.e-002	5.e-002	1.4331e-003
523	0.45	5.e-002	2.5e-002	1.579e-003
524	0.375	5.e-002	5.e-002	1.1581e-003
525	0.4	5.e-002	2.5e-002	1.2915e-003
526	0.325	5.e-002	5.e-002	9.0969e-004
527	0.35	5.e-002	2.5e-002	1.0295e-003
528	0.275	5.e-002	5.e-002	6.8974e-004
529	0.3	5.e-002	2.5e-002	7.9507e-004
530	0.225	5.e-002	5.e-002	5.0015e-004
531	0.25	5.e-002	2.5e-002	5.9011e-004
532	0.175	5.e-002	5.e-002	3.4211e-004
533	0.2	5.e-002	2.5e-002	4.163e-004
534	0.125	5.e-002	5.e-002	2.1633e-004
535	0.15	5.e-002	2.5e-002	2.7451e-004
536	7.5e-002	5.e-002	5.e-002	1.1916e-004
537	0.1	5.e-002	2.5e-002	1.6435e-004
538	5.e-002	5.e-002	2.5e-002	7.9482e-005
539	7.5e-002	5.e-002	0.	1.1833e-004
540	0.125	5.e-002	0.	2.143e-004
541	0.175	5.e-002	0.	3.3894e-004
542	0.225	5.e-002	0.	4.9642e-004
543	0.275	5.e-002	0.	6.8583e-004
544	0.325	5.e-002	0.	9.0577e-004
545	0.375	5.e-002	0.	1.1543e-003
546	0.425	5.e-002	0.	1.4295e-003
547	0.475	5.e-002	0.	1.729e-003
548	0.525	5.e-002	0.	2.0507e-003
549	0.575	5.e-002	0.	2.3925e-003
550	0.625	5.e-002	0.	2.7519e-003
551	0.675	5.e-002	0.	3.1269e-003
