Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
93	0.3	5.e-002	0.1	2.5355e-004
94	0.25	5.e-002	0.1	1.8266e-004
95	0.2	5.e-002	0.1	1.2297e-004
96	0.15	5.e-002	0.1	7.5107e-005
97	0.1	5.e-002	0.1	3.9476e-005
98	5.e-002	5.e-002	0.1	1.6023e-005
99	0.	5.e-002	0.1	0.
100	0.	0.	0.1	0.
101	0.	-5.e-002	0.1	0.
102	0.	0.	5.e-002	0.
103	0.	0.	0.	0.
104	0.	-5.e-002	0.	0.
105	0.	-5.e-002	5.e-002	0.
106	0.	5.e-002	0.	0.
107	0.	5.e-002	5.e-002	0.
108	0.95	5.e-002	5.e-002	1.8608e-003
109	0.9	5.e-002	5.e-002	1.7115e-003
110	0.85	5.e-002	5.e-002	1.5637e-003
111	0.8	5.e-002	5.e-002	1.4182e-003
112	0.75	5.e-002	5.e-002	1.2759e-003
113	0.7	5.e-002	5.e-002	1.1373e-003
114	0.65	5.e-002	5.e-002	1.0032e-003
115	0.6	5.e-002	5.e-002	8.7447e-004
116	0.55	5.e-002	5.e-002	7.5177e-004
117	0.5	5.e-002	5.e-002	6.3586e-004
118	0.45	5.e-002	5.e-002	5.2749e-004
119	0.4	5.e-002	5.e-002	4.274e-004
120	0.35	5.e-002	5.e-002	3.3634e-004
121	0.3	5.e-002	5.e-002	2.5504e-004
122	0.25	5.e-002	5.e-002	1.8422e-004
123	0.2	5.e-002	5.e-002	1.2454e-004
124	0.15	5.e-002	5.e-002	7.6634e-005
125	0.1	5.e-002	5.e-002	4.0676e-005
126	5.e-002	5.e-002	5.e-002	1.6424e-005
127	5.e-002	5.e-002	0.	1.6023e-005
128	0.1	5.e-002	0.	3.9476e-005
129	0.15	5.e-002	0.	7.5107e-005
130	0.2	5.e-002	0.	1.2297e-004
131	0.25	5.e-002	0.	1.8266e-004
132	0.3	5.e-002	0.	2.5355e-004
133	0.35	5.e-002	0.	3.3494e-004
134	0.4	5.e-002	0.	4.261e-004
135	0.45	5.e-002	0.	5.2628e-004
136	0.5	5.e-002	0.	6.3475e-004
137	0.55	5.e-002	0.	7.5077e-004
138	0.6	5.e-002	0.	8.7358e-004
139	0.65	5.e-002	0.	1.0024e-003
140	0.7	5.e-002	0.	1.1366e-003
141	0.75	5.e-002	0.	1.2753e-003
142	0.8	5.e-002	0.	1.4178e-003
143	0.85	5.e-002	0.	1.5634e-003
144	0.9	5.e-002	0.	1.7112e-003
145	0.95	5.e-002	0.	1.8606e-003
146	1.	5.e-002	0.	2.0129e-003
147	1.	5.e-002	5.e-002	2.013e-003
148	1.	0.	5.e-002	2.0055e-003
149	1.	0.	0.	2.0055e-003
150	1.	-5.e-002	0.	2.0118e-003
151	1.	-5.e-002	5.e-002	2.0117e-003
152	0.95	-5.e-002	5.e-002	1.8621e-003
153	0.9	-5.e-002	5.e-002	1.7128e-003
154	0.85	-5.e-002	5.e-002	1.5651e-003
155	0.8	-5.e-002	5.e-002	1.4197e-003
156	0.75	-5.e-002	5.e-002	1.2774e-003
157	0.7	-5.e-002	5.e-002	1.1389e-003
158	0.65	-5.e-002	5.e-002	1.0049e-003
159	0.6	-5.e-002	5.e-002	8.7622e-004
160	0.55	-5.e-002	5.e-002	7.5358e-004
161	0.5	-5.e-002	5.e-002	6.3773e-004
162	0.45	-5.e-002	5.e-002	5.2941e-004
163	0.4	-5.e-002	5.e-002	4.2937e-004
164	0.35	-5.e-002	5.e-002	3.3836e-004
165	0.3	-5.e-002	5.e-002	2.5709e-004
166	0.25	-5.e-002	5.e-002	1.8628e-004
167	0.2	-5.e-002	5.e-002	1.2659e-004
168	0.15	-5.e-002	5.e-002	7.8594e-005
169	0.1	-5.e-002	5.e-002	4.2422e-005
170	5.e-002	-5.e-002	5.e-002	1.7386e-005
171	0.95	-5.e-002	0.	1.862e-003
172	0.9	-5.e-002	0.	1.7126e-003
173	0.85	-5.e-002	0.	1.5648e-003
174	0.8	-5.e-002	0.	1.4193e-003
175	0.75	-5.e-002	0.	1.2769e-003
176	0.7	-5.e-002	0.	1.1382e-003
177	0.65	-5.e-002	0.	1.0042e-003
178	0.6	-5.e-002	0.	8.7536e-004
179	0.55	-5.e-002	0.	7.5261e-004
180	0.5	-5.e-002	0.	6.3665e-004
181	0.45	-5.e-002	0.	5.2823e-004
182	0.4	-5.e-002	0.	4.2809e-004
183	0.35	-5.e-002	0.	3.3698e-004
184	0.3	-5.e-002	0.	2.5562e-004
185	0.25	-5.e-002	0.	1.8475e-004
186	0.2	-5.e-002	0.	1.2503e-004
187	0.15	-5.e-002	0.	7.7071e-005
188	0.1	-5.e-002	0.	4.1157e-005
189	5.e-002	-5.e-002	0.	1.671e-005
190	0.925	-8.6736e-019	5.e-002	1.7802e-003
191	0.95	-2.6021e-018	2.5e-002	1.8552e-003
192	0.95	-8.6736e-019	7.5e-002	1.8552e-003
193	0.95	2.5e-002	5.e-002	1.8565e-003
194	0.975	-8.6736e-019	5.e-002	1.9307e-003
195	0.95	-2.5e-002	5.e-002	1.8571e-003
196	0.875	1.7256e-031	5.e-002	1.6311e-003
197	0.9	1.4791e-031	2.5e-002	1.7054e-003
198	0.9	4.9304e-032	7.5e-002	1.7054e-003
199	0.9	2.5e-002	5.e-002	1.7068e-003
200	0.9	-2.5e-002	5.e-002	1.7075e-003
201	0.825	1.7347e-018	5.e-002	1.4839e-003
202	0.85	3.6978e-031	2.5e-002	1.5571e-003
203	0.85	1.2326e-031	7.5e-002	1.5571e-003
204	0.85	2.5e-002	5.e-002	1.5586e-003
205	0.85	-2.5e-002	5.e-002	1.5594e-003
206	0.775	1.7347e-018	5.e-002	1.3394e-003
207	0.8	5.2042e-018	2.5e-002	1.4111e-003
208	0.8	1.7347e-018	7.5e-002	1.4111e-003
209	0.8	2.5e-002	5.e-002	1.4128e-003
210	0.8	-2.5e-002	5.e-002	1.4136e-003
211	0.725	-1.8489e-032	5.e-002	1.1983e-003
212	0.75	-5.5467e-032	2.5e-002	1.2682e-003
213	0.75	-1.8489e-032	7.5e-002	1.2682e-003
214	0.75	2.5e-002	5.e-002	1.27e-003
215	0.75	-2.5e-002	5.e-002	1.2708e-003
216	0.675	1.2326e-032	5.e-002	1.0613e-003
217	0.7	0.	2.5e-002	1.1291e-003
218	0.7	0.	7.5e-002	1.1291e-003
219	0.7	2.5e-002	5.e-002	1.131e-003
220	0.7	-2.5e-002	5.e-002	1.1318e-003
221	0.625	1.2326e-032	5.e-002	9.2932e-004
222	0.65	3.6978e-032	2.5e-002	9.9447e-004
223	0.65	1.2326e-032	7.5e-002	9.9447e-004
224	0.65	2.5e-002	5.e-002	9.9659e-004
225	0.65	-2.5e-002	5.e-002	9.9744e-004
226	0.575	1.2326e-032	5.e-002	8.0298e-004
227	0.6	0.	2.5e-002	8.6517e-004
228	0.6	0.	7.5e-002	8.6517e-004
229	0.6	2.5e-002	5.e-002	8.6744e-004
230	0.6	-2.5e-002	5.e-002	8.6832e-004
231	0.525	-1.7347e-018	5.e-002	6.8306e-004
232	0.55	3.6978e-032	2.5e-002	7.4192e-004
233	0.55	1.2326e-032	7.5e-002	7.4192e-004
234	0.55	2.5e-002	5.e-002	7.4434e-004
235	0.55	-2.5e-002	5.e-002	7.4526e-004
236	0.475	-3.4694e-018	5.e-002	5.7031e-004
237	0.5	-5.2042e-018	2.5e-002	6.2546e-004
238	0.5	-1.7347e-018	7.5e-002	6.2546e-004
239	0.5	2.5e-002	5.e-002	6.2804e-004
240	0.5	-2.5e-002	5.e-002	6.2898e-004
241	0.425	-1.7347e-018	5.e-002	4.6548e-004
242	0.45	-5.2042e-018	2.5e-002	5.1655e-004
243	0.45	-1.7347e-018	7.5e-002	5.1655e-004
244	0.45	2.5e-002	5.e-002	5.1928e-004
245	0.45	-2.5e-002	5.e-002	5.2026e-004
246	0.375	2.7733e-032	5.e-002	3.6932e-004
247	0.4	8.32e-032	2.5e-002	4.1594e-004
248	0.4	2.7733e-032	7.5e-002	4.1594e-004
249	0.4	2.5e-002	5.e-002	4.1882e-004
250	0.4	-2.5e-002	5.e-002	4.1983e-004
251	0.325	0.	5.e-002	2.8259e-004
252	0.35	0.	2.5e-002	3.2437e-004
253	0.35	0.	7.5e-002	3.2437e-004
254	0.35	2.5e-002	5.e-002	3.274e-004
255	0.35	-2.5e-002	5.e-002	3.2844e-004
256	0.275	-3.0815e-033	5.e-002	2.0603e-004
257	0.3	0.	2.5e-002	2.426e-004
258	0.3	0.	7.5e-002	2.426e-004
259	0.3	2.5e-002	5.e-002	2.4577e-004
260	0.3	-2.5e-002	5.e-002	2.4684e-004
261	0.225	-8.6736e-019	5.e-002	1.4038e-004
262	0.25	-9.2445e-033	2.5e-002	1.7138e-004
263	0.25	-3.0815e-033	7.5e-002	1.7138e-004
264	0.25	2.5e-002	5.e-002	1.7469e-004
265	0.25	-2.5e-002	5.e-002	1.7578e-004
266	0.175	-8.6736e-019	5.e-002	8.6417e-005
267	0.2	-2.6021e-018	2.5e-002	1.1145e-004
268	0.2	-8.6736e-019	7.5e-002	1.1145e-004
269	0.2	2.5e-002	5.e-002	1.1488e-004
270	0.2	-2.5e-002	5.e-002	1.16e-004
271	0.125	-8.6736e-019	5.e-002	4.486e-005
272	0.15	1.3867e-032	2.5e-002	6.3587e-005
273	0.15	4.6222e-033	7.5e-002	6.3587e-005
274	0.15	2.5e-002	5.e-002	6.7076e-005
275	0.15	-2.5e-002	5.e-002	6.8223e-005
276	7.5e-002	-8.6736e-019	5.e-002	1.6424e-005
277	0.1	-2.6021e-018	2.5e-002	2.8486e-005
278	0.1	-8.6736e-019	7.5e-002	2.8486e-005
279	0.1	2.5e-002	5.e-002	3.1988e-005
280	0.1	-2.5e-002	5.e-002	3.3113e-005
281	5.e-002	-4.6222e-033	2.5e-002	7.2969e-006
282	5.e-002	-1.5407e-033	7.5e-002	7.2969e-006
283	2.5e-002	-1.5407e-033	5.e-002	1.7125e-006
284	5.e-002	2.5e-002	5.e-002	9.749e-006
285	5.e-002	-2.5e-002	5.e-002	1.0864e-005
286	7.5e-002	-1.7347e-018	0.	1.4555e-005
287	2.5e-002	-3.0815e-033	0.	1.2372e-006
288	5.e-002	2.5e-002	0.	9.0186e-006
289	5.e-002	-2.5e-002	0.	9.9393e-006
290	0.125	-1.7347e-018	0.	4.2934e-005
291	0.1	2.5e-002	0.	3.0282e-005
292	0.1	-2.5e-002	0.	3.1396e-005
293	0.175	-1.7347e-018	0.	8.4594e-005
294	0.15	2.5e-002	0.	6.5304e-005
295	0.15	-2.5e-002	0.	6.6459e-005
296	0.225	-1.7347e-018	0.	1.3867e-004
297	0.2	2.5e-002	0.	1.1316e-004
298	0.2	-2.5e-002	0.	1.1429e-004
299	0.275	-6.163e-033	0.	2.0442e-004
300	0.25	2.5e-002	0.	1.7305e-004
301	0.25	-2.5e-002	0.	1.7416e-004
302	0.325	0.	0.	2.811e-004
303	0.3	2.5e-002	0.	2.4424e-004
304	0.3	-2.5e-002	0.	2.4531e-004
305	0.375	5.5467e-032	0.	3.6794e-004
306	0.35	2.5e-002	0.	3.2597e-004
307	0.35	-2.5e-002	0.	3.2702e-004
308	0.425	-3.4694e-018	0.	4.6421e-004
309	0.4	2.5e-002	0.	4.1749e-004
310	0.4	-2.5e-002	0.	4.1851e-004
311	0.475	-6.9389e-018	0.	5.6915e-004
312	0.45	2.5e-002	0.	5.1806e-004
313	0.45	-2.5e-002	0.	5.1905e-004
314	0.525	-3.4694e-018	0.	6.8201e-004
315	0.5	2.5e-002	0.	6.2693e-004
316	0.5	-2.5e-002	0.	6.2789e-004
317	0.575	2.4652e-032	0.	8.0204e-004
318	0.55	2.5e-002	0.	7.4334e-004
319	0.55	-2.5e-002	0.	7.4427e-004
320	0.625	2.4652e-032	0.	9.285e-004
321	0.6	2.5e-002	0.	8.6656e-004
322	0.6	-2.5e-002	0.	8.6745e-004
323	0.675	2.4652e-032	0.	1.0606e-003
324	0.65	2.5e-002	0.	9.9581e-004
325	0.65	-2.5e-002	0.	9.9668e-004
326	0.725	-3.6978e-032	0.	1.1977e-003
327	0.7	2.5e-002	0.	1.1304e-003
328	0.7	-2.5e-002	0.	1.1312e-003
329	0.775	3.4694e-018	0.	1.3389e-003
330	0.75	2.5e-002	0.	1.2695e-003
331	0.75	-2.5e-002	0.	1.2703e-003
332	0.825	3.4694e-018	0.	1.4835e-003
333	0.8	2.5e-002	0.	1.4124e-003
334	0.8	-2.5e-002	0.	1.4131e-003
335	0.875	3.4513e-031	0.	1.6308e-003
336	0.85	2.5e-002	0.	1.5583e-003
337	0.85	-2.5e-002	0.	1.559e-003
338	0.925	-1.7347e-018	0.	1.7801e-003
339	0.9	2.5e-002	0.	1.7066e-003
340	0.9	-2.5e-002	0.	1.7073e-003
341	0.95	2.5e-002	0.	1.8563e-003
342	0.975	-1.7347e-018	0.	1.9307e-003
343	0.95	-2.5e-002	0.	1.8571e-003
344	0.925	0.	0.1	1.7801e-003
345	0.95	-2.5e-002	0.1	1.8571e-003
346	0.975	0.	0.1	1.9307e-003
347	0.95	2.5e-002	0.1	1.8563e-003
348	0.875	0.	0.1	1.6308e-003
349	0.9	-2.5e-002	0.1	1.7073e-003
350	0.9	2.5e-002	0.1	1.7066e-003
351	0.825	0.	0.1	1.4835e-003
352	0.85	-2.5e-002	0.1	1.559e-003
353	0.85	2.5e-002	0.1	1.5583e-003
354	0.775	0.	0.1	1.3389e-003
355	0.8	-2.5e-002	0.1	1.4131e-003
356	0.8	2.5e-002	0.1	1.4124e-003
357	0.725	0.	0.1	1.1977e-003
358	0.75	-2.5e-002	0.1	1.2703e-003
359	0.75	2.5e-002	0.1	1.2695e-003
360	0.675	0.	0.1	1.0606e-003
361	0.7	-2.5e-002	0.1	1.1312e-003
362	0.7	2.5e-002	0.1	1.1304e-003
363	0.625	0.	0.1	9.285e-004
364	0.65	-2.5e-002	0.1	9.9668e-004
365	0.65	2.5e-002	0.1	9.9581e-004
366	0.575	0.	0.1	8.0204e-004
367	0.6	-2.5e-002	0.1	8.6745e-004
368	0.6	2.5e-002	0.1	8.6656e-004
369	0.525	0.	0.1	6.8201e-004
370	0.55	-2.5e-002	0.1	7.4427e-004
371	0.55	2.5e-002	0.1	7.4334e-004
372	0.475	0.	0.1	5.6915e-004
373	0.5	-2.5e-002	0.1	6.2789e-004
374	0.5	2.5e-002	0.1	6.2693e-004
375	0.425	0.	0.1	4.6421e-004
376	0.45	-2.5e-002	0.1	5.1905e-004
377	0.45	2.5e-002	0.1	5.1806e-004
378	0.375	0.	0.1	3.6794e-004
379	0.4	-2.5e-002	0.1	4.1851e-004
380	0.4	2.5e-002	0.1	4.1749e-004
381	0.325	0.	0.1	2.811e-004
382	0.35	-2.5e-002	0.1	3.2702e-004
383	0.35	2.5e-002	0.1	3.2597e-004
384	0.275	0.	0.1	2.0442e-004
385	0.3	-2.5e-002	0.1	2.4531e-004
386	0.3	2.5e-002	0.1	2.4424e-004
387	0.225	0.	0.1	1.3867e-004
388	0.25	-2.5e-002	0.1	1.7416e-004
389	0.25	2.5e-002	0.1	1.7305e-004
390	0.175	0.	0.1	8.4594e-005
391	0.2	-2.5e-002	0.1	1.1429e-004
392	0.2	2.5e-002	0.1	1.1316e-004
393	0.125	0.	0.1	4.2934e-005
394	0.15	-2.5e-002	0.1	6.6459e-005
395	0.15	2.5e-002	0.1	6.5304e-005
396	7.5e-002	0.	0.1	1.4555e-005
397	0.1	-2.5e-002	0.1	3.1396e-005
398	0.1	2.5e-002	0.1	3.0282e-005
399	5.e-002	-2.5e-002	0.1	9.9393e-006
400	5.e-002	2.5e-002	0.1	9.0186e-006
401	2.5e-002	0.	0.1	1.2372e-006
402	7.5e-002	-5.e-002	0.1	2.7671e-005
403	2.5e-002	-5.e-002	0.1	7.9762e-006
404	5.e-002	-5.e-002	7.5e-002	1.7059e-005
405	0.125	-5.e-002	0.1	5.7625e-005
406	0.1	-5.e-002	7.5e-002	4.2143e-005
407	0.175	-5.e-002	0.1	9.9551e-005
408	0.15	-5.e-002	7.5e-002	7.8214e-005
409	0.225	-5.e-002	0.1	1.5345e-004
410	0.2	-5.e-002	7.5e-002	1.2621e-004
411	0.275	-5.e-002	0.1	2.1883e-004
412	0.25	-5.e-002	7.5e-002	1.859e-004
413	0.325	-5.e-002	0.1	2.9503e-004
414	0.3	-5.e-002	7.5e-002	2.5673e-004
415	0.375	-5.e-002	0.1	3.8136e-004
416	0.35	-5.e-002	7.5e-002	3.3802e-004
417	0.425	-5.e-002	0.1	4.7708e-004
418	0.4	-5.e-002	7.5e-002	4.2906e-004
419	0.475	-5.e-002	0.1	5.8145e-004
420	0.45	-5.e-002	7.5e-002	5.2912e-004
421	0.525	-5.e-002	0.1	6.9373e-004
422	0.5	-5.e-002	7.5e-002	6.3746e-004
423	0.575	-5.e-002	0.1	8.1318e-004
424	0.55	-5.e-002	7.5e-002	7.5334e-004
425	0.625	-5.e-002	0.1	9.3905e-004
426	0.6	-5.e-002	7.5e-002	8.7601e-004
427	0.675	-5.e-002	0.1	1.0706e-003
428	0.65	-5.e-002	7.5e-002	1.0047e-003
429	0.725	-5.e-002	0.1	1.207e-003
430	0.7	-5.e-002	7.5e-002	1.1387e-003
431	0.775	-5.e-002	0.1	1.3477e-003
432	0.75	-5.e-002	7.5e-002	1.2773e-003
433	0.825	-5.e-002	0.1	1.4917e-003
434	0.8	-5.e-002	7.5e-002	1.4196e-003
435	0.875	-5.e-002	0.1	1.6385e-003
436	0.85	-5.e-002	7.5e-002	1.565e-003
437	0.925	-5.e-002	0.1	1.7872e-003
438	0.9	-5.e-002	7.5e-002	1.7128e-003
439	0.975	-5.e-002	0.1	1.9368e-003
440	0.95	-5.e-002	7.5e-002	1.862e-003
441	1.	-2.5e-002	0.1	2.0072e-003
442	1.	-5.e-002	7.5e-002	2.0117e-003
443	1.	2.5e-002	0.1	2.0076e-003
444	1.	0.	7.5e-002	2.0055e-003
445	0.975	5.e-002	0.1	1.9357e-003
446	1.	5.e-002	7.5e-002	2.013e-003
447	0.925	5.e-002	0.1	1.7857e-003
448	0.95	5.e-002	7.5e-002	1.8608e-003
449	0.875	5.e-002	0.1	1.637e-003
450	0.9	5.e-002	7.5e-002	1.7114e-003
451	0.825	5.e-002	0.1	1.4902e-003
452	0.85	5.e-002	7.5e-002	1.5636e-003
453	0.775	5.e-002	0.1	1.3461e-003
454	0.8	5.e-002	7.5e-002	1.4181e-003
455	0.725	5.e-002	0.1	1.2054e-003
456	0.75	5.e-002	7.5e-002	1.2757e-003
457	0.675	5.e-002	0.1	1.0689e-003
458	0.7	5.e-002	7.5e-002	1.1371e-003
459	0.625	5.e-002	0.1	9.373e-004
460	0.65	5.e-002	7.5e-002	1.003e-003
461	0.575	5.e-002	0.1	8.1137e-004
462	0.6	5.e-002	7.5e-002	8.7425e-004
463	0.525	5.e-002	0.1	6.9187e-004
464	0.55	5.e-002	7.5e-002	7.5152e-004
465	0.475	5.e-002	0.1	5.7953e-004
466	0.5	5.e-002	7.5e-002	6.3558e-004
467	0.425	5.e-002	0.1	4.7511e-004
468	0.45	5.e-002	7.5e-002	5.2719e-004
469	0.375	5.e-002	0.1	3.7934e-004
470	0.4	5.e-002	7.5e-002	4.2708e-004
471	0.325	5.e-002	0.1	2.9298e-004
472	0.35	5.e-002	7.5e-002	3.36e-004
473	0.275	5.e-002	0.1	2.1675e-004
474	0.3	5.e-002	7.5e-002	2.5467e-004
475	0.225	5.e-002	0.1	1.5137e-004
476	0.25	5.e-002	7.5e-002	1.8383e-004
477	0.175	5.e-002	0.1	9.7524e-005
478	0.2	5.e-002	7.5e-002	1.2416e-004
479	0.125	5.e-002	0.1	5.5762e-005
480	0.15	5.e-002	7.5e-002	7.6249e-005
481	7.5e-002	5.e-002	0.1	2.6446e-005
482	0.1	5.e-002	7.5e-002	4.0428e-005
483	2.5e-002	5.e-002	0.1	8.4099e-006
484	5.e-002	5.e-002	7.5e-002	1.6096e-005
485	0.	2.5e-002	0.1	0.
486	0.	5.e-002	7.5e-002	0.
487	0.	-2.5e-002	0.1	0.
488	0.	0.	7.5e-002	0.
489	0.	-5.e-002	7.5e-002	0.
490	0.	0.	2.5e-002	0.
491	0.	-2.5e-002	5.e-002	0.
492	0.	2.5e-002	5.e-002	0.
493	0.	-2.5e-002	0.	0.
494	0.	2.5e-002	0.	0.
495	0.	-5.e-002	2.5e-002	0.
496	2.5e-002	-5.e-002	0.	7.9762e-006
497	2.5e-002	-5.e-002	5.e-002	7.7948e-006
498	0.	5.e-002	2.5e-002	0.
499	2.5e-002	5.e-002	0.	8.4099e-006
500	2.5e-002	5.e-002	5.e-002	7.4492e-006
501	0.925	5.e-002	5.e-002	1.7859e-003
502	0.95	5.e-002	2.5e-002	1.8608e-003
503	0.975	5.e-002	5.e-002	1.9358e-003
504	0.875	5.e-002	5.e-002	1.6373e-003
505	0.9	5.e-002	2.5e-002	1.7114e-003
506	0.825	5.e-002	5.e-002	1.4906e-003
507	0.85	5.e-002	2.5e-002	1.5636e-003
508	0.775	5.e-002	5.e-002	1.3466e-003
509	0.8	5.e-002	2.5e-002	1.4181e-003
510	0.725	5.e-002	5.e-002	1.206e-003
511	0.75	5.e-002	2.5e-002	1.2757e-003
512	0.675	5.e-002	5.e-002	1.0696e-003
513	0.7	5.e-002	2.5e-002	1.1371e-003
514	0.625	5.e-002	5.e-002	9.3813e-004
515	0.65	5.e-002	2.5e-002	1.003e-003
516	0.575	5.e-002	5.e-002	8.1231e-004
517	0.6	5.e-002	2.5e-002	8.7425e-004
518	0.525	5.e-002	5.e-002	6.9292e-004
519	0.55	5.e-002	2.5e-002	7.5152e-004
520	0.475	5.e-002	5.e-002	5.8068e-004
521	0.5	5.e-002	2.5e-002	6.3558e-004
522	0.425	5.e-002	5.e-002	4.7636e-004
523	0.45	5.e-002	2.5e-002	5.2719e-004
524	0.375	5.e-002	5.e-002	3.807e-004
525	0.4	5.e-002	2.5e-002	4.2708e-004
526	0.325	5.e-002	5.e-002	2.9443e-004
527	0.35	5.e-002	2.5e-002	3.36e-004
528	0.275	5.e-002	5.e-002	2.1827e-004
529	0.3	5.e-002	2.5e-002	2.5467e-004
530	0.225	5.e-002	5.e-002	1.5295e-004
531	0.25	5.e-002	2.5e-002	1.8383e-004
532	0.175	5.e-002	5.e-002	9.9089e-005
533	0.2	5.e-002	2.5e-002	1.2416e-004
534	0.125	5.e-002	5.e-002	5.7169e-005
535	0.15	5.e-002	2.5e-002	7.6249e-005
536	7.5e-002	5.e-002	5.e-002	2.7301e-005
537	0.1	5.e-002	2.5e-002	4.0428e-005
538	5.e-002	5.e-002	2.5e-002	1.6096e-005
539	7.5e-002	5.e-002	0.	2.6446e-005
540	0.125	5.e-002	0.	5.5762e-005
541	0.175	5.e-002	0.	9.7524e-005
542	0.225	5.e-002	0.	1.5137e-004
543	0.275	5.e-002	0.	2.1675e-004
544	0.325	5.e-002	0.	2.9298e-004
545	0.375	5.e-002	0.	3.7934e-004
546	0.425	5.e-002	0.	4.7511e-004
547	0.475	5.e-002	0.	5.7953e-004
548	0.525	5.e-002	0.	6.9187e-004
549	0.575	5.e-002	0.	8.1137e-004
550	0.625	5.e-002	0.	9.373e-004
