Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
58	5.e-002	-5.e-002	0.1	5.6975e-005
59	0.1	-5.e-002	0.1	8.6057e-005
60	0.15	-5.e-002	0.1	1.2103e-004
61	0.2	-5.e-002	0.1	1.6678e-004
62	0.25	-5.e-002	0.1	2.2277e-004
63	0.3	-5.e-002	0.1	2.8854e-004
64	0.35	-5.e-002	0.1	3.6343e-004
65	0.4	-5.e-002	0.1	4.4677e-004
66	0.45	-5.e-002	0.1	5.3785e-004
67	0.5	-5.e-002	0.1	6.3594e-004
68	0.55	-5.e-002	0.1	7.4031e-004
69	0.6	-5.e-002	0.1	8.5024e-004
70	0.65	-5.e-002	0.1	9.6498e-004
71	0.7	-5.e-002	0.1	1.0838e-003
72	0.75	-5.e-002	0.1	1.206e-003
73	0.8	-5.e-002	0.1	1.3307e-003
74	0.85	-5.e-002	0.1	1.4573e-003
75	0.9	-5.e-002	0.1	1.585e-003
76	0.95	-5.e-002	0.1	1.713e-003
77	1.	-5.e-002	0.1	1.8397e-003
78	1.	0.	0.1	1.8484e-003
79	1.	5.e-002	0.1	1.8705e-003
80	0.95	5.e-002	0.1	1.7432e-003
81	0.9	5.e-002	0.1	1.6177e-003
82	0.85	5.e-002	0.1	1.4922e-003
83	0.8	5.e-002	0.1	1.3677e-003
84	0.75	5.e-002	0.1	1.2449e-003
85	0.7	5.e-002	0.1	1.1245e-003
86	0.65	5.e-002	0.1	1.0073e-003
87	0.6	5.e-002	0.1	8.9387e-004
88	0.55	5.e-002	0.1	7.8501e-004
89	0.5	5.e-002	0.1	6.8139e-004
90	0.45	5.e-002	0.1	5.8366e-004
91	0.4	5.e-002	0.1	4.9244e-004
92	0.35	5.e-002	0.1	4.0827e-004
93	0.3	5.e-002	0.1	3.3163e-004
94	0.25	5.e-002	0.1	2.628e-004
95	0.2	5.e-002	0.1	2.0197e-004
96	0.15	5.e-002	0.1	1.488e-004
97	0.1	5.e-002	0.1	1.0336e-004
98	5.e-002	5.e-002	0.1	6.0161e-005
99	0.	5.e-002	0.1	0.
100	0.	0.	0.1	0.
101	0.	-5.e-002	0.1	0.
102	0.	0.	5.e-002	0.
103	0.	0.	0.	0.
104	0.	-5.e-002	0.	0.
105	0.	-5.e-002	5.e-002	0.
106	0.	5.e-002	0.	0.
107	0.	5.e-002	5.e-002	0.
108	0.95	5.e-002	5.e-002	1.7433e-003
109	0.9	5.e-002	5.e-002	1.6178e-003
110	0.85	5.e-002	5.e-002	1.4924e-003
111	0.8	5.e-002	5.e-002	1.368e-003
112	0.75	5.e-002	5.e-002	1.2452e-003
113	0.7	5.e-002	5.e-002	1.1249e-003
114	0.65	5.e-002	5.e-002	1.0077e-003
115	0.6	5.e-002	5.e-002	8.943e-004
116	0.55	5.e-002	5.e-002	7.8545e-004
117	0.5	5.e-002	5.e-002	6.8181e-004
118	0.45	5.e-002	5.e-002	5.8401e-004
119	0.4	5.e-002	5.e-002	4.9268e-004
120	0.35	5.e-002	5.e-002	4.0833e-004
121	0.3	5.e-002	5.e-002	3.314e-004
122	0.25	5.e-002	5.e-002	2.6214e-004
123	0.2	5.e-002	5.e-002	2.0069e-004
124	0.15	5.e-002	5.e-002	1.464e-004
125	0.1	5.e-002	5.e-002	9.9992e-005
126	5.e-002	5.e-002	5.e-002	5.6446e-005
127	5.e-002	5.e-002	0.	6.0161e-005
128	0.1	5.e-002	0.	1.0336e-004
129	0.15	5.e-002	0.	1.488e-004
130	0.2	5.e-002	0.	2.0197e-004
131	0.25	5.e-002	0.	2.628e-004
132	0.3	5.e-002	0.	3.3163e-004
133	0.35	5.e-002	0.	4.0827e-004
134	0.4	5.e-002	0.	4.9244e-004
135	0.45	5.e-002	0.	5.8366e-004
136	0.5	5.e-002	0.	6.8139e-004
137	0.55	5.e-002	0.	7.8501e-004
138	0.6	5.e-002	0.	8.9387e-004
139	0.65	5.e-002	0.	1.0073e-003
140	0.7	5.e-002	0.	1.1245e-003
141	0.75	5.e-002	0.	1.2449e-003
142	0.8	5.e-002	0.	1.3677e-003
143	0.85	5.e-002	0.	1.4922e-003
144	0.9	5.e-002	0.	1.6177e-003
145	0.95	5.e-002	0.	1.7432e-003
146	1.	5.e-002	0.	1.8705e-003
147	1.	5.e-002	5.e-002	1.8709e-003
148	1.	0.	5.e-002	1.849e-003
149	1.	0.	0.	1.8484e-003
150	1.	-5.e-002	0.	1.8397e-003
151	1.	-5.e-002	5.e-002	1.8405e-003
152	0.95	-5.e-002	5.e-002	1.7137e-003
153	0.9	-5.e-002	5.e-002	1.5858e-003
154	0.85	-5.e-002	5.e-002	1.4582e-003
155	0.8	-5.e-002	5.e-002	1.3316e-003
156	0.75	-5.e-002	5.e-002	1.2069e-003
157	0.7	-5.e-002	5.e-002	1.0847e-003
158	0.65	-5.e-002	5.e-002	9.6594e-004
159	0.6	-5.e-002	5.e-002	8.512e-004
160	0.55	-5.e-002	5.e-002	7.4124e-004
161	0.5	-5.e-002	5.e-002	6.3679e-004
162	0.45	-5.e-002	5.e-002	5.3857e-004
163	0.4	-5.e-002	5.e-002	4.4729e-004
164	0.35	-5.e-002	5.e-002	3.6362e-004
165	0.3	-5.e-002	5.e-002	2.8824e-004
166	0.25	-5.e-002	5.e-002	2.217e-004
167	0.2	-5.e-002	5.e-002	1.6456e-004
168	0.15	-5.e-002	5.e-002	1.169e-004
169	0.1	-5.e-002	5.e-002	7.9728e-005
170	5.e-002	-5.e-002	5.e-002	4.9521e-005
171	0.95	-5.e-002	0.	1.713e-003
172	0.9	-5.e-002	0.	1.585e-003
173	0.85	-5.e-002	0.	1.4573e-003
174	0.8	-5.e-002	0.	1.3307e-003
175	0.75	-5.e-002	0.	1.206e-003
176	0.7	-5.e-002	0.	1.0838e-003
177	0.65	-5.e-002	0.	9.6498e-004
178	0.6	-5.e-002	0.	8.5024e-004
179	0.55	-5.e-002	0.	7.4031e-004
180	0.5	-5.e-002	0.	6.3594e-004
181	0.45	-5.e-002	0.	5.3785e-004
182	0.4	-5.e-002	0.	4.4677e-004
183	0.35	-5.e-002	0.	3.6343e-004
184	0.3	-5.e-002	0.	2.8854e-004
185	0.25	-5.e-002	0.	2.2277e-004
186	0.2	-5.e-002	0.	1.6678e-004
187	0.15	-5.e-002	0.	1.2103e-004
188	0.1	-5.e-002	0.	8.6057e-005
189	5.e-002	-5.e-002	0.	5.6975e-005
190	0.925	-8.6736e-019	5.e-002	1.6594e-003
191	0.95	-2.6021e-018	2.5e-002	1.7227e-003
192	0.95	-8.6736e-019	7.5e-002	1.7227e-003
193	0.95	2.5e-002	5.e-002	1.7318e-003
194	0.975	-8.6736e-019	5.e-002	1.7864e-003
195	0.95	-2.5e-002	5.e-002	1.7169e-003
196	0.875	1.7256e-031	5.e-002	1.5323e-003
197	0.9	1.4791e-031	2.5e-002	1.5957e-003
198	0.9	4.9304e-032	7.5e-002	1.5957e-003
199	0.9	2.5e-002	5.e-002	1.6054e-003
200	0.9	-2.5e-002	5.e-002	1.5893e-003
201	0.825	1.7347e-018	5.e-002	1.4058e-003
202	0.85	3.6978e-031	2.5e-002	1.4688e-003
203	0.85	1.2326e-031	7.5e-002	1.4688e-003
204	0.85	2.5e-002	5.e-002	1.4791e-003
205	0.85	-2.5e-002	5.e-002	1.4619e-003
206	0.775	1.7347e-018	5.e-002	1.2806e-003
207	0.8	5.2042e-018	2.5e-002	1.3429e-003
208	0.8	1.7347e-018	7.5e-002	1.3429e-003
209	0.8	2.5e-002	5.e-002	1.3538e-003
210	0.8	-2.5e-002	5.e-002	1.3356e-003
211	0.725	-1.8489e-032	5.e-002	1.1576e-003
212	0.75	-5.5467e-032	2.5e-002	1.2187e-003
213	0.75	-1.8489e-032	7.5e-002	1.2187e-003
214	0.75	2.5e-002	5.e-002	1.2303e-003
215	0.75	-2.5e-002	5.e-002	1.211e-003
216	0.675	1.2326e-032	5.e-002	1.0374e-003
217	0.7	0.	2.5e-002	1.097e-003
218	0.7	0.	7.5e-002	1.097e-003
219	0.7	2.5e-002	5.e-002	1.1092e-003
220	0.7	-2.5e-002	5.e-002	1.089e-003
221	0.625	1.2326e-032	5.e-002	9.2089e-004
222	0.65	3.6978e-032	2.5e-002	9.785e-004
223	0.65	1.2326e-032	7.5e-002	9.785e-004
224	0.65	2.5e-002	5.e-002	9.9123e-004
225	0.65	-2.5e-002	5.e-002	9.702e-004
226	0.575	1.2326e-032	5.e-002	8.0866e-004
227	0.6	0.	2.5e-002	8.6401e-004
228	0.6	0.	7.5e-002	8.6401e-004
229	0.6	2.5e-002	5.e-002	8.7721e-004
230	0.6	-2.5e-002	5.e-002	8.5547e-004
231	0.525	-1.7347e-018	5.e-002	7.0147e-004
232	0.55	3.6978e-032	2.5e-002	7.5422e-004
233	0.55	1.2326e-032	7.5e-002	7.5422e-004
234	0.55	2.5e-002	5.e-002	7.6781e-004
235	0.55	-2.5e-002	5.e-002	7.4547e-004
236	0.475	-3.4694e-018	5.e-002	6.0003e-004
237	0.5	-5.2042e-018	2.5e-002	6.4983e-004
238	0.5	-1.7347e-018	7.5e-002	6.4983e-004
239	0.5	2.5e-002	5.e-002	6.6372e-004
240	0.5	-2.5e-002	5.e-002	6.4093e-004
241	0.425	-1.7347e-018	5.e-002	5.0501e-004
242	0.45	-5.2042e-018	2.5e-002	5.5154e-004
243	0.45	-1.7347e-018	7.5e-002	5.5154e-004
244	0.45	2.5e-002	5.e-002	5.6563e-004
245	0.45	-2.5e-002	5.e-002	5.4256e-004
246	0.375	2.7733e-032	5.e-002	4.1708e-004
247	0.4	8.32e-032	2.5e-002	4.6002e-004
248	0.4	2.7733e-032	7.5e-002	4.6002e-004
249	0.4	2.5e-002	5.e-002	4.7416e-004
250	0.4	-2.5e-002	5.e-002	4.5104e-004
251	0.325	0.	5.e-002	3.3681e-004
252	0.35	0.	2.5e-002	3.7592e-004
253	0.35	0.	7.5e-002	3.7592e-004
254	0.35	2.5e-002	5.e-002	3.8991e-004
255	0.35	-2.5e-002	5.e-002	3.6703e-004
256	0.275	-3.0815e-033	5.e-002	2.6472e-004
257	0.3	0.	2.5e-002	2.9978e-004
258	0.3	0.	7.5e-002	2.9978e-004
259	0.3	2.5e-002	5.e-002	3.1337e-004
260	0.3	-2.5e-002	5.e-002	2.9114e-004
261	0.225	-8.6736e-019	5.e-002	2.0118e-004
262	0.25	-9.2445e-033	2.5e-002	2.3208e-004
263	0.25	-3.0815e-033	7.5e-002	2.3208e-004
264	0.25	2.5e-002	5.e-002	2.4491e-004
265	0.25	-2.5e-002	5.e-002	2.2387e-004
266	0.175	-8.6736e-019	5.e-002	1.4615e-004
267	0.2	-2.6021e-018	2.5e-002	1.7307e-004
268	0.2	-8.6736e-019	7.5e-002	1.7307e-004
269	0.2	2.5e-002	5.e-002	1.8466e-004
270	0.2	-2.5e-002	5.e-002	1.6561e-004
271	0.125	-8.6736e-019	5.e-002	9.9661e-005
272	0.15	1.3867e-032	2.5e-002	1.2263e-004
273	0.15	4.6222e-033	7.5e-002	1.2263e-004
274	0.15	2.5e-002	5.e-002	1.3234e-004
275	0.15	-2.5e-002	5.e-002	1.1624e-004
276	7.5e-002	-8.6736e-019	5.e-002	6.0564e-005
277	0.1	-2.6021e-018	2.5e-002	8.0763e-005
278	0.1	-8.6736e-019	7.5e-002	8.0763e-005
279	0.1	2.5e-002	5.e-002	8.7638e-005
280	0.1	-2.5e-002	5.e-002	7.619e-005
281	5.e-002	-4.6222e-033	2.5e-002	4.5286e-005
282	5.e-002	-1.5407e-033	7.5e-002	4.5286e-005
283	2.5e-002	-1.5407e-033	5.e-002	2.8833e-005
284	5.e-002	2.5e-002	5.e-002	4.8851e-005
285	5.e-002	-2.5e-002	5.e-002	4.2511e-005
286	7.5e-002	-1.7347e-018	0.	6.7446e-005
287	2.5e-002	-3.0815e-033	0.	3.5836e-005
288	5.e-002	2.5e-002	0.	5.4925e-005
289	5.e-002	-2.5e-002	0.	5.1256e-005
290	0.125	-1.7347e-018	0.	1.0401e-004
291	0.1	2.5e-002	0.	9.212e-005
292	0.1	-2.5e-002	0.	8.2388e-005
293	0.175	-1.7347e-018	0.	1.4858e-004
294	0.15	2.5e-002	0.	1.3512e-004
295	0.15	-2.5e-002	0.	1.1999e-004
296	0.225	-1.7347e-018	0.	2.0242e-004
297	0.2	2.5e-002	0.	1.8616e-004
298	0.2	-2.5e-002	0.	1.6761e-004
299	0.275	-6.163e-033	0.	2.6522e-004
300	0.25	2.5e-002	0.	2.4563e-004
301	0.25	-2.5e-002	0.	2.2479e-004
302	0.325	0.	0.	3.3682e-004
303	0.3	2.5e-002	0.	3.1358e-004
304	0.3	-2.5e-002	0.	2.9138e-004
305	0.375	5.5467e-032	0.	4.1677e-004
306	0.35	2.5e-002	0.	3.8978e-004
307	0.35	-2.5e-002	0.	3.6682e-004
308	0.425	-3.4694e-018	0.	5.0451e-004
309	0.4	2.5e-002	0.	4.7381e-004
310	0.4	-2.5e-002	0.	4.5054e-004
311	0.475	-6.9389e-018	0.	5.994e-004
312	0.45	2.5e-002	0.	5.6514e-004
313	0.45	-2.5e-002	0.	5.4187e-004
314	0.525	-3.4694e-018	0.	7.0077e-004
315	0.5	2.5e-002	0.	6.6316e-004
316	0.5	-2.5e-002	0.	6.4013e-004
317	0.575	2.4652e-032	0.	8.0793e-004
318	0.55	2.5e-002	0.	7.6721e-004
319	0.55	-2.5e-002	0.	7.4461e-004
320	0.625	2.4652e-032	0.	9.2016e-004
321	0.6	2.5e-002	0.	8.7661e-004
322	0.6	-2.5e-002	0.	8.5458e-004
323	0.675	2.4652e-032	0.	1.0367e-003
324	0.65	2.5e-002	0.	9.9065e-004
325	0.65	-2.5e-002	0.	9.6932e-004
326	0.725	-3.6978e-032	0.	1.1569e-003
327	0.7	2.5e-002	0.	1.1086e-003
328	0.7	-2.5e-002	0.	1.0881e-003
329	0.775	3.4694e-018	0.	1.28e-003
330	0.75	2.5e-002	0.	1.2298e-003
331	0.75	-2.5e-002	0.	1.2102e-003
332	0.825	3.4694e-018	0.	1.4052e-003
333	0.8	2.5e-002	0.	1.3534e-003
334	0.8	-2.5e-002	0.	1.3348e-003
335	0.875	3.4513e-031	0.	1.5318e-003
336	0.85	2.5e-002	0.	1.4787e-003
337	0.85	-2.5e-002	0.	1.4612e-003
338	0.925	-1.7347e-018	0.	1.6589e-003
339	0.9	2.5e-002	0.	1.605e-003
340	0.9	-2.5e-002	0.	1.5886e-003
341	0.95	2.5e-002	0.	1.7315e-003
342	0.975	-1.7347e-018	0.	1.7859e-003
343	0.95	-2.5e-002	0.	1.7163e-003
344	0.925	0.	0.1	1.6589e-003
345	0.95	-2.5e-002	0.1	1.7163e-003
346	0.975	0.	0.1	1.7859e-003
347	0.95	2.5e-002	0.1	1.7315e-003
348	0.875	0.	0.1	1.5318e-003
349	0.9	-2.5e-002	0.1	1.5886e-003
350	0.9	2.5e-002	0.1	1.605e-003
351	0.825	0.	0.1	1.4052e-003
352	0.85	-2.5e-002	0.1	1.4612e-003
353	0.85	2.5e-002	0.1	1.4787e-003
354	0.775	0.	0.1	1.28e-003
355	0.8	-2.5e-002	0.1	1.3348e-003
356	0.8	2.5e-002	0.1	1.3534e-003
357	0.725	0.	0.1	1.1569e-003
358	0.75	-2.5e-002	0.1	1.2102e-003
359	0.75	2.5e-002	0.1	1.2298e-003
360	0.675	0.	0.1	1.0367e-003
361	0.7	-2.5e-002	0.1	1.0881e-003
362	0.7	2.5e-002	0.1	1.1086e-003
363	0.625	0.	0.1	9.2016e-004
364	0.65	-2.5e-002	0.1	9.6932e-004
365	0.65	2.5e-002	0.1	9.9065e-004
366	0.575	0.	0.1	8.0793e-004
367	0.6	-2.5e-002	0.1	8.5458e-004
368	0.6	2.5e-002	0.1	8.7661e-004
369	0.525	0.	0.1	7.0077e-004
370	0.55	-2.5e-002	0.1	7.4461e-004
371	0.55	2.5e-002	0.1	7.6721e-004
372	0.475	0.	0.1	5.994e-004
373	0.5	-2.5e-002	0.1	6.4013e-004
374	0.5	2.5e-002	0.1	6.6316e-004
375	0.425	0.	0.1	5.0451e-004
376	0.45	-2.5e-002	0.1	5.4187e-004
377	0.45	2.5e-002	0.1	5.6514e-004
378	0.375	0.	0.1	4.1677e-004
379	0.4	-2.5e-002	0.1	4.5054e-004
380	0.4	2.5e-002	0.1	4.7381e-004
381	0.325	0.	0.1	3.3682e-004
382	0.35	-2.5e-002	0.1	3.6682e-004
383	0.35	2.5e-002	0.1	3.8978e-004
384	0.275	0.	0.1	2.6522e-004
385	0.3	-2.5e-002	0.1	2.9138e-004
386	0.3	2.5e-002	0.1	3.1358e-004
387	0.225	0.	0.1	2.0242e-004
388	0.25	-2.5e-002	0.1	2.2479e-004
389	0.25	2.5e-002	0.1	2.4563e-004
390	0.175	0.	0.1	1.4858e-004
391	0.2	-2.5e-002	0.1	1.6761e-004
392	0.2	2.5e-002	0.1	1.8616e-004
393	0.125	0.	0.1	1.0401e-004
394	0.15	-2.5e-002	0.1	1.1999e-004
395	0.15	2.5e-002	0.1	1.3512e-004
396	7.5e-002	0.	0.1	6.7446e-005
397	0.1	-2.5e-002	0.1	8.2388e-005
398	0.1	2.5e-002	0.1	9.212e-005
399	5.e-002	-2.5e-002	0.1	5.1256e-005
400	5.e-002	2.5e-002	0.1	5.4925e-005
401	2.5e-002	0.	0.1	3.5836e-005
402	7.5e-002	-5.e-002	0.1	7.1662e-005
403	2.5e-002	-5.e-002	0.1	4.5926e-005
404	5.e-002	-5.e-002	7.5e-002	5.1588e-005
405	0.125	-5.e-002	0.1	1.0241e-004
406	0.1	-5.e-002	7.5e-002	8.0944e-005
407	0.175	-5.e-002	0.1	1.4257e-004
408	0.15	-5.e-002	7.5e-002	1.1804e-004
409	0.225	-5.e-002	0.1	1.9352e-004
410	0.2	-5.e-002	7.5e-002	1.651e-004
411	0.275	-5.e-002	0.1	2.5447e-004
412	0.25	-5.e-002	7.5e-002	2.2198e-004
413	0.325	-5.e-002	0.1	3.2489e-004
414	0.3	-5.e-002	7.5e-002	2.8832e-004
415	0.375	-5.e-002	0.1	4.0409e-004
416	0.35	-5.e-002	7.5e-002	3.6359e-004
417	0.425	-5.e-002	0.1	4.9139e-004
418	0.4	-5.e-002	7.5e-002	4.4717e-004
419	0.475	-5.e-002	0.1	5.8606e-004
420	0.45	-5.e-002	7.5e-002	5.384e-004
421	0.525	-5.e-002	0.1	6.8739e-004
422	0.5	-5.e-002	7.5e-002	6.3659e-004
423	0.575	-5.e-002	0.1	7.9463e-004
424	0.55	-5.e-002	7.5e-002	7.4102e-004
425	0.625	-5.e-002	0.1	9.0705e-004
426	0.6	-5.e-002	7.5e-002	8.5097e-004
427	0.675	-5.e-002	0.1	1.0239e-003
428	0.65	-5.e-002	7.5e-002	9.6572e-004
429	0.725	-5.e-002	0.1	1.1445e-003
430	0.7	-5.e-002	7.5e-002	1.0845e-003
431	0.775	-5.e-002	0.1	1.2681e-003
432	0.75	-5.e-002	7.5e-002	1.2067e-003
433	0.825	-5.e-002	0.1	1.3938e-003
434	0.8	-5.e-002	7.5e-002	1.3314e-003
435	0.875	-5.e-002	0.1	1.5211e-003
436	0.85	-5.e-002	7.5e-002	1.458e-003
437	0.925	-5.e-002	0.1	1.649e-003
438	0.9	-5.e-002	7.5e-002	1.5856e-003
439	0.975	-5.e-002	0.1	1.7766e-003
440	0.95	-5.e-002	7.5e-002	1.7136e-003
441	1.	-2.5e-002	0.1	1.8426e-003
442	1.	-5.e-002	7.5e-002	1.8403e-003
443	1.	2.5e-002	0.1	1.8577e-003
444	1.	0.	7.5e-002	1.8488e-003
445	0.975	5.e-002	0.1	1.8059e-003
446	1.	5.e-002	7.5e-002	1.8708e-003
447	0.925	5.e-002	0.1	1.6804e-003
448	0.95	5.e-002	7.5e-002	1.7433e-003
449	0.875	5.e-002	0.1	1.5548e-003
450	0.9	5.e-002	7.5e-002	1.6177e-003
451	0.825	5.e-002	0.1	1.4298e-003
452	0.85	5.e-002	7.5e-002	1.4924e-003
453	0.775	5.e-002	0.1	1.3061e-003
454	0.8	5.e-002	7.5e-002	1.3679e-003
455	0.725	5.e-002	0.1	1.1844e-003
456	0.75	5.e-002	7.5e-002	1.2452e-003
457	0.675	5.e-002	0.1	1.0655e-003
458	0.7	5.e-002	7.5e-002	1.1248e-003
459	0.625	5.e-002	0.1	9.5004e-004
460	0.65	5.e-002	7.5e-002	1.0076e-003
461	0.575	5.e-002	0.1	8.3883e-004
462	0.6	5.e-002	7.5e-002	8.942e-004
463	0.525	5.e-002	0.1	7.3251e-004
464	0.55	5.e-002	7.5e-002	7.8535e-004
465	0.475	5.e-002	0.1	6.3175e-004
466	0.5	5.e-002	7.5e-002	6.8171e-004
467	0.425	5.e-002	0.1	5.372e-004
468	0.45	5.e-002	7.5e-002	5.8394e-004
469	0.375	5.e-002	0.1	4.4944e-004
470	0.4	5.e-002	7.5e-002	4.9263e-004
471	0.325	5.e-002	0.1	3.6899e-004
472	0.35	5.e-002	7.5e-002	4.0832e-004
473	0.275	5.e-002	0.1	2.9622e-004
474	0.3	5.e-002	7.5e-002	3.3147e-004
475	0.225	5.e-002	0.1	2.3141e-004
476	0.25	5.e-002	7.5e-002	2.6233e-004
477	0.175	5.e-002	0.1	1.744e-004
478	0.2	5.e-002	7.5e-002	2.01e-004
479	0.125	5.e-002	0.1	1.2537e-004
480	0.15	5.e-002	7.5e-002	1.4712e-004
481	7.5e-002	5.e-002	0.1	8.1296e-005
482	0.1	5.e-002	7.5e-002	1.0041e-004
483	2.5e-002	5.e-002	0.1	4.1516e-005
484	5.e-002	5.e-002	7.5e-002	5.7795e-005
485	0.	2.5e-002	0.1	0.
486	0.	5.e-002	7.5e-002	0.
487	0.	-2.5e-002	0.1	0.
488	0.	0.	7.5e-002	0.
489	0.	-5.e-002	7.5e-002	0.
490	0.	0.	2.5e-002	0.
491	0.	-2.5e-002	5.e-002	0.
492	0.	2.5e-002	5.e-002	0.
493	0.	-2.5e-002	0.	0.
494	0.	2.5e-002	0.	0.
495	0.	-5.e-002	2.5e-002	0.
496	2.5e-002	-5.e-002	0.	4.5926e-005
497	2.5e-002	-5.e-002	5.e-002	3.6617e-005
498	0.	5.e-002	2.5e-002	0.
499	2.5e-002	5.e-002	0.	4.1516e-005
500	2.5e-002	5.e-002	5.e-002	3.6934e-005
501	0.925	5.e-002	5.e-002	1.6805e-003
502	0.95	5.e-002	2.5e-002	1.7433e-003
503	0.975	5.e-002	5.e-002	1.8062e-003
504	0.875	5.e-002	5.e-002	1.555e-003
505	0.9	5.e-002	2.5e-002	1.6177e-003
506	0.825	5.e-002	5.e-002	1.43e-003
507	0.85	5.e-002	2.5e-002	1.4924e-003
508	0.775	5.e-002	5.e-002	1.3064e-003
509	0.8	5.e-002	2.5e-002	1.3679e-003
510	0.725	5.e-002	5.e-002	1.1847e-003
511	0.75	5.e-002	2.5e-002	1.2452e-003
512	0.675	5.e-002	5.e-002	1.0659e-003
513	0.7	5.e-002	2.5e-002	1.1248e-003
514	0.625	5.e-002	5.e-002	9.5047e-004
515	0.65	5.e-002	2.5e-002	1.0076e-003
516	0.575	5.e-002	5.e-002	8.3927e-004
517	0.6	5.e-002	2.5e-002	8.942e-004
518	0.525	5.e-002	5.e-002	7.3294e-004
519	0.55	5.e-002	2.5e-002	7.8535e-004
520	0.475	5.e-002	5.e-002	6.3214e-004
521	0.5	5.e-002	2.5e-002	6.8171e-004
522	0.425	5.e-002	5.e-002	5.375e-004
523	0.45	5.e-002	2.5e-002	5.8394e-004
524	0.375	5.e-002	5.e-002	4.496e-004
525	0.4	5.e-002	2.5e-002	4.9263e-004
526	0.325	5.e-002	5.e-002	3.6891e-004
527	0.35	5.e-002	2.5e-002	4.0832e-004
528	0.275	5.e-002	5.e-002	2.958e-004
529	0.3	5.e-002	2.5e-002	3.3147e-004
530	0.225	5.e-002	5.e-002	2.3046e-004
531	0.25	5.e-002	2.5e-002	2.6233e-004
532	0.175	5.e-002	5.e-002	1.7265e-004
533	0.2	5.e-002	2.5e-002	2.01e-004
534	0.125	5.e-002	5.e-002	1.2239e-004
535	0.15	5.e-002	2.5e-002	1.4712e-004
536	7.5e-002	5.e-002	5.e-002	7.76e-005
537	0.1	5.e-002	2.5e-002	1.0041e-004
538	5.e-002	5.e-002	2.5e-002	5.7795e-005
539	7.5e-002	5.e-002	0.	8.1296e-005
540	0.125	5.e-002	0.	1.2537e-004
541	0.175	5.e-002	0.	1.744e-004
542	0.225	5.e-002	0.	2.3141e-004
543	0.275	5.e-002	0.	2.9622e-004
544	0.325	5.e-002	0.	3.6899e-004
545	0.375	5.e-002	0.	4.4944e-004
546	0.425	5.e-002	0.	5.372e-004
547	0.475	5.e-002	0.	6.3175e-004
548	0.525	5.e-002	0.	7.3251e-004
549	0.575	5.e-002	0.	8.3883e-004
550	0.625	5.e-002	0.	9.5004e-004
551	0.675	5.e-002	0.	1.0655e-003
