Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
539	7.5e-002	5.e-002	0.	5.6168e+007
540	0.125	5.e-002	0.	5.2181e+007
541	0.175	5.e-002	0.	4.9603e+007
542	0.225	5.e-002	0.	4.6489e+007
543	0.275	5.e-002	0.	4.3509e+007
544	0.325	5.e-002	0.	4.0504e+007
545	0.375	5.e-002	0.	3.7505e+007
546	0.425	5.e-002	0.	3.4505e+007
547	0.475	5.e-002	0.	3.1505e+007
548	0.525	5.e-002	0.	2.8506e+007
549	0.575	5.e-002	0.	2.5506e+007
550	0.625	5.e-002	0.	2.2507e+007
551	0.675	5.e-002	0.	1.9508e+007
552	0.725	5.e-002	0.	1.6509e+007
553	0.775	5.e-002	0.	1.351e+007
554	0.825	5.e-002	0.	1.0507e+007
555	0.875	5.e-002	0.	7.4929e+006
556	0.925	5.e-002	0.	4.4266e+006
557	0.975	5.e-002	0.	5.4033e+006
558	1.	5.e-002	2.5e-002	1.0786e+007
559	1.	2.5e-002	0.	6.6128e+006
560	1.	2.5e-002	5.e-002	6.7132e+006
561	1.	0.	2.5e-002	2.7829e+006
562	1.	-2.5e-002	5.e-002	1.2494e+006
563	1.	-2.5e-002	0.	1.2119e+006
564	1.	-5.e-002	2.5e-002	7.625e+005
565	0.975	-5.e-002	0.	1.1856e+006
566	0.975	-5.e-002	5.e-002	1.2766e+006
567	0.925	-5.e-002	5.e-002	3.8912e+006
568	0.95	-5.e-002	2.5e-002	2.0166e+006
569	0.875	-5.e-002	5.e-002	7.4305e+006
570	0.9	-5.e-002	2.5e-002	5.9011e+006
571	0.825	-5.e-002	5.e-002	1.0482e+007
572	0.85	-5.e-002	2.5e-002	8.9963e+006
573	0.775	-5.e-002	5.e-002	1.3473e+007
574	0.8	-5.e-002	2.5e-002	1.1982e+007
575	0.725	-5.e-002	5.e-002	1.6474e+007
576	0.75	-5.e-002	2.5e-002	1.4984e+007
577	0.675	-5.e-002	5.e-002	1.9473e+007
578	0.7	-5.e-002	2.5e-002	1.7982e+007
579	0.625	-5.e-002	5.e-002	2.2473e+007
580	0.65	-5.e-002	2.5e-002	2.0981e+007
581	0.575	-5.e-002	5.e-002	2.5472e+007
582	0.6	-5.e-002	2.5e-002	2.3981e+007
583	0.525	-5.e-002	5.e-002	2.8472e+007
584	0.55	-5.e-002	2.5e-002	2.698e+007
585	0.475	-5.e-002	5.e-002	3.1472e+007
586	0.5	-5.e-002	2.5e-002	2.998e+007
587	0.425	-5.e-002	5.e-002	3.4472e+007
588	0.45	-5.e-002	2.5e-002	3.2979e+007
589	0.375	-5.e-002	5.e-002	3.7472e+007
590	0.4	-5.e-002	2.5e-002	3.5979e+007
591	0.325	-5.e-002	5.e-002	4.0471e+007
592	0.35	-5.e-002	2.5e-002	3.8979e+007
593	0.275	-5.e-002	5.e-002	4.3473e+007
594	0.3	-5.e-002	2.5e-002	4.1978e+007
595	0.225	-5.e-002	5.e-002	4.6468e+007
596	0.25	-5.e-002	2.5e-002	4.4983e+007
597	0.175	-5.e-002	5.e-002	4.9497e+007
598	0.2	-5.e-002	2.5e-002	4.7963e+007
599	0.125	-5.e-002	5.e-002	5.2599e+007
600	0.15	-5.e-002	2.5e-002	5.108e+007
601	7.5e-002	-5.e-002	5.e-002	5.7223e+007
602	0.1	-5.e-002	2.5e-002	5.389e+007
603	5.e-002	-5.e-002	2.5e-002	5.9921e+007
604	0.925	-5.e-002	0.	3.9913e+006
605	0.875	-5.e-002	0.	7.4682e+006
606	0.825	-5.e-002	0.	1.0497e+007
607	0.775	-5.e-002	0.	1.3492e+007
608	0.725	-5.e-002	0.	1.6492e+007
609	0.675	-5.e-002	0.	1.949e+007
610	0.625	-5.e-002	0.	2.2489e+007
611	0.575	-5.e-002	0.	2.5489e+007
612	0.525	-5.e-002	0.	2.8488e+007
613	0.475	-5.e-002	0.	3.1488e+007
614	0.425	-5.e-002	0.	3.4487e+007
615	0.375	-5.e-002	0.	3.7487e+007
616	0.325	-5.e-002	0.	4.0486e+007
617	0.275	-5.e-002	0.	4.3489e+007
618	0.225	-5.e-002	0.	4.6478e+007
619	0.175	-5.e-002	0.	4.9546e+007
620	0.125	-5.e-002	0.	5.2368e+007
621	7.5e-002	-5.e-002	0.	5.6574e+007
