Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
86	0.075	0.	0.	2.9226e+08
87	0.075	0.	0.025	2.9240e+08
88	0.075	0.	0.05	2.8969e+08
89	0.075	0.	0.075	2.8697e+08
90	0.075	0.	0.1	2.8657e+08
91	0.075	0.025	0.	3.7354e+08
92	0.075	0.025	0.025	3.7056e+08
93	0.075	0.025	0.05	3.7252e+08
94	0.075	0.025	0.075	3.7703e+08
95	0.075	0.025	0.1	3.7194e+08
96	0.075	0.05	0.	4.6278e+08
97	0.075	0.05	0.025	4.5040e+08
98	0.075	0.05	0.05	4.5613e+08
99	0.075	0.05	0.075	4.5564e+08
100	0.075	0.05	0.1	4.5092e+08
101	0.1	-0.05	0.	1.2681e+08
102	0.1	-0.05	0.025	1.2754e+08
103	0.1	-0.05	0.05	1.2822e+08
104	0.1	-0.05	0.075	1.2641e+08
105	0.1	-0.05	0.1	1.2408e+08
106	0.1	-0.025	0.	2.0787e+08
107	0.1	-0.025	0.025	2.0831e+08
108	0.1	-0.025	0.05	2.0669e+08
109	0.1	-0.025	0.075	2.0744e+08
110	0.1	-0.025	0.1	2.0628e+08
111	0.1	0.	0.	2.8780e+08
112	0.1	0.	0.025	2.9045e+08
113	0.1	0.	0.05	2.9131e+08
114	0.1	0.	0.075	2.8518e+08
115	0.1	0.	0.1	2.8693e+08
116	0.1	0.025	0.	3.6436e+08
117	0.1	0.025	0.025	3.7447e+08
118	0.1	0.025	0.05	3.7162e+08
119	0.1	0.025	0.075	3.6314e+08
120	0.1	0.025	0.1	3.6886e+08
121	0.1	0.05	0.	4.4898e+08
122	0.1	0.05	0.025	4.4728e+08
123	0.1	0.05	0.05	4.5373e+08
124	0.1	0.05	0.075	4.5365e+08
125	0.1	0.05	0.1	4.5097e+08
126	0.125	-0.05	0.	1.2983e+08
127	0.125	-0.05	0.025	1.2984e+08
128	0.125	-0.05	0.05	1.3055e+08
129	0.125	-0.05	0.075	1.3002e+08
130	0.125	-0.05	0.1	1.3049e+08
131	0.125	-0.025	0.	2.1027e+08
132	0.125	-0.025	0.025	2.0676e+08
133	0.125	-0.025	0.05	2.0806e+08
134	0.125	-0.025	0.075	2.0928e+08
135	0.125	-0.025	0.1	2.1195e+08
136	0.125	0.	0.	2.9005e+08
137	0.125	0.	0.025	2.8810e+08
138	0.125	0.	0.05	2.8903e+08
139	0.125	0.	0.075	2.8787e+08
140	0.125	0.	0.1	2.9059e+08
141	0.125	0.025	0.	3.6807e+08
142	0.125	0.025	0.025	3.7055e+08
143	0.125	0.025	0.05	3.6282e+08
144	0.125	0.025	0.075	3.6443e+08
145	0.125	0.025	0.1	3.6760e+08
146	0.125	0.05	0.	4.4726e+08
147	0.125	0.05	0.025	4.5405e+08
148	0.125	0.05	0.05	4.3906e+08
149	0.125	0.05	0.075	4.4538e+08
150	0.125	0.05	0.1	4.4522e+08
151	0.15	-0.05	0.	1.3526e+08
152	0.15	-0.05	0.025	1.3687e+08
153	0.15	-0.05	0.05	1.3595e+08
154	0.15	-0.05	0.075	1.3327e+08
155	0.15	-0.05	0.1	1.3666e+08
156	0.15	-0.025	0.	2.1413e+08
157	0.15	-0.025	0.025	2.1203e+08
158	0.15	-0.025	0.05	2.0884e+08
159	0.15	-0.025	0.075	2.1132e+08
160	0.15	-0.025	0.1	2.1237e+08
161	0.15	0.	0.	2.9040e+08
162	0.15	0.	0.025	2.8402e+08
163	0.15	0.	0.05	2.8633e+08
164	0.15	0.	0.075	2.9064e+08
165	0.15	0.	0.1	2.9157e+08
166	0.15	0.025	0.	3.6580e+08
167	0.15	0.025	0.025	3.6790e+08
168	0.15	0.025	0.05	3.6587e+08
169	0.15	0.025	0.075	3.6736e+08
170	0.15	0.025	0.1	3.6497e+08
171	0.15	0.05	0.	4.4269e+08
172	0.15	0.05	0.025	4.3669e+08
173	0.15	0.05	0.05	4.4355e+08
174	0.15	0.05	0.075	4.3658e+08
175	0.15	0.05	0.1	4.4354e+08
176	0.175	-0.05	0.	1.3901e+08
177	0.175	-0.05	0.025	1.3991e+08
178	0.175	-0.05	0.05	1.3844e+08
179	0.175	-0.05	0.075	1.3894e+08
180	0.175	-0.05	0.1	1.3991e+08
181	0.175	-0.025	0.	2.1512e+08
182	0.175	-0.025	0.025	2.1570e+08
183	0.175	-0.025	0.05	2.1186e+08
184	0.175	-0.025	0.075	2.1126e+08
185	0.175	-0.025	0.1	2.1216e+08
186	0.175	0.	0.	2.8565e+08
187	0.175	0.	0.025	2.9172e+08
188	0.175	0.	0.05	2.9119e+08
189	0.175	0.	0.075	2.8581e+08
190	0.175	0.	0.1	2.9205e+08
191	0.175	0.025	0.	3.6601e+08
192	0.175	0.025	0.025	3.5757e+08
193	0.175	0.025	0.05	3.5931e+08
194	0.175	0.025	0.075	3.5749e+08
195	0.175	0.025	0.1	3.6205e+08
196	0.175	0.05	0.	4.3656e+08
197	0.175	0.05	0.025	4.3655e+08
198	0.175	0.05	0.05	4.2942e+08
199	0.175	0.05	0.075	4.3152e+08
200	0.175	0.05	0.1	4.3741e+08
201	0.2	-0.05	0.	1.4472e+08
202	0.2	-0.05	0.025	1.4167e+08
203	0.2	-0.05	0.05	1.4252e+08
204	0.2	-0.05	0.075	1.4518e+08
205	0.2	-0.05	0.1	1.4259e+08
206	0.2	-0.025	0.	2.1605e+08
207	0.2	-0.025	0.025	2.1380e+08
208	0.2	-0.025	0.05	2.1752e+08
209	0.2	-0.025	0.075	2.1259e+08
210	0.2	-0.025	0.1	2.1555e+08
211	0.2	0.	0.	2.9027e+08
212	0.2	0.	0.025	2.8951e+08
213	0.2	0.	0.05	2.8704e+08
214	0.2	0.	0.075	2.8650e+08
215	0.2	0.	0.1	2.8757e+08
216	0.2	0.025	0.	3.5633e+08
217	0.2	0.025	0.025	3.5976e+08
218	0.2	0.025	0.05	3.5981e+08
219	0.2	0.025	0.075	3.5884e+08
220	0.2	0.025	0.1	3.6293e+08
221	0.2	0.05	0.	4.2830e+08
222	0.2	0.05	0.025	4.2611e+08
223	0.2	0.05	0.05	4.3018e+08
224	0.2	0.05	0.075	4.3243e+08
225	0.2	0.05	0.1	4.3163e+08
226	0.225	-0.05	0.	1.4832e+08
227	0.225	-0.05	0.025	1.4716e+08
228	0.225	-0.05	0.05	1.4733e+08
229	0.225	-0.05	0.075	1.4792e+08
230	0.225	-0.05	0.1	1.4783e+08
231	0.225	-0.025	0.	2.2025e+08
232	0.225	-0.025	0.025	2.1879e+08
233	0.225	-0.025	0.05	2.1740e+08
234	0.225	-0.025	0.075	2.2024e+08
235	0.225	-0.025	0.1	2.1911e+08
236	0.225	0.	0.	2.8498e+08
237	0.225	0.	0.025	2.8063e+08
238	0.225	0.	0.05	2.8505e+08
239	0.225	0.	0.075	2.8948e+08
240	0.225	0.	0.1	2.9016e+08
241	0.225	0.025	0.	3.5305e+08
242	0.225	0.025	0.025	3.5968e+08
243	0.225	0.025	0.05	3.5957e+08
244	0.225	0.025	0.075	3.6179e+08
245	0.225	0.025	0.1	3.6052e+08
246	0.225	0.05	0.	4.3212e+08
247	0.225	0.05	0.025	4.2917e+08
248	0.225	0.05	0.05	4.2906e+08
249	0.225	0.05	0.075	4.2635e+08
250	0.225	0.05	0.1	4.3031e+08
251	0.25	-0.05	0.	1.5137e+08
252	0.25	-0.05	0.025	1.5283e+08
253	0.25	-0.05	0.05	1.5366e+08
254	0.25	-0.05	0.075	1.5472e+08
255	0.25	-0.05	0.1	1.5242e+08
256	0.25	-0.025	0.	2.2228e+08
257	0.25	-0.025	0.025	2.2023e+08
258	0.25	-0.025	0.05	2.2232e+08
259	0.25	-0.025	0.075	2.1916e+08
260	0.25	-0.025	0.1	2.2186e+08
261	0.25	0.	0.	2.8789e+08
262	0.25	0.	0.025	2.8537e+08
263	0.25	0.	0.05	2.8775e+08
264	0.25	0.	0.075	2.9115e+08
265	0.25	0.	0.1	2.8576e+08
266	0.25	0.025	0.	3.5133e+08
267	0.25	0.025	0.025	3.5668e+08
268	0.25	0.025	0.05	3.5078e+08
269	0.25	0.025	0.075	3.5999e+08
270	0.25	0.025	0.1	3.5992e+08
271	0.25	0.05	0.	4.2651e+08
272	0.25	0.05	0.025	4.2296e+08
273	0.25	0.05	0.05	4.2863e+08
274	0.25	0.05	0.075	4.2755e+08
275	0.25	0.05	0.1	4.2120e+08
276	0.275	-0.05	0.	1.5931e+08
277	0.275	-0.05	0.025	1.5635e+08
278	0.275	-0.05	0.05	1.5725e+08
279	0.275	-0.05	0.075	1.5524e+08
280	0.275	-0.05	0.1	1.5768e+08
281	0.275	-0.025	0.	2.2230e+08
282	0.275	-0.025	0.025	2.2202e+08
283	0.275	-0.025	0.05	2.2253e+08
284	0.275	-0.025	0.075	2.2179e+08
285	0.275	-0.025	0.1	2.2290e+08
286	0.275	0.	0.	2.9106e+08
287	0.275	0.	0.025	2.8566e+08
288	0.275	0.	0.05	2.9009e+08
289	0.275	0.	0.075	2.8860e+08
290	0.275	0.	0.1	2.8897e+08
291	0.275	0.025	0.	3.5321e+08
292	0.275	0.025	0.025	3.5127e+08
293	0.275	0.025	0.05	3.5456e+08
294	0.275	0.025	0.075	3.5476e+08
295	0.275	0.025	0.1	3.5104e+08
296	0.275	0.05	0.	4.1402e+08
297	0.275	0.05	0.025	4.1879e+08
298	0.275	0.05	0.05	4.2103e+08
299	0.275	0.05	0.075	4.2187e+08
300	0.275	0.05	0.1	4.2253e+08
301	0.3	-0.05	0.	1.6248e+08
302	0.3	-0.05	0.025	1.6166e+08
303	0.3	-0.05	0.05	1.6200e+08
304	0.3	-0.05	0.075	1.6039e+08
305	0.3	-0.05	0.1	1.6112e+08
306	0.3	-0.025	0.	2.2498e+08
307	0.3	-0.025	0.025	2.2460e+08
308	0.3	-0.025	0.05	2.2524e+08
309	0.3	-0.025	0.075	2.2260e+08
310	0.3	-0.025	0.1	2.2300e+08
311	0.3	0.	0.	2.8989e+08
312	0.3	0.	0.025	2.8618e+08
313	0.3	0.	0.05	2.8655e+08
314	0.3	0.	0.075	2.8832e+08
315	0.3	0.	0.1	2.8596e+08
316	0.3	0.025	0.	3.5416e+08
317	0.3	0.025	0.025	3.4752e+08
318	0.3	0.025	0.05	3.5105e+08
319	0.3	0.025	0.075	3.4895e+08
320	0.3	0.025	0.1	3.5149e+08
321	0.3	0.05	0.	4.1235e+08
322	0.3	0.05	0.025	4.1392e+08
323	0.3	0.05	0.05	4.1804e+08
324	0.3	0.05	0.075	4.1172e+08
325	0.3	0.05	0.1	4.1170e+08
326	0.325	-0.05	0.	1.6608e+08
327	0.325	-0.05	0.025	1.6846e+08
328	0.325	-0.05	0.05	1.6638e+08
329	0.325	-0.05	0.075	1.6814e+08
330	0.325	-0.05	0.1	1.6626e+08
331	0.325	-0.025	0.	2.2949e+08
332	0.325	-0.025	0.025	2.2807e+08
333	0.325	-0.025	0.05	2.2833e+08
334	0.325	-0.025	0.075	2.2471e+08
335	0.325	-0.025	0.1	2.2444e+08
336	0.325	0.	0.	2.9057e+08
337	0.325	0.	0.025	2.9054e+08
338	0.325	0.	0.05	2.9369e+08
339	0.325	0.	0.075	2.8468e+08
340	0.325	0.	0.1	2.8923e+08
341	0.325	0.025	0.	3.4594e+08
342	0.325	0.025	0.025	3.4673e+08
343	0.325	0.025	0.05	3.4740e+08
344	0.325	0.025	0.075	3.4987e+08
345	0.325	0.025	0.1	3.4695e+08
346	0.325	0.05	0.	4.0961e+08
347	0.325	0.05	0.025	4.1223e+08
348	0.325	0.05	0.05	4.1320e+08
349	0.325	0.05	0.075	4.1177e+08
350	0.325	0.05	0.1	4.1098e+08
351	0.35	-0.05	0.	1.7081e+08
352	0.35	-0.05	0.025	1.7022e+08
353	0.35	-0.05	0.05	1.7174e+08
354	0.35	-0.05	0.075	1.6956e+08
355	0.35	-0.05	0.1	1.7116e+08
356	0.35	-0.025	0.	2.2760e+08
357	0.35	-0.025	0.025	2.2950e+08
358	0.35	-0.025	0.05	2.2764e+08
359	0.35	-0.025	0.075	2.2884e+08
360	0.35	-0.025	0.1	2.2833e+08
361	0.35	0.	0.	2.8627e+08
362	0.35	0.	0.025	2.8790e+08
363	0.35	0.	0.05	2.8252e+08
364	0.35	0.	0.075	2.8395e+08
365	0.35	0.	0.1	2.8996e+08
366	0.35	0.025	0.	3.4696e+08
367	0.35	0.025	0.025	3.4454e+08
368	0.35	0.025	0.05	3.4925e+08
369	0.35	0.025	0.075	3.4478e+08
370	0.35	0.025	0.1	3.4494e+08
371	0.35	0.05	0.	4.0246e+08
372	0.35	0.05	0.025	4.1118e+08
373	0.35	0.05	0.05	4.0576e+08
374	0.35	0.05	0.075	4.0563e+08
375	0.35	0.05	0.1	4.0651e+08
376	0.375	-0.05	0.	1.7290e+08
377	0.375	-0.05	0.025	1.7467e+08
378	0.375	-0.05	0.05	1.7614e+08
379	0.375	-0.05	0.075	1.7549e+08
380	0.375	-0.05	0.1	1.7860e+08
381	0.375	-0.025	0.	2.3083e+08
382	0.375	-0.025	0.025	2.3357e+08
383	0.375	-0.025	0.05	2.3332e+08
384	0.375	-0.025	0.075	2.3209e+08
385	0.375	-0.025	0.1	2.3243e+08
386	0.375	0.	0.	2.8744e+08
387	0.375	0.	0.025	2.8356e+08
388	0.375	0.	0.05	2.8891e+08
389	0.375	0.	0.075	2.8909e+08
390	0.375	0.	0.1	2.8946e+08
391	0.375	0.025	0.	3.4447e+08
392	0.375	0.025	0.025	3.4697e+08
393	0.375	0.025	0.05	3.4191e+08
394	0.375	0.025	0.075	3.4834e+08
395	0.375	0.025	0.1	3.4158e+08
396	0.375	0.05	0.	4.0015e+08
397	0.375	0.05	0.025	4.0268e+08
398	0.375	0.05	0.05	3.9885e+08
399	0.375	0.05	0.075	4.0290e+08
400	0.375	0.05	0.1	3.9940e+08
401	0.4	-0.05	0.	1.8017e+08
402	0.4	-0.05	0.025	1.7974e+08
403	0.4	-0.05	0.05	1.7917e+08
404	0.4	-0.05	0.075	1.8324e+08
405	0.4	-0.05	0.1	1.7879e+08
406	0.4	-0.025	0.	2.2979e+08
407	0.4	-0.025	0.025	2.3257e+08
408	0.4	-0.025	0.05	2.3432e+08
409	0.4	-0.025	0.075	2.3337e+08
410	0.4	-0.025	0.1	2.3598e+08
411	0.4	0.	0.	2.9037e+08
412	0.4	0.	0.025	2.8737e+08
413	0.4	0.	0.05	2.8423e+08
414	0.4	0.	0.075	2.8515e+08
415	0.4	0.	0.1	2.8803e+08
416	0.4	0.025	0.	3.3777e+08
417	0.4	0.025	0.025	3.4104e+08
418	0.4	0.025	0.05	3.4594e+08
419	0.4	0.025	0.075	3.4299e+08
420	0.4	0.025	0.1	3.4217e+08
421	0.4	0.05	0.	3.9270e+08
422	0.4	0.05	0.025	3.9658e+08
423	0.4	0.05	0.05	3.9518e+08
424	0.4	0.05	0.075	3.9676e+08
425	0.4	0.05	0.1	3.9830e+08
426	0.425	-0.05	0.	1.8583e+08
427	0.425	-0.05	0.025	1.8469e+08
428	0.425	-0.05	0.05	1.8526e+08
429	0.425	-0.05	0.075	1.8374e+08
430	0.425	-0.05	0.1	1.8617e+08
431	0.425	-0.025	0.	2.3465e+08
432	0.425	-0.025	0.025	2.3593e+08
433	0.425	-0.025	0.05	2.3866e+08
434	0.425	-0.025	0.075	2.3541e+08
435	0.425	-0.025	0.1	2.3379e+08
436	0.425	0.	0.	2.8716e+08
437	0.425	0.	0.025	2.9131e+08
438	0.425	0.	0.05	2.8287e+08
439	0.425	0.	0.075	2.8834e+08
440	0.425	0.	0.1	2.8664e+08
441	0.425	0.025	0.	3.3934e+08
442	0.425	0.025	0.025	3.3885e+08
443	0.425	0.025	0.05	3.4241e+08
444	0.425	0.025	0.075	3.3995e+08
445	0.425	0.025	0.1	3.4255e+08
446	0.425	0.05	0.	3.9552e+08
447	0.425	0.05	0.025	3.9159e+08
448	0.425	0.05	0.05	3.9037e+08
449	0.425	0.05	0.075	3.9268e+08
450	0.425	0.05	0.1	3.9329e+08
451	0.45	-0.05	0.	1.8726e+08
452	0.45	-0.05	0.025	1.8936e+08
453	0.45	-0.05	0.05	1.8862e+08
454	0.45	-0.05	0.075	1.8836e+08
455	0.45	-0.05	0.1	1.8796e+08
456	0.45	-0.025	0.	2.3738e+08
457	0.45	-0.025	0.025	2.4097e+08
458	0.45	-0.025	0.05	2.3788e+08
459	0.45	-0.025	0.075	2.4075e+08
460	0.45	-0.025	0.1	2.3882e+08
461	0.45	0.	0.	2.8549e+08
462	0.45	0.	0.025	2.8855e+08
463	0.45	0.	0.05	2.8537e+08
464	0.45	0.	0.075	2.8950e+08
465	0.45	0.	0.1	2.8763e+08
466	0.45	0.025	0.	3.3986e+08
467	0.45	0.025	0.025	3.4142e+08
468	0.45	0.025	0.05	3.3286e+08
469	0.45	0.025	0.075	3.3631e+08
470	0.45	0.025	0.1	3.3428e+08
471	0.45	0.05	0.	3.9368e+08
472	0.45	0.05	0.025	3.8564e+08
473	0.45	0.05	0.05	3.8293e+08
474	0.45	0.05	0.075	3.9394e+08
475	0.45	0.05	0.1	3.8475e+08
476	0.475	-0.05	0.	1.9099e+08
477	0.475	-0.05	0.025	1.9171e+08
478	0.475	-0.05	0.05	1.9372e+08
479	0.475	-0.05	0.075	1.9357e+08
480	0.475	-0.05	0.1	1.9221e+08
481	0.475	-0.025	0.	2.3989e+08
482	0.475	-0.025	0.025	2.4092e+08
483	0.475	-0.025	0.05	2.4337e+08
484	0.475	-0.025	0.075	2.4146e+08
485	0.475	-0.025	0.1	2.3974e+08
486	0.475	0.	0.	2.8758e+08
487	0.475	0.	0.025	2.8988e+08
488	0.475	0.	0.05	2.9198e+08
489	0.475	0.	0.075	2.8556e+08
490	0.475	0.	0.1	2.9067e+08
491	0.475	0.025	0.	3.3446e+08
492	0.475	0.025	0.025	3.3094e+08
493	0.475	0.025	0.05	3.3041e+08
494	0.475	0.025	0.075	3.3888e+08
495	0.475	0.025	0.1	3.3920e+08
496	0.475	0.05	0.	3.8076e+08
497	0.475	0.05	0.025	3.8185e+08
498	0.475	0.05	0.05	3.7705e+08
499	0.475	0.05	0.075	3.8483e+08
500	0.475	0.05	0.1	3.8241e+08
501	0.5	-0.05	0.	1.9554e+08
502	0.5	-0.05	0.025	1.9832e+08
503	0.5	-0.05	0.05	1.9580e+08
504	0.5	-0.05	0.075	1.9888e+08
505	0.5	-0.05	0.1	1.9628e+08
506	0.5	-0.025	0.	2.4373e+08
507	0.5	-0.025	0.025	2.4180e+08
508	0.5	-0.025	0.05	2.3847e+08
509	0.5	-0.025	0.075	2.4501e+08
510	0.5	-0.025	0.1	2.4511e+08
511	0.5	0.	0.	2.8690e+08
512	0.5	0.	0.025	2.8874e+08
513	0.5	0.	0.05	2.8912e+08
514	0.5	0.	0.075	2.8919e+08
515	0.5	0.	0.1	2.9208e+08
516	0.5	0.025	0.	3.3416e+08
517	0.5	0.025	0.025	3.3210e+08
518	0.5	0.025	0.05	3.3419e+08
519	0.5	0.025	0.075	3.3191e+08
520	0.5	0.025	0.1	3.3021e+08
521	0.5	0.05	0.	3.8169e+08
522	0.5	0.05	0.025	3.7962e+08
523	0.5	0.05	0.05	3.7237e+08
524	0.5	0.05	0.075	3.7593e+08
525	0.5	0.05	0.1	3.8029e+08
526	0.525	-0.05	0.	1.9997e+08
527	0.525	-0.05	0.025	2.0128e+08
528	0.525	-0.05	0.05	2.0681e+08
529	0.525	-0.05	0.075	2.0196e+08
530	0.525	-0.05	0.1	2.0425e+08
531	0.525	-0.025	0.	2.4826e+08
532	0.525	-0.025	0.025	2.4354e+08
533	0.525	-0.025	0.05	2.4584e+08
534	0.525	-0.025	0.075	2.4936e+08
535	0.525	-0.025	0.1	2.4622e+08
536	0.525	0.	0.	2.9356e+08
537	0.525	0.	0.025	2.8664e+08
538	0.525	0.	0.05	2.9225e+08
539	0.525	0.	0.075	2.8814e+08
540	0.525	0.	0.1	2.8735e+08
541	0.525	0.025	0.	3.3250e+08
542	0.525	0.025	0.025	3.3051e+08
543	0.525	0.025	0.05	3.3058e+08
544	0.525	0.025	0.075	3.3209e+08
545	0.525	0.025	0.1	3.2602e+08
546	0.525	0.05	0.	3.7111e+08
547	0.525	0.05	0.025	3.7566e+08
548	0.525	0.05	0.05	3.7646e+08
549	0.525	0.05	0.075	3.7457e+08
550	0.525	0.05	0.1	3.7432e+08
551	0.55	-0.05	0.	2.0767e+08
552	0.55	-0.05	0.025	2.0859e+08
553	0.55	-0.05	0.05	2.0464e+08
554	0.55	-0.05	0.075	2.0616e+08
555	0.55	-0.05	0.1	2.0688e+08
556	0.55	-0.025	0.	2.4796e+08
557	0.55	-0.025	0.025	2.4339e+08
558	0.55	-0.025	0.05	2.4508e+08
559	0.55	-0.025	0.075	2.4754e+08
560	0.55	-0.025	0.1	2.4958e+08
561	0.55	0.	0.	2.8714e+08
562	0.55	0.	0.025	2.8657e+08
563	0.55	0.	0.05	2.8932e+08
564	0.55	0.	0.075	2.8735e+08
565	0.55	0.	0.1	2.9014e+08
566	0.55	0.025	0.	3.2797e+08
567	0.55	0.025	0.025	3.2562e+08
568	0.55	0.025	0.05	3.3229e+08
569	0.55	0.025	0.075	3.3180e+08
570	0.55	0.025	0.1	3.2604e+08
571	0.55	0.05	0.	3.7017e+08
572	0.55	0.05	0.025	3.6804e+08
573	0.55	0.05	0.05	3.7083e+08
574	0.55	0.05	0.075	3.6641e+08
575	0.55	0.05	0.1	3.7157e+08
576	0.575	-0.05	0.	2.1352e+08
577	0.575	-0.05	0.025	2.0990e+08
578	0.575	-0.05	0.05	2.1161e+08
579	0.575	-0.05	0.075	2.1356e+08
580	0.575	-0.05	0.1	2.0981e+08
581	0.575	-0.025	0.	2.4848e+08
582	0.575	-0.025	0.025	2.5114e+08
583	0.575	-0.025	0.05	2.4950e+08
584	0.575	-0.025	0.075	2.4667e+08
585	0.575	-0.025	0.1	2.4918e+08
586	0.575	0.	0.	2.9213e+08
587	0.575	0.	0.025	2.9286e+08
588	0.575	0.	0.05	2.8664e+08
589	0.575	0.	0.075	2.8600e+08
590	0.575	0.	0.1	2.8705e+08
591	0.575	0.025	0.	3.3101e+08
592	0.575	0.025	0.025	3.2850e+08
593	0.575	0.025	0.05	3.3012e+08
594	0.575	0.025	0.075	3.2891e+08
595	0.575	0.025	0.1	3.2286e+08
596	0.575	0.05	0.	3.6173e+08
597	0.575	0.05	0.025	3.6247e+08
598	0.575	0.05	0.05	3.6298e+08
599	0.575	0.05	0.075	3.6252e+08
600	0.575	0.05	0.1	3.6286e+08
601	0.6	-0.05	0.	2.1711e+08
602	0.6	-0.05	0.025	2.1623e+08
603	0.6	-0.05	0.05	2.1811e+08
604	0.6	-0.05	0.075	2.1644e+08
605	0.6	-0.05	0.1	2.1483e+08
606	0.6	-0.025	0.	2.5245e+08
607	0.6	-0.025	0.025	2.4902e+08
608	0.6	-0.025	0.05	2.4741e+08
609	0.6	-0.025	0.075	2.5336e+08
610	0.6	-0.025	0.1	2.5412e+08
611	0.6	0.	0.	2.8827e+08
612	0.6	0.	0.025	2.8720e+08
613	0.6	0.	0.05	2.8501e+08
614	0.6	0.	0.075	2.9080e+08
615	0.6	0.	0.1	2.8924e+08
616	0.6	0.025	0.	3.2481e+08
617	0.6	0.025	0.025	3.2404e+08
618	0.6	0.025	0.05	3.2284e+08
619	0.6	0.025	0.075	3.2117e+08
620	0.6	0.025	0.1	3.2471e+08
621	0.6	0.05	0.	3.5845e+08
622	0.6	0.05	0.025	3.5878e+08
623	0.6	0.05	0.05	3.6495e+08
624	0.6	0.05	0.075	3.5986e+08
625	0.6	0.05	0.1	3.5294e+08
626	0.625	-0.05	0.	2.1956e+08
627	0.625	-0.05	0.025	2.1873e+08
628	0.625	-0.05	0.05	2.2025e+08
629	0.625	-0.05	0.075	2.1799e+08
630	0.625	-0.05	0.1	2.2126e+08
631	0.625	-0.025	0.	2.5371e+08
632	0.625	-0.025	0.025	2.5335e+08
